站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,117,116,07/2973016,73016,5012,UP,工作日高峰,0.0,115.9,115.9,30.0,145.9,1451.46,1428.0,45.08,67.33,45.06,2319,66.11,1051,66.79,67.06,14310.34,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,117,116,07/2973016,73016,5012,UP,工作日高峰,0.0,151.4,151.4,30.0,181.4,2054.71,2017.0,48.86,65.26,48.84,3029,63.77,1804,64.8,64.98,17553.91,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,117,116,07/2973016,73016,5012,UP,工作日高峰,0.0,105.15,105.15,30.0,135.15,1352.31,1332.0,46.3,78.67,46.28,2104,77.21,625,77.91,78.58,14756.05,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,117,116,07/2973016,73016,5012,UP,工作日高峰,0.0,83.85,83.85,30.0,113.85,840.55,827.0,36.09,71.04,36.07,1678,68.81,149,68.57,70.95,13101.68,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,117,116,07/2973016,73016,5012,UP,工作日高峰,0.0,129.4,129.4,30.0,159.4,1890.01,1860.0,52.58,78.25,52.56,2589,77.4,1134,78.06,78.17,21175.08,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,117,116,07/2973016,73016,5012,UP,工作日高峰,0.0,94.75,94.75,30.0,124.75,1104.25,1086.0,41.96,78.5,41.93,1896,74.62,450,75.52,78.4,16143.59,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,117,116,07/2973016,73016,5012,UP,工作日高峰,0.0,90.15,90.15,30.0,120.15,999.68,984.0,39.92,68.11,39.9,1804,67.38,530,67.97,68.07,10092.98,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,117,116,07/2973016,73016,5012,UP,工作日高峰,0.0,128.85,128.85,30.0,158.85,1839.95,1811.0,51.41,76.87,51.39,2578,75.54,1144,76.08,76.62,18366.88,216.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,117,116,07/2973016,73016,5012,UP,工作日低峰,0.0,98.15,98.15,30.0,128.15,1187.75,1155.0,43.57,77.44,43.54,1964,74.6,530,75.26,77.06,15192.85,216.92,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,117,116,07/2973016,73016,5012,UP,工作日低峰,0.0,110.25,110.25,30.0,140.25,1474.5,1452.0,48.15,78.8,48.13,2206,77.38,704,78.04,78.64,19643.08,216.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,117,116,07/2973016,73016,5012,UP,工作日低峰,0.0,102.25,102.25,30.0,132.25,1233.5,1214.0,43.43,72.64,43.41,2046,71.37,675,72.02,72.54,14369.62,216.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,117,116,07/2973016,73016,5012,UP,工作日低峰,0.0,92.45,92.45,30.0,122.45,973.58,957.0,37.91,61.53,37.89,1850,59.8,668,60.53,61.31,11336.7,216.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,117,116,07/2973016,73016,5012,UP,工作日平峰,0.0,134.05,134.05,30.0,164.05,1827.02,1798.0,49.07,79.01,49.05,2682,77.95,966,78.67,78.8,22907.61,217.14,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,117,116,07/2973016,73016,5012,UP,工作日高峰,0.0,106.85,106.85,30.0,136.85,1327.47,1307.0,44.73,76.66,44.7,2138,74.42,478,75.64,76.32,21033.96,216.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,117,116,07/2973016,73016,5012,UP,工作日高峰,0.0,88.05,88.05,30.0,118.05,996.67,980.0,40.75,78.84,40.73,1762,77.64,286,78.7,78.81,14482.86,216.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,117,116,07/2973016,73016,5012,UP,工作日高峰,0.0,83.9,83.9,30.0,113.9,878.36,865.0,37.69,74.44,37.67,1679,72.56,216,73.91,74.36,15713.04,218.02,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,117,116,07/2973016,73016,5012,UP,工作日低峰,0.0,76.8,76.8,30.0,106.8,736.96,724.0,34.54,68.93,34.52,1537,67.35,203,68.5,68.84,12519.27,220.82,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,117,116,07/2973016,73016,5012,UP,工作日低峰,0.0,114.8,114.8,30.0,144.8,1576.9,1562.0,49.45,78.91,49.43,2297,78.17,826,78.77,78.84,15216.55,220.62,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,117,116,07/2973016,73016,5012,UP,工作日低峰,0.0,90.05,90.05,30.0,120.05,1010.33,994.0,40.39,78.85,40.37,1802,76.76,238,78.23,78.78,19302.73,219.2,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,117,116,07/2973016,73016,5012,UP,工作日低峰,0.0,131.0,131.0,30.0,161.0,1907.49,1877.0,52.42,78.18,52.4,2621,77.27,1165,77.89,78.02,19404.7,217.92,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,117,116,07/2973016,73016,5012,UP,工作日低峰,0.0,97.95,97.95,30.0,127.95,1097.98,1081.0,40.35,63.72,40.33,1960,62.77,704,63.34,63.62,11728.63,216.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,117,116,07/2973016,73016,5012,UP,工作日低峰,0.0,89.5,89.5,30.0,119.5,973.54,958.0,39.16,67.83,39.14,1791,66.65,502,67.38,67.68,13476.02,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,117,116,07/2973016,73016,5012,UP,工作日低峰,0.0,142.1,142.1,30.0,172.1,2165.64,2131.0,54.86,78.78,54.85,2843,78.29,1336,78.59,78.66,17956.3,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,117,116,07/2973016,73016,5012,UP,工作日低峰,0.0,117.1,117.1,0.0,117.1,1621.8,1593.0,49.86,78.82,49.84,2343,78.3,868,78.76,78.78,20522.81,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2574.7,690.0,3264.7,32522.41,31993.0,45.47,79.01,,,,,,,390307.24,...,,,,
