station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
布政-张家潭,1450.9845775462964,114.55000000000001,115.0,18.490143889522056,66.5645180022794,28.750000000000004,38.2,47.60000000000001,235.33298647015755,692.433528612031,529.2296982585325,1456.9962133407194,215.24,18
