t_ref_s,v_ref_mps,v_ref_kmh,s_ref_m
0.0,0.0,0.0,0.0
0.05,0.11795971851303988,0.42465498664694357,0.002948992962825997
0.1,0.15444861737537946,0.556015022551366,0.009759201360036482
0.15,0.18963435752772456,0.6826836870998084,0.018361275732614084
0.2,0.2235698433901478,0.804851436204532,0.028691380755560894
0.25,0.25630797938272143,0.9227087257777972,0.040688326324882625
0.3,0.2879016699255181,1.036446011731865,0.054293567557588615
0.35,0.31840381943861007,1.1462537499789962,0.06945120479169183
0.4,0.34786733234207,1.252322396431452,0.08610798358620883
0.44999999999999996,0.37634511305597024,1.3548424070014928,0.10421329472115984
0.5,0.4038900660003832,1.4540042376013795,0.12371917419756867
0.55,0.43055509559538147,1.5499983441433733,0.1445803032374628
0.6,0.45639310626103735,1.6430151825397346,0.16675400828387327
0.65,0.4814570024174235,1.7332452087027246,0.19020026100083479
0.7,0.5057996884846121,1.8208788785446035,0.21488167827338567
0.75,0.5294740688826759,1.9061066479776332,0.24076352220756786
0.8,0.5525330480316872,1.9891189729140741,0.26781370013042693
0.8500000000000001,0.5750295303517184,2.0701063092661864,0.29600276459001207
0.8999999999999999,0.5970164202628423,2.149259112946232,0.32530391335537606
0.95,0.6185466221851309,2.226767839866471,0.3556929894165754
1.0,0.6396730405386569,2.302822945939165,0.3871484809846701
1.0499999999999998,0.6604485797434927,2.377614887076574,0.4196515214917238
1.1,0.6809261442197109,2.451334119190959,0.4531858895908039
1.1500000000000001,0.7011586383873836,2.524171098194581,0.48773800915598126
1.2,0.7211989666665836,2.596316279999701,0.5232969492823304
1.25,0.7411000334773693,2.6679601205185297,0.5598544242859292
1.3,0.7575362474774893,2.7271304909189613,0.5973203313098007
1.35,0.7756781486103057,2.7924413349971005,0.6356506912119956
1.4,0.796506752547959,2.8674243091726526,0.6749553137409522
1.45,0.8178635815725316,2.944308893661114,0.7153145720939644
1.5,0.8386024609791981,3.0189688595251134,0.7567262231577576
1.55,0.8595812956275589,3.0944926642592123,0.7991808170729265
1.6,0.882005965771249,3.1752214767764966,0.8427204986078968
1.65,0.9052585323041282,3.2589307162948615,0.8874021110597812
1.7000000000000002,0.9279502723775005,3.340620980559002,0.9332323311768219
1.75,0.9509793409498176,3.4235256274193433,0.9802055715100049
1.7999999999999998,0.9752181515546932,3.5107853455968954,1.0283605088226175
1.85,1.00006719717748,3.600241909838928,1.0777426425409218
1.9,1.0253078815700787,3.691108373652283,1.1283770195096108
1.95,1.0501828355567284,3.7806582080042226,1.180264287437781
2.0,1.0754208134896133,3.871514928562608,1.2334043786639395
2.05,1.1018069064773734,3.9665048633185447,1.2878350716631142
2.0999999999999996,1.1288091800595332,4.06371304821432,1.3436004738265368
2.15,1.1553621559181266,4.159303761305256,1.4007047572259783
2.2,1.1818346748143653,4.254604829331715,1.4591346779942906
2.25,1.20955266590469,4.354389597256884,1.5189193615122671
2.3000000000000003,1.2377757099154165,4.4559925556955,1.5801025709077698
2.35,1.265381148210551,4.5553721335579835,1.642681492360919
2.4,1.293056426401989,4.655003135047161,1.7066424317262325
2.45,1.3215333046279614,4.757519896660661,1.7720071750019812
2.5,1.3505600367669006,4.862016132360842,1.8388095085368528
2.5500000000000003,1.3798993818673293,4.967637774722386,1.9070709940027086
2.6,1.4086735110386952,5.071224639739303,1.9767853163253593
2.65,1.437468697653094,5.174887311551139,2.047938871542654
2.7,1.4672760606823654,5.282193818456515,2.1205574905010405
2.75,1.497654143692565,5.391554917293234,2.194680745610414
2.8,1.5275168164635629,5.499060539268826,2.270310019614317
2.85,1.5573159044176865,5.6063372559036715,2.3474308376363484
2.9,1.587832632253383,5.716197476112178,2.4260595510531253
2.9499999999999997,1.618560992551466,5.826819573185277,2.5062193916732465
3.0,1.6492548341309192,5.937317402871309,2.5879147873403063
3.05,1.679274458835538,6.045388051807937,2.671128019664468
3.1,1.709126704239767,6.152856135263161,2.7558380487413503
3.15,1.7395237545579068,6.262285516408465,2.8420543102112923
3.2,1.770091804916003,6.372330497697611,2.92979469919814
3.2500000000000004,1.7997417523666197,6.479070308519831,3.0190405381302057
3.3,1.8287405056895025,6.58346582048221,3.1097525945816087
3.35,1.8581315644718859,6.689273632098789,3.2019243963356434
3.4000000000000004,1.887577149427661,6.795277737939579,3.295567114183132
3.4499999999999997,1.9158917148109735,6.897210173319505,3.390653835789098
3.5,1.9435669688405852,6.996841087826107,3.4871403028803867
3.5500000000000003,1.9716380629641947,7.0978970266711015,3.5850204286755063
3.5999999999999996,1.9997002706239955,7.198920974246384,3.684303887015211
3.65,2.0277552480781464,7.299918893081327,3.7849902749827646
3.7,2.054713327821229,7.396967980156424,3.887051989380249
3.7499999999999996,2.0813077680856464,7.492707965108328,3.990452516777921
3.8,2.109483622008009,7.594141039228833,4.095222301530262
3.85,2.1381114398947223,7.697201183621001,4.20141217807783
3.9,2.1659990111444594,7.797596440120054,4.309014939353809
3.95,2.193900374318141,7.898041347545308,4.418012423990374
4.0,2.222351897342871,8.000466830434336,4.528418730781899
4.05,2.251130533197596,8.104069919511346,4.640255791545411
