站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,94,93,07/2672693,72693,5012,UP,工作日平峰,0.0,114.05,114.05,30.0,144.05,1450.39,1428.0,45.78,76.8,45.76,2282,74.52,178,73.83,76.65,16094.34,215.24,3,0,6,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,94,93,07/2672693,72693,5012,UP,工作日平峰,0.0,146.95,146.95,30.0,176.95,2053.65,2017.0,50.31,68.3,50.29,2940,67.4,1641,68.21,68.24,17767.42,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,94,93,07/2672693,72693,5012,UP,工作日平峰,0.0,105.25,105.25,30.0,135.25,1353.06,1332.0,46.28,78.83,46.26,2106,78.16,614,78.73,78.78,15713.79,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,94,93,07/2672693,72693,5012,UP,工作日平峰,0.0,82.05,82.05,30.0,112.05,840.25,827.0,36.87,72.9,36.84,1642,70.81,247,71.07,72.8,11634.48,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,94,93,07/2672693,72693,5012,UP,工作日平峰,0.0,130.5,130.5,30.0,160.5,1890.32,1860.0,52.15,78.01,52.13,2611,76.06,1155,76.58,77.68,21091.62,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,94,93,07/2672693,72693,5012,UP,工作日平峰,0.0,94.25,94.25,30.0,124.25,1104.95,1086.0,42.2,78.42,42.18,1886,74.52,451,75.65,78.36,15962.42,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,94,93,07/2672693,72693,5012,UP,工作日平峰,0.0,90.75,90.75,30.0,120.75,999.58,984.0,39.65,68.14,39.63,1816,67.1,518,67.79,68.09,9839.63,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,94,93,07/2672693,72693,5012,UP,工作日平峰,0.0,128.4,128.4,30.0,158.4,1840.46,1811.0,51.6,76.69,51.58,2569,75.46,1147,76.01,76.51,18190.66,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,94,93,07/2672693,72693,5012,UP,工作日平峰,0.0,97.35,97.35,30.0,127.35,1188.11,1155.0,43.94,78.91,43.91,1948,77.93,477,78.75,78.87,15137.87,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,94,93,07/2672693,72693,5012,UP,工作日低峰,0.0,110.7,110.7,30.0,140.7,1474.56,1452.0,47.95,78.84,47.93,2215,77.07,738,77.86,78.65,20048.2,216.62,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,94,93,07/2672693,72693,5012,UP,工作日低峰,0.0,103.55,103.55,30.0,133.55,1233.41,1214.0,42.88,69.99,42.86,2072,69.1,733,69.68,69.94,13543.98,216.32,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,94,93,07/2672693,72693,5012,UP,工作日低峰,0.0,90.75,90.75,30.0,120.75,973.18,957.0,38.61,65.09,38.58,1816,61.79,566,62.33,64.78,11572.61,216.02,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,94,93,07/2672693,72693,5012,UP,工作日平峰,0.0,133.85,133.85,30.0,163.85,1826.57,1798.0,49.13,78.94,49.11,2678,77.95,962,78.68,78.8,22873.44,216.02,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,94,93,07/2672693,72693,5012,UP,工作日高峰,0.0,106.7,106.7,30.0,136.7,1327.03,1307.0,44.77,76.44,44.75,2135,74.42,483,75.67,76.16,20749.73,216.12,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,94,93,07/2672693,72693,5012,UP,工作日高峰,0.0,88.65,88.65,30.0,118.65,996.34,980.0,40.46,78.87,40.44,1774,77.65,283,78.63,78.76,14328.25,216.32,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,94,93,07/2672693,72693,5012,UP,工作日高峰,0.0,83.4,83.4,30.0,113.4,878.11,865.0,37.9,74.05,37.88,1669,72.58,244,73.73,74.02,16520.71,216.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,94,93,07/2672693,72693,5012,UP,工作日低峰,0.0,76.65,76.65,30.0,106.65,736.71,724.0,34.6,68.86,34.58,1534,67.19,206,68.35,68.8,12250.9,218.42,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,94,93,07/2672693,72693,5012,UP,工作日低峰,0.0,115.7,115.7,30.0,145.7,1576.8,1562.0,49.06,78.87,49.04,2315,78.17,833,78.74,78.81,15233.52,217.83,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,94,93,07/2672693,72693,5012,UP,工作日低峰,0.0,90.1,90.1,30.0,120.1,1010.13,994.0,40.36,78.83,40.34,1803,76.76,238,78.21,78.78,18894.64,216.62,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,94,93,07/2672693,72693,5012,UP,工作日低峰,0.0,130.35,130.35,30.0,160.35,1907.49,1877.0,52.68,78.17,52.66,2608,77.12,1150,77.75,77.98,18003.56,216.62,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,94,93,07/2672693,72693,5012,UP,工作日低峰,0.0,98.35,98.35,30.0,128.35,1097.89,1081.0,40.19,63.41,40.17,1968,62.56,711,63.16,63.36,11560.39,216.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,94,93,07/2672693,72693,5012,UP,工作日低峰,0.0,90.9,90.9,30.0,120.9,973.47,958.0,38.55,63.28,38.53,1819,61.55,612,62.11,63.01,11522.53,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,94,93,07/2672693,72693,5012,UP,工作日低峰,0.0,141.75,141.75,30.0,171.75,2164.96,2131.0,54.98,78.75,54.96,2836,78.29,1332,78.6,78.63,17991.6,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,94,93,07/2672693,72693,5012,UP,工作日低峰,0.0,116.9,116.9,0.0,116.9,1621.73,1593.0,49.94,78.81,49.92,2339,78.3,865,78.75,78.78,20486.72,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2567.85,690.0,3257.85,32519.15,31993.0,45.59,78.94,,,,,,,387013.01,...,,,,
