section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,93,94,07/2672693,6,2282,mps,45.76,74.52,178,0.92,76.8,76.65,73.83,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,93,94,07/2672693,0,2940,mps,50.29,67.4,1641,0.92,68.3,68.24,68.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,93,94,07/2672693,0,2106,mps,46.26,78.16,614,0.92,78.83,78.78,78.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,93,94,07/2672693,0,1642,mps,36.84,70.81,247,0.92,72.9,72.8,71.07,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,93,94,07/2672693,0,2611,mps,52.13,76.06,1155,0.92,78.01,77.68,76.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,93,94,07/2672693,0,1886,mps,42.18,74.52,451,0.92,78.42,78.36,75.65,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,93,94,07/2672693,0,1816,mps,39.63,67.1,518,0.92,68.14,68.09,67.79,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,93,94,07/2672693,0,2569,mps,51.58,75.46,1147,0.92,76.69,76.51,76.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,93,94,07/2672693,0,1948,mps,43.91,77.93,477,0.92,78.91,78.87,78.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,93,94,07/2672693,0,2215,mps,47.93,77.07,738,0.92,78.84,78.65,77.86,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,93,94,07/2672693,0,2072,mps,42.86,69.1,733,0.92,69.99,69.94,69.68,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,93,94,07/2672693,0,1816,mps,38.58,61.79,566,0.92,65.09,64.78,62.33,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,93,94,07/2672693,0,2678,mps,49.11,77.95,962,0.92,78.94,78.8,78.68,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,93,94,07/2672693,0,2135,mps,44.75,74.42,483,0.92,76.44,76.16,75.67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,93,94,07/2672693,0,1774,mps,40.44,77.65,283,0.92,78.87,78.76,78.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,93,94,07/2672693,0,1669,mps,37.88,72.58,244,0.92,74.05,74.02,73.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,93,94,07/2672693,0,1534,mps,34.58,67.19,206,0.92,68.86,68.8,68.35,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,93,94,07/2672693,0,2315,mps,49.04,78.17,833,0.92,78.87,78.81,78.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,93,94,07/2672693,0,1803,mps,40.34,76.76,238,0.92,78.83,78.78,78.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,93,94,07/2672693,0,2608,mps,52.66,77.12,1150,0.92,78.17,77.98,77.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,93,94,07/2672693,0,1968,mps,40.17,62.56,711,0.92,63.41,63.36,63.16,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,93,94,07/2672693,0,1819,mps,38.53,61.55,612,0.92,63.28,63.01,62.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,93,94,07/2672693,0,2836,mps,54.96,78.29,1332,0.92,78.75,78.63,78.6,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,93,94,07/2672693,0,2339,mps,49.92,78.3,865,0.92,78.81,78.78,78.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
