t,v,s,t_global,station_pair
0.0,0.0,0.0,2654.60095174675,院士路-盎孟港
0.05,0.027500000000000004,0.0013750000000000004,2654.6509517467503,院士路-盎孟港
0.1,0.05500000000000001,0.004125000000000001,2654.70095174675,院士路-盎孟港
0.15000000000000002,0.08250000000000002,0.008250000000000002,2654.75095174675,院士路-盎孟港
0.2,0.11000000000000001,0.013750000000000004,2654.80095174675,院士路-盎孟港
0.25,0.1375,0.020625000000000004,2654.85095174675,院士路-盎孟港
0.30000000000000004,0.16500000000000004,0.028875000000000005,2654.9009517467503,院士路-盎孟港
0.35000000000000003,0.19250000000000003,0.038500000000000006,2654.95095174675,院士路-盎孟港
0.4,0.22000000000000003,0.04950000000000001,2655.00095174675,院士路-盎孟港
0.45,0.24750000000000003,0.06187500000000001,2655.05095174675,院士路-盎孟港
0.5,0.275,0.07562500000000001,2655.10095174675,院士路-盎孟港
0.55,0.30250000000000005,0.09075000000000001,2655.1509517467503,院士路-盎孟港
0.6000000000000001,0.33000000000000007,0.10725000000000001,2655.20095174675,院士路-盎孟港
0.65,0.35750000000000004,0.12512500000000001,2655.25095174675,院士路-盎孟港
0.7000000000000001,0.38500000000000006,0.14437500000000003,2655.30095174675,院士路-盎孟港
0.75,0.41250000000000003,0.16500000000000004,2655.35095174675,院士路-盎孟港
0.8,0.44000000000000006,0.18700000000000006,2655.4009517467503,院士路-盎孟港
0.8500000000000001,0.4675000000000001,0.21037500000000006,2655.45095174675,院士路-盎孟港
0.9,0.49500000000000005,0.23512500000000006,2655.50095174675,院士路-盎孟港
0.9500000000000001,0.5225000000000001,0.26125000000000004,2655.55095174675,院士路-盎孟港
1.0,0.55,0.28875000000000006,2655.60095174675,院士路-盎孟港
1.05,0.5775000000000001,0.31762500000000005,2655.6509517467503,院士路-盎孟港
1.1,0.6050000000000001,0.34787500000000005,2655.70095174675,院士路-盎孟港
1.1500000000000001,0.6325000000000002,0.37950000000000006,2655.75095174675,院士路-盎孟港
1.2000000000000002,0.6600000000000001,0.4125000000000001,2655.80095174675,院士路-盎孟港
1.25,0.6875,0.4468750000000001,2655.85095174675,院士路-盎孟港
1.3,0.7150000000000001,0.4826250000000001,2655.9009517467503,院士路-盎孟港
1.35,0.7425000000000002,0.51975,2655.95095174675,院士路-盎孟港
1.4000000000000001,0.7700000000000001,0.55825,2656.00095174675,院士路-盎孟港
1.4500000000000002,0.7975000000000002,0.598125,2656.05095174675,院士路-盎孟港
1.5,0.8250000000000001,0.639375,2656.10095174675,院士路-盎孟港
1.55,0.8525000000000001,0.682,2656.1509517467503,院士路-盎孟港
