section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,56,57,07/1071056,0,2357,mps,44.33,64.88,1087,0.92,66.5,66.29,65.36,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,56,57,07/1071056,0,3013,mps,49.08,64.47,1767,0.92,66.24,65.9,65.36,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,56,57,07/1071056,0,2113,mps,46.06,74.65,674,0.92,77.22,77.11,75.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,56,57,07/1071056,0,1570,mps,38.53,72.12,286,0.92,73.47,73.44,73.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,56,57,07/1071056,0,2638,mps,51.57,74.88,1168,0.92,76.42,76.25,75.43,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,56,57,07/1071056,0,1893,mps,41.99,74.91,443,0.92,78.66,78.57,75.86,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,56,57,07/1071056,0,1783,mps,40.36,74.53,142,0.92,77.29,77.01,73.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,56,57,07/1071056,0,2580,mps,51.33,75.58,1154,0.92,76.85,76.62,76.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,56,57,07/1071056,0,1933,mps,44.21,77.96,472,0.92,78.83,78.78,78.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,56,57,07/1071056,0,2214,mps,47.94,78.12,705,0.92,78.76,78.72,78.68,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
