站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,117.3,117.3,30.0,147.3,1428.45,1428.0,43.84,64.77,43.82,2347,62.74,1096,63.25,64.5,13157.57,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,150.65,150.65,30.0,180.65,2020.78,2017.0,48.29,64.08,48.27,3014,62.72,1807,63.69,63.82,17544.99,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,105.25,105.25,30.0,135.25,1331.13,1332.0,45.53,76.66,45.51,2106,73.9,668,74.3,76.52,15224.39,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,78.75,78.75,30.0,108.75,828.14,827.0,37.86,75.47,37.83,1576,72.16,235,72.88,75.26,12939.97,216.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,133.65,133.65,30.0,163.65,1860.47,1860.0,50.11,72.97,50.09,2674,71.47,1290,72.04,72.67,20940.58,216.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,94.5,94.5,30.0,124.5,1087.38,1086.0,41.42,77.61,41.4,1891,74.29,424,74.76,77.53,15968.47,216.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,89.1,89.1,30.0,119.1,984.37,984.0,39.77,77.74,39.75,1783,76.43,276,77.48,77.63,13551.39,217.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,126.5,126.5,30.0,156.5,1811.71,1811.0,51.56,77.73,51.54,2531,77.24,1049,77.59,77.67,18803.25,220.12,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,96.9,96.9,30.0,126.9,1169.26,1155.0,43.44,77.66,43.42,1939,76.8,466,77.47,77.59,15653.37,220.72,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,110.3,110.3,30.0,140.3,1451.57,1452.0,47.38,77.65,47.36,2207,76.61,708,77.4,77.57,20574.15,220.9,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,101.75,101.75,30.0,131.75,1213.8,1214.0,42.95,71.37,42.92,2036,70.41,671,71.07,71.26,14998.7,220.6,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,91.25,91.25,30.0,121.25,959.0,957.0,37.83,64.63,37.81,1826,61.1,568,61.51,64.25,12113.82,220.5,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,133.95,133.95,30.0,163.95,1798.58,1798.0,48.34,77.79,48.32,2680,76.83,971,77.52,77.62,23563.21,222.4,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,106.6,106.6,30.0,136.6,1306.72,1307.0,44.13,76.03,44.11,2133,73.68,459,74.7,75.83,21548.44,222.2,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,88.95,88.95,30.0,118.95,982.31,980.0,39.76,77.7,39.73,1780,76.49,288,77.52,77.65,15180.26,222.9,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,83.8,83.8,30.0,113.8,864.93,865.0,37.16,73.46,37.13,1677,71.5,211,72.71,73.41,16392.01,225.2,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,76.7,76.7,30.0,106.7,725.56,724.0,34.05,69.99,34.03,1535,68.0,180,68.4,69.94,14197.15,230.0,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,114.35,114.35,30.0,144.35,1551.68,1562.0,48.85,77.53,48.83,2288,76.94,826,77.46,77.5,15905.12,230.7,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,90.0,90.0,30.0,120.0,994.78,994.0,39.79,77.5,39.77,1801,75.43,238,76.88,77.45,20392.67,230.3,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,130.6,130.6,30.0,160.6,1878.44,1877.0,51.78,77.25,51.76,2613,76.35,1158,77.01,77.18,20078.49,229.2,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,98.1,98.1,30.0,128.1,1080.59,1081.0,39.65,62.79,39.63,1963,61.75,679,62.39,62.67,11604.37,223.7,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,88.4,88.4,30.0,118.4,959.42,958.0,39.07,72.09,39.05,1769,71.24,370,71.96,72.01,14994.04,218.2,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,6,5,07/0170105,70105,5014,UP,工作日高峰,0.0,81.35,81.35,30.0,111.35,834.26,833.0,36.92,77.51,36.9,1628,75.61,158,76.2,77.47,13391.91,216.72,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,6,5,07/0170105,70105,5014,UP,工作日低峰,0.0,330.25,330.25,30.0,360.25,3675.75,3676.0,40.07,56.26,40.06,6606,55.02,2138,55.41,55.51,25543.01,215.54,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
