section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,37,38,07/0670637,0,2379,mps,43.22,62.66,1119,0.92,64.05,63.82,62.92,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,37,38,07/0670637,0,3022,mps,48.13,63.39,1754,0.92,65.03,64.59,64.02,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,37,38,07/0670637,0,2190,mps,43.77,67.93,826,0.92,69.17,68.99,68.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,37,38,07/0670637,0,1637,mps,36.37,69.9,227,0.92,71.57,71.47,70.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,37,38,07/0670637,0,2634,mps,50.84,73.59,1209,0.92,74.66,74.54,74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,37,38,07/0670637,0,1944,mps,40.3,65.72,596,0.92,68.73,68.4,65.81,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,37,38,07/0670637,0,1832,mps,38.7,66.12,514,0.92,67.09,67.06,66.98,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,37,38,07/0670637,0,2645,mps,49.33,70.61,1255,0.92,71.28,71.17,71.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,37,38,07/0670637,0,1993,mps,42.27,68.85,651,0.92,69.68,69.55,69.45,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,37,38,07/0670637,0,2299,mps,45.49,70.54,896,0.92,71.35,71.2,70.94,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,37,38,07/0670637,0,2125,mps,41.14,62.95,844,0.92,63.49,63.38,63.33,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,37,38,07/0670637,0,1828,mps,37.78,60.89,595,0.92,62.65,62.49,61.42,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,37,38,07/0670637,0,2712,mps,47.75,76.53,860,0.92,77.29,77.18,77.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,37,38,07/0670637,0,2148,mps,43.81,72.95,476,0.92,75.17,74.76,74.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,37,38,07/0670637,0,1794,mps,39.39,72.92,361,0.92,75.75,75.61,73.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,37,38,07/0670637,0,1689,mps,36.88,70.85,224,0.92,72.69,72.6,72.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
