section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,63,64,07/1571563,0,2358,mps,43.65,63.75,1081,0.92,65,64.92,63.97,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,63,64,07/1571563,0,3003,mps,48.46,64.12,1722,0.92,64.98,64.92,64.85,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,63,64,07/1571563,0,2209,mps,43.37,66.47,856,0.92,67.24,67.09,66.8,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,63,64,07/1571563,0,1588,mps,37.51,70.09,297,0.92,71.55,71.43,70.79,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,63,64,07/1571563,0,2705,mps,49.53,70.25,1303,0.92,72.38,72.12,70.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,63,64,07/1571563,0,1935,mps,40.46,67.69,578,0.92,69.68,69.62,67.91,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,63,64,07/1571563,0,1826,mps,38.86,66.41,505,0.92,67.17,67.12,67.06,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,63,64,07/1571563,0,2622,mps,49.77,71.73,1225,0.92,72.48,72.28,72.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,63,64,07/1571563,0,2006,mps,41.96,68.44,659,0.92,69.15,69.08,68.91,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,63,64,07/1571563,0,2308,mps,45.32,70.3,906,0.92,71.02,70.93,70.86,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,63,64,07/1571563,0,2116,mps,41.31,64.58,792,0.92,65.41,65.36,64.92,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,63,64,07/1571563,0,1836,mps,37.59,60.8,615,0.92,62.34,62.14,61.3,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,63,64,07/1571563,0,2699,mps,48.01,76.5,856,0.92,77.27,77.14,77.06,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,63,64,07/1571563,0,2145,mps,43.9,73.25,465,0.92,75.64,75.27,74.27,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,63,64,07/1571563,0,1786,mps,39.57,76.04,291,0.92,77.19,77.14,77.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,63,64,07/1571563,0,1680,mps,37.07,71.07,236,0.92,72.54,72.49,72.28,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,63,64,07/1571563,0,1551,mps,33.72,66.23,200,0.92,67.83,67.75,67.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,63,64,07/1571563,0,2321,mps,48.16,76.43,838,0.92,77.01,76.97,76.94,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,63,64,07/1571563,0,1797,mps,39.86,75.1,244,0.92,77.02,76.97,76.55,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,63,64,07/1571563,0,2786,mps,48.53,67.94,1420,0.92,69.17,69.06,68.29,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,63,64,07/1571563,0,2048,mps,37.98,55.47,888,0.92,56.24,56.18,55.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,63,64,07/1571563,0,1832,mps,37.69,60.79,603,0.92,63.38,63.02,60.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,63,64,07/1571563,0,1637,mps,36.67,72.83,185,0.92,74.98,74.82,73.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
24,梅堰-永茂路,63,64,07/1871863,0,6376,mps,41.53,61.66,1803,0.92,62.6,62.17,62.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx,
25,永茂路-镇海大道,63,64,07/1571563,0,2865,mps,53.62,76.71,1342,0.92,77.16,77.06,77.04,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,63,64,07/1571563,0,2356,mps,48.81,76.72,869,0.92,77.23,77.19,77.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
