section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,28,29,07/0570528,0,2329,mps,44.14,63.69,1066,0.92,65.11,64.92,63.97,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,28,29,07/0570528,0,3042,mps,47.79,62.62,1805,0.92,63.43,63.36,63.26,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,28,29,07/0570528,0,2186,mps,43.83,67.91,823,0.92,69.14,68.96,68.16,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,28,29,07/0570528,0,1677,mps,35.52,67.49,150,0.92,69.61,69.53,67.33,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,28,29,07/0570528,0,2609,mps,51.35,76.33,1122,0.92,76.96,76.86,76.78,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,28,29,07/0570528,0,1948,mps,40.22,65.88,601,0.92,68.81,68.66,66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,28,29,07/0570528,0,1801,mps,39.35,72.8,154,0.92,75.82,75.48,72.17,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,28,29,07/0570528,0,2658,mps,49.07,69.69,1296,0.92,70.2,70.15,70.06,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,28,29,07/0570528,0,2017,mps,41.76,66.4,688,0.92,67.19,67.16,67.07,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,28,29,07/0570528,0,2299,mps,45.48,70.2,909,0.92,71.13,70.95,70.77,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,28,29,07/0570528,0,2113,mps,41.37,62.73,859,0.92,63.17,63.1,63.07,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,28,29,07/0570528,0,1852,mps,37.29,59.01,644,0.92,60.28,60.08,59.42,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,28,29,07/0570528,0,2719,mps,47.62,76.58,847,0.92,77.33,77.18,77.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,28,29,07/0570528,0,2146,mps,43.84,73.04,485,0.92,75,74.7,74.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
