站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,29,28,07/0570528,70528,5014,UP,工作日平峰,0.0,116.4,116.4,30.0,146.4,1427.93,1428.0,44.16,65.11,44.14,2329,63.69,1066,63.97,64.92,13389.77,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,29,28,07/0570528,70528,5014,UP,工作日平峰,0.0,152.05,152.05,30.0,182.05,2019.06,2017.0,47.8,63.43,47.79,3042,62.62,1805,63.26,63.36,17524.98,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,29,28,07/0570528,70528,5014,UP,工作日平峰,0.0,109.25,109.25,30.0,139.25,1330.88,1332.0,43.85,69.14,43.83,2186,67.91,823,68.16,68.96,13129.81,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,29,28,07/0570528,70528,5014,UP,工作日平峰,0.0,83.8,83.8,30.0,113.8,827.42,827.0,35.55,69.61,35.52,1677,67.49,150,67.33,69.53,12896.41,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,29,28,07/0570528,70528,5014,UP,工作日平峰,0.0,130.4,130.4,30.0,160.4,1860.72,1860.0,51.37,76.96,51.35,2609,76.33,1122,76.78,76.86,21390.0,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,29,28,07/0570528,70528,5014,UP,工作日平峰,0.0,97.35,97.35,30.0,127.35,1088.12,1086.0,40.24,68.81,40.22,1948,65.88,601,66.0,68.66,13698.14,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,29,28,07/0570528,70528,5014,UP,工作日平峰,0.0,90.0,90.0,30.0,120.0,984.22,984.0,39.37,75.82,39.35,1801,72.8,154,72.17,75.48,13267.5,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,29,28,07/0570528,70528,5014,UP,工作日平峰,0.0,132.85,132.85,30.0,162.85,1811.59,1811.0,49.09,70.2,49.07,2658,69.69,1296,70.06,70.15,17584.34,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,29,28,07/0570528,70528,5014,UP,工作日平峰,0.0,100.8,100.8,30.0,130.8,1169.77,1155.0,41.78,67.19,41.76,2017,66.4,688,67.07,67.16,12747.26,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,29,28,07/0570528,70528,5014,UP,工作日平峰,0.0,114.9,114.9,30.0,144.9,1452.18,1452.0,45.5,71.13,45.48,2299,70.2,909,70.77,70.95,19215.46,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
