t_arrival,v_peak_opt,E_wh
138.70000000000002,22.200000000000017,16422.378334200122
139.20000000000002,22.000000000000014,16201.934981637221
139.8,21.800000000000015,15998.87906925465
140.35,21.600000000000016,15789.677446122418
140.95000000000002,21.400000000000013,15572.80811176859
141.55,21.200000000000014,15347.4545755051
142.20000000000002,21.000000000000014,15127.589976126954
142.85,20.800000000000015,14900.710886063367
143.5,20.600000000000016,14659.255484450505
144.20000000000002,20.400000000000013,14417.769952088078
144.9,20.200000000000014,14149.955253365433
145.6,20.000000000000014,13872.901394083947
146.35,19.80000000000001,13602.715166446902
147.1,19.600000000000012,13352.805663299136
147.9,19.400000000000013,13112.671755711724
148.70000000000002,19.200000000000014,12933.640348320876
149.55,19.000000000000014,12781.970939478793
150.4,18.80000000000001,12643.995703618895
151.3,18.600000000000012,12522.71883809115
152.20000000000002,18.400000000000013,12400.305354457556
153.15,18.20000000000001,12326.980847076817
154.15,18.00000000000001,12285.374339926138
155.15,17.80000000000001,12259.056981402598
156.15,17.600000000000012,12252.013252544715
157.20000000000002,17.400000000000013,12253.855078131637
158.3,17.20000000000001,12289.45461442715
159.45000000000002,17.00000000000001,12324.213379612283
160.60000000000002,16.80000000000001,12391.368607656415
161.8,16.60000000000001,12454.589161317304
163.0,16.40000000000001,12540.472364937996
