section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,23,24,07/0470423,0,2337,mps,44.01,62.63,1104,0.92,64.51,64.28,63.12,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,23,24,07/0470423,0,3020,mps,48.17,62.8,1802,0.92,64.28,63.98,63.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,23,24,07/0470423,0,2098,mps,45.7,76.31,630,0.92,77.56,77.44,77.06,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,23,24,07/0470423,0,1569,mps,38.01,71.78,244,0.92,74.87,74.64,72.85,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,23,24,07/0470423,0,2675,mps,50.08,71.64,1249,0.92,74.5,74.09,72.41,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,23,24,07/0470423,0,1876,mps,41.73,74.35,429,0.92,77.52,77.42,74.81,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,23,24,07/0470423,0,1783,mps,39.76,75.18,303,0.92,77.63,77.51,75.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,23,24,07/0470423,0,2573,mps,50.71,74.79,1125,0.92,76.32,76.03,75.32,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,23,24,07/0470423,0,1948,mps,43.21,76.82,476,0.92,77.68,77.57,77.47,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,23,24,07/0470423,0,2220,mps,47.09,77.03,710,0.92,77.61,77.58,77.53,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,23,24,07/0470423,0,2033,mps,42.98,71.3,636,0.92,71.87,71.84,71.8,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,23,24,07/0470423,0,1810,mps,38.13,63.22,559,0.92,65.9,65.68,63.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,23,24,07/0470423,0,2682,mps,48.29,76.77,967,0.92,77.68,77.55,77.45,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,23,24,07/0470423,0,2125,mps,44.27,73.42,467,0.92,75.61,75.23,74.64,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,23,24,07/0470423,0,1767,mps,39.97,76.41,287,0.92,77.6,77.57,77.45,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,23,24,07/0470423,0,1679,mps,37.1,71.54,213,0.92,73.43,73.32,72.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,23,24,07/0470423,0,1539,mps,33.96,66.41,203,0.92,68.02,67.94,67.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,23,24,07/0470423,0,2308,mps,48.41,76.95,826,0.92,77.62,77.57,77.53,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,23,24,07/0470423,0,1806,mps,39.67,75.52,245,0.92,77.45,77.35,77.09,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,23,24,07/0470423,0,2615,mps,51.72,76.07,1166,0.92,77.04,76.88,76.59,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,23,24,07/0470423,0,1964,mps,39.61,61.8,693,0.92,62.82,62.79,62.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,23,24,07/0470423,0,1771,mps,39.02,71.2,363,0.92,72.11,72.05,72,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
