站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,116.8,116.8,30.0,146.8,1428.53,1428.0,44.03,64.51,44.01,2337,62.63,1104,63.12,64.28,13101.88,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,150.95,150.95,30.0,180.95,2020.57,2017.0,48.19,64.28,48.17,3020,62.8,1802,63.75,63.98,17719.46,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,104.85,104.85,30.0,134.85,1331.59,1332.0,45.72,77.56,45.7,2098,76.31,630,77.06,77.44,15245.86,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,78.4,78.4,30.0,108.4,828.41,827.0,38.04,74.87,38.01,1569,71.78,244,72.85,74.64,12785.63,216.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,133.7,133.7,30.0,163.7,1860.52,1860.0,50.1,74.5,50.08,2675,71.64,1249,72.41,74.09,20935.45,216.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,93.75,93.75,30.0,123.75,1087.28,1086.0,41.75,77.52,41.73,1876,74.35,429,74.81,77.42,15727.52,217.12,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,89.1,89.1,30.0,119.1,984.56,984.0,39.78,77.63,39.76,1783,75.18,303,75.62,77.51,13784.54,218.6,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,128.6,128.6,30.0,158.6,1812.11,1811.0,50.73,76.32,50.71,2573,74.79,1125,75.32,76.03,18667.78,220.3,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,97.35,97.35,30.0,127.35,1169.06,1155.0,43.23,77.68,43.21,1948,76.82,476,77.47,77.57,16453.39,221.3,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,110.95,110.95,30.0,140.95,1452.09,1452.0,47.12,77.61,47.09,2220,77.03,710,77.53,77.58,21343.23,222.3,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,101.6,101.6,30.0,131.6,1213.59,1214.0,43.0,71.87,42.98,2033,71.3,636,71.8,71.84,14276.25,222.8,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,90.45,90.45,30.0,120.45,958.48,957.0,38.15,65.9,38.13,1810,63.22,559,63.71,65.68,13178.51,222.4,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,134.05,134.05,30.0,164.05,1798.85,1798.0,48.31,77.68,48.29,2682,76.77,967,77.45,77.55,23608.22,222.7,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,106.2,106.2,30.0,136.2,1306.52,1307.0,44.29,75.61,44.27,2125,73.42,467,74.64,75.23,21783.43,224.0,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,88.3,88.3,30.0,118.3,980.86,980.0,39.99,77.6,39.97,1767,76.41,287,77.45,77.57,15081.93,225.4,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,83.9,83.9,30.0,113.9,865.26,865.0,37.13,73.43,37.1,1679,71.54,213,72.74,73.32,16449.54,226.7,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,76.9,76.9,30.0,106.9,725.87,724.0,33.98,68.02,33.96,1539,66.41,203,67.52,67.94,12733.29,225.2,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,115.35,115.35,30.0,145.35,1551.84,1562.0,48.43,77.62,48.41,2308,76.95,826,77.53,77.57,15347.09,222.12,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,90.25,90.25,30.0,120.25,995.05,994.0,39.69,77.45,39.67,1806,75.52,245,77.09,77.35,19531.52,218.22,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,130.7,130.7,30.0,160.7,1878.55,1877.0,51.74,77.04,51.72,2615,76.07,1166,76.59,76.88,19537.75,216.92,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,98.15,98.15,30.0,128.15,1080.55,1081.0,39.63,62.82,39.61,1964,61.8,693,62.46,62.79,11468.41,216.14,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,88.5,88.5,30.0,118.5,959.68,958.0,39.04,72.11,39.02,1771,71.2,363,72.0,72.05,14613.27,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,81.4,81.4,30.0,111.4,835.17,833.0,36.94,77.5,36.91,1629,75.57,159,76.14,77.44,13141.01,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,24,23,07/0570523,70523,5014,UP,工作日平峰,0.0,329.85,329.85,30.0,359.85,3676.17,3676.0,40.12,56.72,40.12,6598,55.68,2078,55.92,56.1,25644.65,215.44,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,142.35,142.35,30.0,172.35,2132.17,2131.0,53.92,77.52,53.9,2848,77.1,1323,77.45,77.47,17782.17,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,24,23,07/0470423,70423,5014,UP,工作日高峰,0.0,116.9,116.9,0.0,116.9,1596.82,1593.0,49.17,77.7,49.15,2339,77.13,866,77.56,77.66,20547.18,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2979.3,750.0,3729.3,36530.15,36502.0,44.14,77.7,,,,,,,440488.96,...,,,,
