section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,72,73,07/1671672,1,2345,mps,43.89,63.78,1080,0.92,65.25,65.04,64.15,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,72,73,07/1671672,1,3033,mps,47.96,62.69,1799,0.92,63.52,63.43,63.36,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,72,73,07/1671672,1,2226,mps,43.04,66.42,889,0.92,67.5,67.24,66.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,72,73,07/1671672,1,1644,mps,36.23,69.93,235,0.92,71.69,71.59,70.66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,72,73,07/1671672,1,2629,mps,50.96,74.97,1167,0.92,76.5,76.07,75.35,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,72,73,07/1671672,1,1916,mps,40.86,67.93,579,0.92,69.95,69.81,68.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,72,73,07/1671672,1,1822,mps,38.93,66.37,508,0.92,67.21,67.16,67.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,72,73,07/1671672,1,2640,mps,49.43,70.91,1255,0.92,71.8,71.52,71.28,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,72,73,07/1671672,1,2020,mps,41.68,66.79,645,0.92,68.73,68.29,67.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,72,73,07/1671672,1,2309,mps,45.3,70.27,906,0.92,70.94,70.82,70.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,72,73,07/1671672,1,2095,mps,41.72,64.64,786,0.92,65.41,65.38,65,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,72,73,07/1671672,1,1856,mps,37.18,59.06,647,0.92,60.05,59.93,59.54,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,72,73,07/1671672,0,2709,mps,47.81,76.44,931,0.92,77.4,77.21,77.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,72,73,07/1671672,0,2143,mps,43.92,73.2,466,0.92,75.57,75.23,74.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,72,73,07/1671672,0,1782,mps,39.65,76.08,291,0.92,77.26,77.22,77.06,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,72,73,07/1671672,0,1679,mps,37.11,70.92,225,0.92,72.81,72.74,72.25,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,72,73,07/1671672,1,1541,mps,33.94,66.3,202,0.92,67.94,67.87,67.37,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,72,73,07/1671672,1,2318,mps,48.23,76.53,835,0.92,77.1,77.06,77.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,72,73,07/1671672,1,1827,mps,39.23,75.43,261,0.92,77.21,77.11,77,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,72,73,07/1671672,1,2719,mps,49.77,70.21,1322,0.92,71.64,71.35,70.55,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,72,73,07/1671672,1,2055,mps,37.84,54.33,923,0.92,55,54.91,54.8,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,72,73,07/1671672,1,1827,mps,37.82,60.7,600,0.92,62.84,62.53,60.97,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,72,73,07/1671672,1,1641,mps,36.61,73.08,184,0.92,75.21,75.07,73.87,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
25,永茂路-镇海大道,72,73,07/1671672,1,2862,mps,53.65,76.76,1340,0.92,77.19,77.16,77.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,72,73,07/1671672,1,2345,mps,49.04,76.78,866,0.92,77.31,77.29,77.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
