站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,117.2,117.2,30.0,147.2,1429.38,1428.0,43.91,65.25,43.89,2345,63.78,1080,64.15,65.04,14429.57,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,151.6,151.6,30.0,181.6,2020.49,2017.0,47.98,63.52,47.96,3033,62.69,1799,63.36,63.43,17108.12,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,111.25,111.25,30.0,141.25,1330.8,1332.0,43.06,67.5,43.04,2226,66.42,889,66.74,67.24,13755.3,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,82.15,82.15,30.0,112.15,827.14,827.0,36.25,71.69,36.23,1644,69.93,235,70.66,71.59,11532.13,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,131.4,131.4,30.0,161.4,1860.57,1860.0,50.97,76.5,50.96,2629,74.97,1167,75.35,76.07,21623.92,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,95.75,95.75,30.0,125.75,1087.43,1086.0,40.89,69.95,40.86,1916,67.93,579,68.14,69.81,13875.94,215.54,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,91.05,91.05,30.0,121.05,985.06,984.0,38.95,67.21,38.93,1822,66.37,508,67.1,67.16,9951.89,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,131.95,131.95,30.0,161.95,1812.46,1811.0,49.45,71.8,49.43,2640,70.91,1255,71.28,71.52,18090.48,216.32,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,100.95,100.95,30.0,130.95,1169.29,1155.0,41.7,68.73,41.68,2020,66.79,645,67.11,68.29,13557.16,216.42,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,115.4,115.4,30.0,145.4,1452.59,1452.0,45.31,70.94,45.3,2309,70.27,906,70.74,70.82,19385.39,216.14,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,104.7,104.7,30.0,134.7,1213.88,1214.0,41.74,65.41,41.72,2095,64.64,786,65.0,65.38,12174.09,216.14,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,92.75,92.75,30.0,122.75,958.29,957.0,37.2,60.05,37.18,1856,59.06,647,59.54,59.93,11011.59,215.94,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,135.4,135.4,30.0,165.4,1798.99,1798.0,47.83,77.4,47.81,2709,76.44,931,77.14,77.21,22454.54,216.04,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,107.1,107.1,30.0,137.1,1307.21,1307.0,43.94,75.57,43.92,2143,73.2,466,74.2,75.23,20868.18,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,89.05,89.05,30.0,119.05,981.36,980.0,39.67,77.26,39.65,1782,76.08,291,77.06,77.22,14339.63,215.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,73,72,07/1671672,71672,5014,UP,工作日低峰,0.0,83.9,83.9,30.0,113.9,865.5,865.0,37.14,72.81,37.11,1679,70.92,225,72.25,72.74,15416.34,216.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
