t_local,v(m/s),s_local(m),t_global,station_pair
9.65,5.307500000000001,25.741375,727.75,庙堰-钟公庙
9.700000000000001,5.335000000000001,26.008125,727.8000000000001,庙堰-钟公庙
9.75,5.362500000000001,26.27625,727.85,庙堰-钟公庙
9.8,5.390000000000001,26.54575,727.9,庙堰-钟公庙
9.850000000000001,5.417500000000001,26.816625000000002,727.95,庙堰-钟公庙
9.9,5.445,27.088875,728.0,庙堰-钟公庙
9.950000000000001,5.472500000000001,27.3625,728.0500000000001,庙堰-钟公庙
10.0,5.5,27.6375,728.1,庙堰-钟公庙
10.05,5.527500000000001,27.913875,728.15,庙堰-钟公庙
10.100000000000001,5.5550000000000015,28.191625000000002,728.2,庙堰-钟公庙
10.15,5.5825000000000005,28.470750000000002,728.25,庙堰-钟公庙
10.200000000000001,5.610000000000001,28.751250000000002,728.3000000000001,庙堰-钟公庙
10.25,5.6375,29.033125000000002,728.35,庙堰-钟公庙
10.3,5.665000000000001,29.316375,728.4,庙堰-钟公庙
10.350000000000001,5.692500000000002,29.601,728.45,庙堰-钟公庙
10.4,5.720000000000001,29.887,728.5,庙堰-钟公庙
10.450000000000001,5.747500000000001,30.174375,728.5500000000001,庙堰-钟公庙
10.5,5.775,30.463125,728.6,庙堰-钟公庙
10.55,5.802500000000001,30.75325,728.65,庙堰-钟公庙
10.600000000000001,5.830000000000001,31.04475,728.7,庙堰-钟公庙
10.65,5.857500000000001,31.337625,728.75,庙堰-钟公庙
10.700000000000001,5.885000000000001,31.631875,728.8000000000001,庙堰-钟公庙
10.75,5.9125000000000005,31.927500000000002,728.85,庙堰-钟公庙
10.8,5.940000000000001,32.2245,728.9,庙堰-钟公庙
10.850000000000001,5.967500000000001,32.522875,728.95,庙堰-钟公庙
10.9,5.995000000000001,32.822625,729.0,庙堰-钟公庙
10.950000000000001,6.022500000000001,33.12375,729.0500000000001,庙堰-钟公庙
11.0,6.050000000000001,33.42625,729.1,庙堰-钟公庙
11.05,6.077500000000001,33.730125,729.15,庙堰-钟公庙
11.100000000000001,6.105000000000001,34.035375,729.2,庙堰-钟公庙
11.15,6.1325,34.342,729.25,庙堰-钟公庙
11.200000000000001,6.160000000000001,34.65,729.3000000000001,庙堰-钟公庙
11.25,6.187500000000001,34.959375,729.35,庙堰-钟公庙
11.3,6.215000000000001,35.270125,729.4,庙堰-钟公庙
11.350000000000001,6.2425000000000015,35.58225,729.45,庙堰-钟公庙
11.4,6.2700000000000005,35.89575,729.5,庙堰-钟公庙
11.450000000000001,6.297500000000001,36.210625,729.5500000000001,庙堰-钟公庙
11.5,6.325,36.526875,729.6,庙堰-钟公庙
11.55,6.352500000000001,36.8445,729.65,庙堰-钟公庙
11.600000000000001,6.380000000000002,37.1635,729.7,庙堰-钟公庙
11.65,6.407500000000001,37.483875,729.75,庙堰-钟公庙
11.700000000000001,6.435000000000001,37.805625,729.8000000000001,庙堰-钟公庙
11.75,6.4625,38.12875,729.85,庙堰-钟公庙
11.8,6.490000000000001,38.45325,729.9,庙堰-钟公庙
11.850000000000001,6.517500000000001,38.779125,729.95,庙堰-钟公庙
11.9,6.545000000000001,39.106375,730.0,庙堰-钟公庙
11.950000000000001,6.572500000000001,39.435,730.0500000000001,庙堰-钟公庙
12.0,6.6000000000000005,39.765,730.1,庙堰-钟公庙
12.05,6.627500000000001,40.096375,730.15,庙堰-钟公庙
12.100000000000001,6.655000000000001,40.429125,730.2,庙堰-钟公庙
12.15,6.682500000000001,40.76325,730.25,庙堰-钟公庙
12.200000000000001,6.710000000000001,41.09875,730.3000000000001,庙堰-钟公庙
12.25,6.737500000000001,41.435625,730.35,庙堰-钟公庙
12.3,6.765000000000001,41.773875000000004,730.4,庙堰-钟公庙
12.350000000000001,6.792500000000001,42.1135,730.45,庙堰-钟公庙
12.4,6.820000000000001,42.4545,730.5,庙堰-钟公庙
12.450000000000001,6.847500000000001,42.796875,730.5500000000001,庙堰-钟公庙
12.5,6.875000000000001,43.140625,730.6,庙堰-钟公庙
12.55,6.902500000000001,43.48575,730.65,庙堰-钟公庙
12.600000000000001,6.9300000000000015,43.83225,730.7,庙堰-钟公庙
12.65,6.9575000000000005,44.180125000000004,730.75,庙堰-钟公庙
12.700000000000001,6.985000000000001,44.529375,730.8000000000001,庙堰-钟公庙
12.75,7.0125,44.88,730.85,庙堰-钟公庙
12.8,7.040000000000001,45.232,730.9,庙堰-钟公庙
12.850000000000001,7.067500000000002,45.585375,730.95,庙堰-钟公庙
12.9,7.095000000000001,45.940125,731.0,庙堰-钟公庙
12.950000000000001,7.122500000000001,46.29625,731.0500000000001,庙堰-钟公庙
13.0,7.15,46.65375,731.1,庙堰-钟公庙
13.05,7.177500000000001,47.012625,731.15,庙堰-钟公庙
13.100000000000001,7.205000000000001,47.372875,731.2,庙堰-钟公庙
13.15,7.232500000000001,47.7345,731.25,庙堰-钟公庙
13.200000000000001,7.260000000000002,48.0975,731.3000000000001,庙堰-钟公庙
13.25,7.2875000000000005,48.461875,731.35,庙堰-钟公庙
13.3,7.315000000000001,48.827625,731.4,庙堰-钟公庙
13.350000000000001,7.342500000000001,49.19475,731.45,庙堰-钟公庙
13.4,7.370000000000001,49.56325,731.5,庙堰-钟公庙
13.450000000000001,7.397500000000001,49.933125,731.5500000000001,庙堰-钟公庙
13.5,7.425000000000001,50.304375,731.6,庙堰-钟公庙
13.55,7.452500000000001,50.677,731.65,庙堰-钟公庙
13.600000000000001,7.480000000000001,51.051,731.7,庙堰-钟公庙
13.65,7.507500000000001,51.426375,731.75,庙堰-钟公庙
13.700000000000001,7.535000000000001,51.803125,731.8000000000001,庙堰-钟公庙
13.75,7.562500000000001,52.18125,731.85,庙堰-钟公庙
13.8,7.590000000000001,52.56075,731.9,庙堰-钟公庙
13.850000000000001,7.6175000000000015,52.941625,731.95,庙堰-钟公庙
13.9,7.6450000000000005,53.323875,732.0,庙堰-钟公庙
13.950000000000001,7.672500000000001,53.7075,732.0500000000001,庙堰-钟公庙
14.0,7.700000000000001,54.0925,732.1,庙堰-钟公庙
14.05,7.727500000000001,54.478875,732.15,庙堰-钟公庙
14.100000000000001,7.755000000000002,54.866625,732.2,庙堰-钟公庙
14.15,7.782500000000001,55.25575,732.25,庙堰-钟公庙
14.200000000000001,7.810000000000001,55.64625,732.3000000000001,庙堰-钟公庙
14.25,7.8375,56.038125,732.35,庙堰-钟公庙
14.3,7.865000000000001,56.431375,732.4,庙堰-钟公庙
14.350000000000001,7.892500000000002,56.826,732.45,庙堰-钟公庙
14.4,7.920000000000001,57.222,732.5,庙堰-钟公庙
14.450000000000001,7.947500000000002,57.619375,732.5500000000001,庙堰-钟公庙
14.5,7.9750000000000005,58.018125,732.6,庙堰-钟公庙
14.55,8.002500000000001,58.41825,732.65,庙堰-钟公庙
14.600000000000001,8.030000000000001,58.81975,732.7,庙堰-钟公庙
14.65,8.057500000000001,59.222625,732.75,庙堰-钟公庙
14.700000000000001,8.085,59.626875,732.8000000000001,庙堰-钟公庙
14.75,8.1125,60.0325,732.85,庙堰-钟公庙
14.8,8.14,60.439499999999995,732.9,庙堰-钟公庙
14.850000000000001,8.167500000000002,60.847874999999995,732.95,庙堰-钟公庙
14.9,8.195,61.257625,733.0,庙堰-钟公庙
14.950000000000001,8.222500000000002,61.668749999999996,733.0500000000001,庙堰-钟公庙
15.0,8.25,62.08125,733.1,庙堰-钟公庙
15.05,8.277500000000002,62.495124999999994,733.15,庙堰-钟公庙
15.100000000000001,8.305000000000001,62.910374999999995,733.2,庙堰-钟公庙
15.15,8.332500000000001,63.327,733.25,庙堰-钟公庙
15.200000000000001,8.360000000000001,63.745,733.3000000000001,庙堰-钟公庙
15.25,8.387500000000001,64.16437499999999,733.35,庙堰-钟公庙
15.3,8.415000000000001,64.58512499999999,733.4,庙堰-钟公庙
15.350000000000001,8.4425,65.00724999999998,733.45,庙堰-钟公庙
15.4,8.47,65.43074999999999,733.5,庙堰-钟公庙
15.450000000000001,8.4975,65.85562499999999,733.5500000000001,庙堰-钟公庙
15.5,8.525,66.28187499999999,733.6,庙堰-钟公庙
15.55,8.5525,66.70949999999999,733.65,庙堰-钟公庙
15.600000000000001,8.580000000000002,67.1385,733.7,庙堰-钟公庙
15.65,8.607500000000002,67.56887499999999,733.75,庙堰-钟公庙
15.700000000000001,8.635000000000002,68.00062499999999,733.8000000000001,庙堰-钟公庙
15.75,8.662500000000001,68.43374999999999,733.85,庙堰-钟公庙
15.8,8.690000000000001,68.86824999999999,733.9,庙堰-钟公庙
15.850000000000001,8.717500000000001,69.30412499999998,733.95,庙堰-钟公庙
15.9,8.745000000000001,69.74137499999999,734.0,庙堰-钟公庙
15.950000000000001,8.7725,70.17999999999999,734.0500000000001,庙堰-钟公庙
16.0,8.8,70.61999999999999,734.1,庙堰-钟公庙
16.05,8.8275,71.06137499999998,734.15,庙堰-钟公庙
16.1,8.855000000000002,71.50412499999999,734.2,庙堰-钟公庙
16.150000000000002,8.882500000000002,71.94824999999999,734.25,庙堰-钟公庙
16.2,8.91,72.39374999999998,734.3000000000001,庙堰-钟公庙
16.25,8.9375,72.84062499999999,734.35,庙堰-钟公庙
16.3,8.965000000000002,73.28887499999999,734.4,庙堰-钟公庙
16.35,8.992500000000001,73.73849999999999,734.45,庙堰-钟公庙
16.400000000000002,9.020000000000001,74.18949999999998,734.5,庙堰-钟公庙
16.45,9.047500000000001,74.64187499999998,734.5500000000001,庙堰-钟公庙
16.5,9.075000000000001,75.09562499999998,734.6,庙堰-钟公庙
16.55,9.102500000000001,75.55074999999998,734.65,庙堰-钟公庙
16.6,9.13,76.00724999999998,734.7,庙堰-钟公庙
16.650000000000002,9.157500000000002,76.46512499999999,734.75,庙堰-钟公庙
16.7,9.185,76.92437499999998,734.8000000000001,庙堰-钟公庙
16.75,9.2125,77.38499999999998,734.85,庙堰-钟公庙
16.8,9.240000000000002,77.84699999999998,734.9,庙堰-钟公庙
16.85,9.267500000000002,78.31037499999998,734.95,庙堰-钟公庙
16.900000000000002,9.295000000000002,78.77512499999997,735.0,庙堰-钟公庙
16.95,9.3225,79.24124999999998,735.0500000000001,庙堰-钟公庙
17.0,9.350000000000001,79.70874999999998,735.1,庙堰-钟公庙
17.05,9.377500000000001,80.17762499999998,735.15,庙堰-钟公庙
17.1,9.405000000000001,80.64787499999997,735.2,庙堰-钟公庙
17.150000000000002,9.432500000000003,81.11949999999997,735.25,庙堰-钟公庙
17.2,9.46,81.59249999999997,735.3000000000001,庙堰-钟公庙
17.25,9.4875,82.06687499999997,735.35,庙堰-钟公庙
17.3,9.515,82.54262499999997,735.4,庙堰-钟公庙
17.35,9.542500000000002,83.01974999999997,735.45,庙堰-钟公庙
17.400000000000002,9.570000000000002,83.49824999999997,735.5,庙堰-钟公庙
17.45,9.5975,83.97812499999998,735.5500000000001,庙堰-钟公庙
17.5,9.625,84.45937499999998,735.6,庙堰-钟公庙
17.55,9.652500000000002,84.94199999999998,735.65,庙堰-钟公庙
17.6,9.680000000000001,85.42599999999997,735.7,庙堰-钟公庙
17.650000000000002,9.707500000000001,85.91137499999998,735.75,庙堰-钟公庙
17.7,9.735000000000001,86.39812499999998,735.8000000000001,庙堰-钟公庙
17.75,9.762500000000001,86.88624999999998,735.85,庙堰-钟公庙
17.8,9.790000000000001,87.37574999999998,735.9,庙堰-钟公庙
17.85,9.8175,87.86662499999998,735.95,庙堰-钟公庙
17.900000000000002,9.845000000000002,88.35887499999998,736.0,庙堰-钟公庙
17.95,9.8725,88.85249999999998,736.0500000000001,庙堰-钟公庙
18.0,9.9,89.34749999999998,736.1,庙堰-钟公庙
18.05,9.927500000000002,89.84387499999998,736.15,庙堰-钟公庙
18.1,9.955000000000002,90.34162499999998,736.2,庙堰-钟公庙
18.150000000000002,9.982500000000002,90.84074999999999,736.25,庙堰-钟公庙
18.2,10.01,91.34124999999999,736.3000000000001,庙堰-钟公庙
18.25,10.037500000000001,91.84312499999999,736.35,庙堰-钟公庙
18.3,10.065000000000001,92.34637499999998,736.4,庙堰-钟公庙
18.35,10.092500000000001,92.85099999999998,736.45,庙堰-钟公庙
18.400000000000002,10.120000000000003,93.35699999999999,736.5,庙堰-钟公庙
18.45,10.1475,93.86437499999998,736.5500000000001,庙堰-钟公庙
18.5,10.175,94.37312499999999,736.6,庙堰-钟公庙
18.55,10.2025,94.88324999999999,736.65,庙堰-钟公庙
18.6,10.230000000000002,95.39474999999999,736.7,庙堰-钟公庙
