station_pair,class_name,status,reason,target_time_s,sim_time_s,time_error_s,lambda,theta,direction,peak_speed_kmh,total_dist_m,dist_error_m,T_acc_new_s,T_mid_new_s,T_br_new_s,curve_csv,class2_compare_status,class2_compare_message,class2_real_sample_count,class2_compare_metrics_csv,class2_compare_speed_distance_png,class2_compare_speed_time_png,class2_compare_mean_rmse_speed_mps,class2_compare_mean_mae_speed_mps,class2_compare_mean_corr_speed_shape
梅堰-永茂路,class1,overspeed,最终生成曲线最高速度为 112.976475 km/h，超过 80.0 km/h，删除该等级,284.0,,,,,,112.9765,,-1.5985,,,,,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
梅堰-永茂路,class2,overspeed,最终生成曲线最高速度为 86.916349 km/h，超过 80.0 km/h，删除该等级,298.0,,,,,,86.9163,,-0.0,,,,,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
梅堰-永茂路,class3,generated,最终生成曲线后验检查通过，峰值 66.458292 km/h,313.0,313.0,0.0,1.045439,0.131474,1.0,66.4583,3733.6219,-0.0,164.2908,77.0966,71.6126,D:\energy_conservation\output\ato_generated_results_new\梅堰-永茂路\class3_generated_curve.csv,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
梅堰-永茂路,class4,generated,最终生成曲线后验检查通过，峰值 57.183401 km/h,329.0,329.0,0.0,0.993609,0.950938,-1.0,57.1834,3733.6219,0.0,156.1457,104.7921,68.0622,D:\energy_conservation\output\ato_generated_results_new\梅堰-永茂路\class4_generated_curve.csv,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
梅堰-永茂路,class5,generated,最终生成曲线后验检查通过，峰值 52.121163 km/h,345.0,345.0,0.0,0.905647,1.0,-1.0,52.1212,3733.9376,0.3157,142.3225,140.6407,62.0368,D:\energy_conservation\output\ato_generated_results_new\梅堰-永茂路\class5_generated_curve.csv,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
