trip_no,comparison,section_index,站间区间,区间载重(t),载重来源,全局趟次ID,历史segment,历史来源run_id,归一化区间里程(km),载重里程(t·km),规划OT区间里程(km),历史OT区间里程(km),规划OT区间机械能(kWh),历史OT区间机械能(kWh),规划单位能耗[kWh/(t·km)],历史单位能耗[kWh/(t·km)],区间节能率(%)
67,standard_dp,17,民安东路-会展中心,237.61,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3670.0,0.72575,172.445458,0.724,0.724,16.99555556,13.52980556,0.098556122,0.0784584631,-25.615667
67,standard_dp,18,会展中心-院士路,230.0,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3671.0,1.55253,357.0819,1.562,1.5619,16.10722222,16.17855556,0.0451079212,0.0453076887,0.440913
67,standard_dp,19,院士路-盎孟港,222.91,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3672.0,0.99513,221.824428,0.994,0.994,17.27041667,18.02030556,0.0778562433,0.0812367948,4.161355
67,standard_dp,20,盎孟港-三官堂,217.82,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3673.0,1.87849,409.172692,1.876,1.876,16.96958333,17.75822222,0.0414729127,0.0434003114,4.440979
67,standard_dp,21,三官堂-兴庄路,215.94,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3674.0,1.08104,233.439778,1.082,1.082,11.95258333,11.8995,0.0512019993,0.0509746031,-0.446097
67,standard_dp,22,兴庄路-兴海南路,215.45,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3675.0,0.95922,206.663949,0.958,0.958,15.35611111,13.91944444,0.0743047405,0.0673530362,-10.321293
67,standard_dp,23,兴海南路-梅堰,215.44,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3676.0,0.83454,179.793298,0.833,0.833,11.38919444,12.49691667,0.0633460457,0.0695071331,8.863964
67,standard_dp,24,梅堰-永茂路,215.44,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,52.0,3677.0,3.67682,792.134101,3.676,3.676,28.81669444,28.76283333,0.0363785556,0.0363105607,-0.187259
67,standard_dp,25,永茂路-镇海大道,215.34,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3678.0,2.13301,459.322373,2.1309,2.131,15.75608333,15.22322222,0.0343028867,0.033142784,-3.500317
67,standard_dp,26,镇海大道-骆驼桥,215.24,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3679.0,1.5978,343.910472,1.593,1.5929,18.05722222,17.926,0.0525055899,0.0521240307,-0.732022
67,dwell5_dp,1,布政-张家潭,215.34,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3654.0,1.42836,307.583042,1.428,1.428,13.42766667,13.00186111,0.0436554192,0.0422710596,-3.274958
67,dwell5_dp,2,张家潭-同德路,215.84,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3655.0,2.02109,436.232066,2.017,2.017,16.61519444,16.33122222,0.0380879714,0.0374370055,-1.73883
67,dwell5_dp,3,同德路-石碶,216.72,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3656.0,1.33056,288.358963,1.331,1.331,12.99797222,14.50680556,0.0450756657,0.0503081485,10.400865
67,dwell5_dp,4,石碶-雅渡,224.8,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3657.0,0.82749,186.019752,0.827,0.827,10.35902778,12.18019444,0.055687784,0.065477963,14.951869
67,dwell5_dp,5,雅渡-庙堰,229.2,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3658.0,1.86123,426.593916,1.86,1.86,21.61763889,21.70263889,0.0506749817,0.0508742344,0.391657
67,dwell5_dp,6,庙堰-钟公庙,232.0,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3659.0,1.0876,252.3232,1.086,1.086,13.52516667,14.9195,0.0536025489,0.0591285304,9.345711
67,dwell5_dp,7,钟公庙-鄞州区政府,234.1,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3660.0,0.98531,230.661071,0.984,0.984,8.98847222,11.77027778,0.0389683104,0.0510284537,23.634154
67,dwell5_dp,8,鄞州区政府-钱湖南路,235.5,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3661.0,1.81287,426.930885,1.811,1.811,16.773,18.48022222,0.0392873896,0.0432862153,9.238104
67,dwell5_dp,9,钱湖南路-南高教园区,237.5,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3662.0,1.16891,277.616125,1.155,1.155,14.83252778,16.34658333,0.0534281925,0.0588819664,9.262214
67,dwell5_dp,10,南高教园区-下应路,240.7,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3663.0,1.45306,349.751542,1.452,1.452,18.95311111,20.18388889,0.0541902146,0.0577092206,6.097823
67,dwell5_dp,11,下应路-大洋江,241.5,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3664.0,1.21409,293.202735,1.214,1.214,12.26027778,14.12502778,0.0418150185,0.0481749523,13.201744
67,dwell5_dp,12,大洋江-泗港,239.4,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3665.0,0.95858,229.484052,0.9579,0.958,12.134,12.66869444,0.052875134,0.0552051192,4.220596
67,dwell5_dp,13,泗港-曹隘,238.2,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,67.0,3666.0,1.79907,428.538474,1.7981,1.798,24.82916667,25.83788889,0.0579391774,0.0602930436,3.904043
67,dwell5_dp,14,曹隘-柳隘,242.1,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,67.0,3667.0,1.30738,316.516698,1.308,1.308,17.78552778,18.67394444,0.056191436,0.0589982916,4.75752
67,dwell5_dp,15,柳隘-海晏北路,243.8,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,67.0,3668.0,0.98159,239.311642,0.98,0.98,12.7895,15.51780556,0.0534428659,0.0648435046,17.581774
67,dwell5_dp,16,海晏北路-民安东路,249.6,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,67.0,3669.0,0.86556,216.043776,0.866,0.8661,15.11113889,16.73011111,0.0699448009,0.0774385239,9.676996
67,dwell5_dp,17,民安东路-会展中心,237.61,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3670.0,0.72575,172.445458,0.724,0.724,11.05286111,13.52980556,0.0640948232,0.0784584631,18.307317
67,dwell5_dp,18,会展中心-院士路,230.0,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3671.0,1.55253,357.0819,1.5619,1.5619,15.98352778,16.17855556,0.0447615177,0.0453076887,1.205471
67,dwell5_dp,19,院士路-盎孟港,222.91,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3672.0,0.99513,221.824428,0.994,0.994,17.51036111,18.02030556,0.0789379296,0.0812367948,2.829832
67,dwell5_dp,20,盎孟港-三官堂,217.82,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3673.0,1.87849,409.172692,1.876,1.876,17.22891667,17.75822222,0.0421067119,0.0434003114,2.980622
67,dwell5_dp,21,三官堂-兴庄路,215.94,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3674.0,1.08104,233.439778,1.0821,1.082,10.09647222,11.8995,0.0432508646,0.0509746031,15.152131
67,dwell5_dp,22,兴庄路-兴海南路,215.45,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3675.0,0.95922,206.663949,0.958,0.958,16.25538889,13.91944444,0.0786561419,0.0673530362,-16.78188
67,dwell5_dp,23,兴海南路-梅堰,215.44,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3676.0,0.83454,179.793298,0.833,0.833,11.60552778,12.49691667,0.0645492793,0.0695071331,7.132871
67,dwell5_dp,24,梅堰-永茂路,215.44,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,52.0,3677.0,3.67682,792.134101,3.676,3.676,29.19633333,28.76283333,0.0368578165,0.0363105607,-1.507153
67,dwell5_dp,25,永茂路-镇海大道,215.34,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3678.0,2.13301,459.322373,2.1311,2.131,15.94719444,15.22322222,0.0347189586,0.033142784,-4.755709
67,dwell5_dp,26,镇海大道-骆驼桥,215.24,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3679.0,1.5978,343.910472,1.5929,1.5929,18.28894444,17.926,0.0531793764,0.0521240307,-2.024682
67,energy_first,1,布政-张家潭,215.34,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3654.0,1.42836,307.583042,1.428,1.428,13.42766667,13.00186111,0.0436554192,0.0422710596,-3.274958
67,energy_first,2,张家潭-同德路,215.84,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3655.0,2.02109,436.232066,2.017,2.017,18.08505556,16.33122222,0.0414574191,0.0374370055,-10.739143
67,energy_first,3,同德路-石碶,216.72,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3656.0,1.33056,288.358963,1.331,1.331,12.99794444,14.50680556,0.0450755694,0.0503081485,10.401057
67,energy_first,4,石碶-雅渡,224.8,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3657.0,0.82749,186.019752,0.827,0.827,10.35905556,12.18019444,0.0556879334,0.065477963,14.951641
67,energy_first,5,雅渡-庙堰,229.2,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3658.0,1.86123,426.593916,1.86,1.86,21.61761111,21.70263889,0.0506749166,0.0508742344,0.391785
67,energy_first,6,庙堰-钟公庙,232.0,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3659.0,1.0876,252.3232,1.086,1.086,13.52516667,14.9195,0.0536025489,0.0591285304,9.345711
67,energy_first,7,钟公庙-鄞州区政府,234.1,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3660.0,0.98531,230.661071,0.984,0.984,11.77027778,11.77027778,0.0510284537,0.0510284537,0.0
67,energy_first,8,鄞州区政府-钱湖南路,235.5,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3661.0,1.81287,426.930885,1.811,1.811,18.46886111,18.48022222,0.0432596042,0.0432862153,0.061477
67,energy_first,9,钱湖南路-南高教园区,237.5,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3662.0,1.16891,277.616125,1.155,1.155,14.83252778,16.34658333,0.0534281925,0.0588819664,9.262214
67,energy_first,10,南高教园区-下应路,240.7,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3663.0,1.45306,349.751542,1.452,1.452,21.08191667,20.18388889,0.0602768369,0.0577092206,-4.449231
67,energy_first,11,下应路-大洋江,241.5,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3664.0,1.21409,293.202735,1.214,1.214,13.89594444,14.12502778,0.0473936385,0.0481749523,1.621826
67,energy_first,12,大洋江-泗港,239.4,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3665.0,0.95858,229.484052,0.958,0.958,12.134,12.66869444,0.052875134,0.0552051192,4.220596
67,energy_first,13,泗港-曹隘,238.2,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,67.0,3666.0,1.79907,428.538474,1.798,1.798,24.82916667,25.83788889,0.0579391774,0.0602930436,3.904043
67,energy_first,14,曹隘-柳隘,242.1,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,67.0,3667.0,1.30738,316.516698,1.308,1.308,17.7855,18.67394444,0.0561913482,0.0589982916,4.757669
67,energy_first,15,柳隘-海晏北路,243.8,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,67.0,3668.0,0.98159,239.311642,0.98,0.98,12.78952778,15.51780556,0.053442982,0.0648435046,17.581595
67,energy_first,16,海晏北路-民安东路,249.6,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,67.0,3669.0,0.86556,216.043776,0.866,0.8661,12.33177778,16.73011111,0.0570799956,0.0774385239,26.289923
67,energy_first,17,民安东路-会展中心,237.61,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3670.0,0.72575,172.445458,0.724,0.724,8.02294444,13.52980556,0.0465245334,0.0784584631,40.701702
67,energy_first,18,会展中心-院士路,230.0,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3671.0,1.55253,357.0819,1.562,1.5619,15.9835,16.17855556,0.0447614399,0.0453076887,1.205643
67,energy_first,19,院士路-盎孟港,222.91,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3672.0,0.99513,221.824428,0.994,0.994,13.98316667,18.02030556,0.063037091,0.0812367948,22.403277
67,energy_first,20,盎孟港-三官堂,217.82,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3673.0,1.87849,409.172692,1.8759,1.876,17.22891667,17.75822222,0.0421067119,0.0434003114,2.980622
67,energy_first,21,三官堂-兴庄路,215.94,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3674.0,1.08104,233.439778,1.082,1.082,15.11936111,11.8995,0.0647677155,0.0509746031,-27.058793
67,energy_first,22,兴庄路-兴海南路,215.45,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3675.0,0.95922,206.663949,0.958,0.958,16.25538889,13.91944444,0.0786561419,0.0673530362,-16.78188
67,energy_first,23,兴海南路-梅堰,215.44,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3676.0,0.83454,179.793298,0.833,0.833,11.60552778,12.49691667,0.0645492793,0.0695071331,7.132871
67,energy_first,24,梅堰-永茂路,215.44,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,52.0,3677.0,3.67682,792.134101,3.676,3.676,29.19633333,28.76283333,0.0368578165,0.0363105607,-1.507153
67,energy_first,25,永茂路-镇海大道,215.34,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3678.0,2.13301,459.322373,2.1311,2.131,15.94719444,15.22322222,0.0347189586,0.033142784,-4.755709
67,energy_first,26,镇海大道-骆驼桥,215.24,traceable_standard_plan_MASS,UP067_20240716_074738_R3654,66.0,3679.0,1.5978,343.910472,1.593,1.5929,18.28894444,17.926,0.0531793764,0.0521240307,-2.024682
