站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,84,83,07/1971983,71983,5014,UP,工作日平峰,0.0,116.85,116.85,30.0,146.85,1428.51,1428.0,44.01,64.92,43.99,2338,63.92,1092,64.59,64.84,13830.34,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,84,83,07/1971983,71983,5014,UP,工作日平峰,0.0,149.9,149.9,30.0,179.9,2021.5,2017.0,48.55,65.62,48.53,2999,63.53,1762,64.61,65.21,17964.11,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,84,83,07/1971983,71983,5014,UP,工作日平峰,0.0,110.55,110.55,30.0,140.55,1330.84,1332.0,43.34,67.57,43.32,2212,66.5,894,67.06,67.45,13703.24,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,84,83,07/1971983,71983,5014,UP,工作日平峰,0.0,81.25,81.25,30.0,111.25,827.64,827.0,36.67,71.92,36.65,1626,70.2,252,70.8,71.84,11835.24,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,84,83,07/1971983,71983,5014,UP,工作日平峰,0.0,133.1,133.1,30.0,163.1,1860.99,1860.0,50.33,74.13,50.32,2663,72.65,1255,73.15,73.99,20730.66,216.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,84,83,07/1971983,71983,5014,UP,工作日平峰,0.0,96.65,96.65,30.0,126.65,1087.58,1086.0,40.51,69.04,40.49,1934,65.85,592,66.02,68.84,12981.07,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,84,83,07/1971983,71983,5014,UP,工作日平峰,0.0,90.35,90.35,30.0,120.35,984.95,984.0,39.25,68.04,39.22,1808,66.72,511,67.27,67.96,10808.73,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,84,83,07/1971983,71983,5014,UP,工作日平峰,0.0,131.45,131.45,30.0,161.45,1812.44,1811.0,49.64,71.55,49.62,2630,70.61,1256,71.29,71.45,16237.28,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,84,83,07/1971983,71983,5014,UP,工作日平峰,0.0,100.8,100.8,30.0,130.8,1169.2,1155.0,41.76,69.66,41.74,2017,66.86,661,67.21,69.37,13811.62,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,84,83,07/1971983,71983,5014,UP,工作日平峰,0.0,115.0,115.0,30.0,145.0,1453.81,1452.0,45.51,71.37,45.49,2301,70.54,901,71.16,71.28,19370.12,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
