station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
永茂路-镇海大道,2164.367928240741,139.85,148.0,21.890313797428796,78.80512967074367,35.7,63.19999999999999,40.95,369.0066113356434,1377.6983622064924,417.3646244484874,2164.069597990628,215.34,13
