站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,80,79,07/1871879,71879,5014,UP,工作日高峰,0.0,116.95,116.95,30.0,146.95,1428.71,1428.0,43.98,65.81,43.96,2340,63.9,1085,64.38,65.53,14247.81,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,80,79,07/1871879,71879,5014,UP,工作日高峰,0.0,149.6,149.6,30.0,179.6,2020.45,2017.0,48.62,65.47,48.6,2993,63.52,1741,64.46,65.16,17433.67,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,80,79,07/1871879,71879,5014,UP,工作日高峰,0.0,105.2,105.2,30.0,135.2,1331.1,1332.0,45.55,76.67,45.53,2105,73.88,666,74.52,76.6,15271.77,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,80,79,07/1871879,71879,5014,UP,工作日高峰,0.0,78.8,78.8,30.0,108.8,827.59,827.0,37.81,72.36,37.78,1577,70.78,289,71.64,72.25,12283.4,216.04,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,80,79,07/1871879,71879,5014,UP,工作日高峰,0.0,131.0,131.0,30.0,161.0,1860.21,1860.0,51.12,75.54,51.1,2621,73.89,1217,74.57,75.38,21259.14,216.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,80,79,07/1871879,71879,5014,UP,工作日高峰,0.0,93.05,93.05,30.0,123.05,1087.58,1086.0,42.08,77.68,42.05,1862,74.25,382,74.96,77.54,14593.68,216.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,80,79,07/1871879,71879,5014,UP,工作日高峰,0.0,89.85,89.85,30.0,119.85,985.08,984.0,39.47,77.34,39.45,1798,74.61,147,73.96,77.05,13874.26,217.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,80,79,07/1871879,71879,5014,UP,工作日高峰,0.0,127.75,127.75,30.0,157.75,1812.67,1811.0,51.08,77.47,51.06,2556,75.87,1105,76.62,77.26,19134.09,220.12,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,80,79,07/1871879,71879,5014,UP,工作日高峰,0.0,96.65,96.65,30.0,126.65,1169.52,1155.0,43.56,77.7,43.54,1934,76.82,484,77.49,77.57,16166.38,220.42,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,80,79,07/1871879,71879,5014,UP,工作日高峰,0.0,110.7,110.7,30.0,140.7,1452.62,1452.0,47.24,77.73,47.22,2215,76.34,738,77.21,77.6,21136.19,220.42,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
