section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,79,80,07/1871879,0,2340,mps,43.96,63.9,1085,0.92,65.81,65.53,64.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,79,80,07/1871879,0,2993,mps,48.6,63.52,1741,0.92,65.47,65.16,64.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,79,80,07/1871879,0,2105,mps,45.53,73.88,666,0.92,76.67,76.6,74.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,79,80,07/1871879,0,1577,mps,37.78,70.78,289,0.92,72.36,72.25,71.64,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,79,80,07/1871879,0,2621,mps,51.1,73.89,1217,0.92,75.54,75.38,74.57,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,79,80,07/1871879,0,1862,mps,42.05,74.25,382,0.92,77.68,77.54,74.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,79,80,07/1871879,0,1798,mps,39.45,74.61,147,0.92,77.34,77.05,73.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,79,80,07/1871879,0,2556,mps,51.06,75.87,1105,0.92,77.47,77.26,76.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,79,80,07/1871879,0,1934,mps,43.54,76.82,484,0.92,77.7,77.57,77.49,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,79,80,07/1871879,0,2215,mps,47.22,76.34,738,0.92,77.73,77.6,77.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,79,80,07/1871879,0,2026,mps,43.15,71.39,637,0.92,72,71.94,71.83,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,79,80,07/1871879,0,1841,mps,37.5,59.5,621,0.92,61.5,61.3,60.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,79,80,07/1871879,0,2688,mps,48.19,77.09,826,0.92,77.9,77.69,77.61,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,79,80,07/1871879,0,2122,mps,44.35,73.8,448,0.92,76.08,75.94,74.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,79,80,07/1871879,0,1779,mps,39.76,73.07,352,0.92,75.99,75.88,73.32,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,79,80,07/1871879,0,1678,mps,37.14,71.44,217,0.92,73.34,73.25,72.66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,79,80,07/1871879,0,1541,mps,33.92,66.93,188,0.92,68.65,68.6,68,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,79,80,07/1871879,0,2301,mps,48.6,77.05,826,0.92,77.69,77.6,77.56,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,79,80,07/1871879,0,1788,mps,40.04,75.59,235,0.92,77.64,77.55,76.98,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,79,80,07/1871879,0,2599,mps,52.04,76.25,1139,0.92,77.16,77.04,76.92,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,79,80,07/1871879,0,1963,mps,39.66,61.73,671,0.92,62.89,62.77,62.27,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,79,80,07/1871879,0,1787,mps,38.65,66.04,463,0.92,68.83,68.53,66.35,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,79,80,07/1871879,0,1617,mps,37.14,75.53,157,0.92,77.51,77.46,76.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
25,永茂路-镇海大道,79,80,07/1871879,0,2836,mps,54.16,77.27,1327,0.92,77.68,77.64,77.59,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,79,80,07/1871879,0,2346,mps,49.04,77.3,862,0.92,77.86,77.81,77.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
