//,
// File: D:\OutPut/OT_Course_Load51004.csv.vt,
//,
// Produced by OpenTrack: Tue Mar 24 14:50:23 2026,
// Speed/Time of Course : Course_Load51004.csv,
// Desc.: ,
// Train: Train1 (120 m / 214 t),
// Train Speedtype: Reihe R,
// Itineraries: 1: I:STA_1_[106]-STA_27_[2343],
// Scenario:  Adh. Outside: good / Adh. Tunnel: good / Delay: None / Global Perf.: 100.0 % / Course on Time Perf.: 100.0 % / Course Delay Perf.: 100.0 % / Step: 1.0 s / Time: 08:00:00 - 09:10:00,
//,
// Type    : OT_TimeXPlot,
// Desc.   : OT_vt,
// x-Legend: [s],
// y-Legend: [km/h],
//,
28800,0
28800,0
28801,2.5
28802,5
28803,7.6
28804,10.1
28805,12.6
28806,15.1
28807,17.6
28808,20.2
28809,22.7
28810,25.2
28811,27.7
28812,30.2
28813,32.8
28814,35.3
28815,37.8
28816,40.3
28817,42.8
28818,45.4
28819,47.9
28820,50.4
28821,52.9
28822,55.4
28823,58
28824,60
28825,60
28826,60
28827,60
28828,60
28829,60
28830,60
28831,60
28832,60
28833,60
28834,60
28835,60
28836,60
28837,60
28838,60
28839,60
28840,60
28841,60
28842,60
28843,60
28844,60
28845,60
28846,60
28847,60
28848,60
28849,60
28850,60
28851,60
28852,60
28853,60
28854,60
28855,60
28856,60
28857,60
28858,60
28859,60
28860,60
28861,60
28862,60
28863,60
28864,60
28865,60
28866,60
28867,60
28868,60
28869,60
28870,60
28871,60
28872,60
28873,60
28874,60
28875,60
28876,60
28877,60
28878,60
28879,60
28880,60
28881,60
28882,60
28883,60
28884,59.4
28885,57.2
28886,55.1
28887,52.9
28888,50.8
28889,48.6
28890,46.4
28891,44.3
28892,42.1
28893,40
28894,37.8
28895,35.6
28896,33.5
28897,31.3
28898,29.2
28899,27
28900,24.8
28901,22.7
28902,20.5
28903,18.4
28904,16.2
28905,14
28906,11.9
28907,9.7
28908,7.6
28909,5.4
28910,3.2
28911,1.1
28912,0
28942,0
28943,2.5
28944,5
28945,7.6
28946,10.1
28947,12.6
28948,15.1
28949,17.6
28950,20.2
28951,22.7
28952,25.2
28953,27.7
28954,30.2
28955,32.8
28956,35.3
28957,37.8
28958,40.3
28959,42.8
28960,45.4
28961,47.9
28962,50.4
28963,52.9
28964,55.4
28965,58
28966,60.5
28967,63
28968,65.5
28969,68
28970,70
28971,70
28972,70
28973,70
28974,70
28975,70
28976,70
28977,70
28978,70
28979,70
28980,70
28981,70
28982,70
28983,70
28984,70
28985,70
28986,70
28987,70
28988,70
28989,70
28990,70
28991,70
28992,70
28993,70
28994,70
28995,70
28996,70
28997,70
28998,70
28999,70
29000,70
29001,70
29002,70
29003,70
29004,70
29005,70
29006,70
29007,70
29008,70
29009,70
29010,70
29011,70
29012,70
29013,70
29014,70
29015,70
29016,70
29017,70
29018,70
29019,70
29020,70
29021,70
29022,70
29023,70
29024,70
29025,70
29026,70
29027,70
29028,70
29029,70
29030,70
29031,70
29032,70
29033,70
29034,70
29035,70
29036,70
29037,70
29038,70
29039,70
29040,70
29041,70
29042,70
29043,70
29044,70
29045,68
29046,65.9
29047,63.7
29048,61.6
29049,59.4
29050,57.2
29051,55.1
29052,52.9
29053,50.8
29054,48.6
29055,46.4
29056,44.3
29057,42.1
29058,40
29059,37.8
29060,35.6
29061,33.5
29062,31.3
29063,29.2
29064,27
29065,24.8
29066,22.7
29067,20.5
29068,18.4
29069,16.2
29070,14
29071,11.9
29072,9.7
29073,7.6
29074,5.4
29075,3.2
29076,1.1
29077,0
29115,0
29116,2.5
29117,5
29118,7.6
29119,10.1
29120,12.6
29121,15.1
29122,17.6
29123,20.2
29124,22.7
29125,25.2
29126,27.7
29127,30.2
29128,32.8
29129,35.3
29130,37.8
29131,40.3
29132,42.8
29133,45.4
29134,47.9
29135,50.4
29136,52.9
29137,55.4
29138,58
29139,60.5
29140,63
29141,65.5
29142,68
29143,70.6
29144,72
29145,72
29146,72
29147,72
29148,72
29149,72
29150,72
29151,72
29152,72
29153,72
29154,72
29155,72
29156,72
29157,72
29158,72
29159,72
29160,72
29161,72
29162,72
29163,72
29164,72
29165,72
29166,72
29167,72
29168,72
29169,72
29170,72
29171,72
29172,72
29173,72
29174,72
29175,72
29176,72
29177,72
29178,72
29179,72
29180,70.2
29181,68
29182,65.9
29183,63.7
29184,61.6
29185,59.4
29186,57.2
29187,55.1
29188,52.9
29189,50.8
29190,48.6
29191,46.4
29192,44.3
29193,42.1
29194,40
29195,37.8
29196,35.6
29197,33.5
29198,31.3
29199,29.2
29200,27
29201,24.8
29202,22.7
29203,20.5
29204,18.4
29205,16.2
29206,14
29207,11.9
29208,9.7
29209,7.6
29210,5.4
29211,3.2
29212,1.1
29213,0
29244,0
29245,2.5
29246,5
29247,7.6
29248,10.1
29249,12.6
29250,15.1
29251,17.6
29252,20.2
29253,22.7
29254,25.2
29255,27.7
29256,30.2
29257,32.8
29258,35.3
29259,37.8
29260,40.3
29261,42.8
29262,45.4
29263,47.9
29264,50
29265,50
29266,50
29267,50
29268,50
29269,50
29270,50
29271,50
29272,50
29273,50
29274,50
29275,50
29276,50
29277,50
29278,50
29279,50
29280,50
29281,50
29282,50
29283,50
29284,50
29285,50
29286,50
29287,50
29288,50
29289,50
29290,50
29291,50
29292,50
29293,50
29294,50
29295,50
29296,50
29297,50
29298,50
29299,50
29300,50
29301,50
29302,50
29303,48.6
29304,46.4
29305,44.3
29306,42.1
29307,40
29308,37.8
29309,35.6
29310,33.5
29311,31.3
29312,29.2
29313,27
29314,24.8
29315,22.7
29316,20.5
29317,18.4
29318,16.2
29319,14
29320,11.9
29321,9.7
29322,7.6
29323,5.4
29324,3.2
29325,1.1
29326,0
29356,0
29357,2.5
29358,5
29359,7.6
29360,10.1
29361,12.6
29362,15.1
29363,17.6
29364,20.2
29365,22.7
29366,25.2
29367,27.7
29368,30.2
29369,32.8
29370,35.3
29371,37.8
29372,40.3
29373,42.8
29374,45.4
29375,47.9
29376,50.4
29377,52.9
29378,55.4
29379,58
29380,60.5
29381,63
29382,65.5
29383,68
29384,70.6
29385,73.1
29386,75.6
29387,78.1
29388,79
29389,79
29390,79
29391,79
29392,79
29393,79
29394,79
29395,79
29396,79
29397,79
29398,79
29399,79
29400,79
29401,79
29402,79
29403,79
29404,79
29405,79
29406,79
29407,79
29408,79
29409,79
29410,79
29411,79
29412,79
29413,79
29414,79
29415,79
29416,79
29417,79
29418,79
29419,79
29420,79
29421,79
29422,79
29423,79
29424,79
29425,79
29426,79
29427,79
29428,79
29429,79
29430,79
29431,79
29432,79
29433,79
29434,79
29435,79
29436,79
29437,79
29438,79
29439,78.8
29440,76.7
29441,74.5
29442,72.4
29443,70.2
29444,68
29445,65.9
29446,63.7
29447,61.6
29448,59.4
29449,57.2
29450,55.1
29451,52.9
29452,50.8
29453,48.6
29454,46.4
29455,44.3
29456,42.1
29457,40
29458,37.8
29459,35.6
29460,33.5
29461,31.3
29462,29.2
29463,27
29464,24.8
29465,22.7
29466,20.5
29467,18.4
29468,16.2
29469,14
29470,11.9
29471,9.7
29472,7.6
29473,5.4
29474,3.2
29475,1.1
29476,0
29506,0
29507,2.5
29508,5
29509,7.6
29510,10.1
29511,12.6
29512,15.1
29513,17.6
29514,20.2
29515,22.7
29516,25.2
29517,27.7
29518,30.2
29519,32.8
29520,35.3
29521,37.8
29522,40.3
29523,42.8
29524,45.4
29525,47.9
29526,50.4
29527,52.9
29528,55.4
29529,58
29530,60.5
29531,63
29532,65.5
29533,68
29534,70.6
29535,73.1
29536,75
29537,75
29538,75
29539,75
29540,75
29541,75
29542,75
29543,75
29544,75
29545,75
29546,75
29547,75
29548,75
29549,75
29550,75
29551,75
29552,75
29553,75
29554,75
29555,75
29556,74.5
29557,72.4
29558,70.2
29559,68
29560,65.9
29561,63.7
29562,61.6
29563,59.4
29564,57.2
29565,55.1
29566,52.9
29567,50.8
29568,48.6
29569,46.4
29570,44.3
29571,42.1
29572,40
29573,37.8
29574,35.6
29575,33.5
29576,31.3
29577,29.2
29578,27
29579,24.8
29580,22.7
29581,20.5
29582,18.4
29583,16.2
29584,14
29585,11.9
29586,9.7
29587,7.6
29588,5.4
29589,3.2
29590,1.1
29591,0
29624,0
29625,2.5
29626,5
29627,7.6
29628,10.1
29629,12.6
29630,15.1
29631,17.6
29632,20.2
29633,22.7
29634,25.2
29635,27.7
29636,30.2
29637,32.8
29638,35.3
29639,37.8
29640,40.3
29641,42.8
29642,45.4
29643,47.9
29644,50.4
29645,52.9
29646,55.4
29647,57
29648,57
29649,57
29650,57
29651,57
29652,57
29653,57
29654,57
29655,57
29656,57
29657,57
29658,57
29659,57
29660,57
29661,57
29662,57
29663,57
29664,57
29665,57
29666,57
29667,57
29668,57
29669,57
29670,57
29671,57
29672,57
29673,57
29674,57
29675,57
29676,57
29677,57
29678,57
29679,57
29680,57
29681,57
29682,57
29683,57
29684,57
29685,57
29686,55.1
29687,52.9
29688,50.8
29689,48.6
29690,46.4
29691,44.3
29692,42.1
29693,40
29694,37.8
29695,35.6
29696,33.5
29697,31.3
29698,29.2
29699,27
29700,24.8
29701,22.7
29702,20.5
29703,18.4
29704,16.2
29705,14
29706,11.9
29707,9.7
29708,7.6
29709,5.4
29710,3.2
29711,1.1
29712,0
29742,0
29743,2.5
29744,5
29745,7.6
29746,10.1
29747,12.6
29748,15.1
29749,17.6
29750,20.2
29751,22.7
29752,25.2
29753,27.7
29754,30.2
29755,32.8
29756,35.3
29757,37.8
29758,40.3
29759,42.8
29760,45.4
29761,47.9
29762,50.4
29763,52.9
29764,55.4
29765,58
29766,60.5
29767,63
29768,65.5
29769,68
29770,70.6
29771,73.1
29772,75.6
29773,76
29774,76
29775,76
29776,76
29777,76
29778,76
29779,76
29780,76
29781,76
29782,76
29783,76
29784,76
29785,76
29786,76
29787,76
29788,76
29789,76
29790,76
29791,76
29792,76
29793,76
29794,76
29795,76
29796,76
29797,76
29798,76
29799,76
29800,76
29801,76
29802,76
29803,76
29804,76
29805,76
29806,76
29807,76
29808,76
29809,76
29810,76
29811,76
29812,76
29813,76
29814,76
29815,76
29816,76
29817,76
29818,76
29819,76
29820,76
29821,76
29822,76
29823,76
29824,76
29825,76
29826,74.5
29827,72.4
29828,70.2
29829,68
29830,65.9
29831,63.7
29832,61.6
29833,59.4
29834,57.2
29835,55.1
29836,52.9
29837,50.8
29838,48.6
29839,46.4
29840,44.3
29841,42.1
29842,40
29843,37.8
29844,35.6
29845,33.5
29846,31.3
29847,29.2
29848,27
29849,24.8
29850,22.7
29851,20.5
29852,18.4
29853,16.2
29854,14
29855,11.9
29856,9.7
29857,7.6
29858,5.4
29859,3.2
29860,1.1
29861,0
29891,0
29892,2.5
29893,5
29894,7.6
29895,10.1
29896,12.6
29897,15.1
29898,17.6
29899,20.2
29900,22.7
29901,25.2
29902,27.7
29903,30.2
29904,32.8
29905,35.3
29906,37.8
29907,40.3
29908,42.8
29909,45.4
29910,47.9
29911,50.4
29912,52.9
29913,55.4
29914,58
29915,60.5
29916,63
29917,65.5
29918,68
29919,70.6
29920,73.1
29921,75.6
29922,78.1
29923,80
29924,80
29925,80
29926,80
29927,80
29928,80
29929,80
29930,80
29931,80
29932,80
29933,80
29934,80
29935,80
29936,80
29937,80
29938,80
29939,80
29940,80
29941,78.8
29942,76.7
29943,74.5
29944,72.4
29945,70.2
29946,68
29947,65.9
29948,63.7
29949,61.6
29950,59.4
29951,57.2
29952,55.1
29953,52.9
29954,50.8
29955,48.6
29956,46.4
29957,44.3
29958,42.1
29959,40
29960,37.8
29961,35.6
29962,33.5
29963,31.3
29964,29.2
29965,27
29966,24.8
29967,22.7
29968,20.5
29969,18.4
29970,16.2
29971,14
29972,11.9
29973,9.7
29974,7.6
29975,5.4
29976,3.2
29977,1.1
29978,0
30012,0
30013,2.5
30014,5
30015,7.6
30016,10.1
30017,12.6
30018,15.1
30019,17.6
30020,20.2
30021,22.7
30022,25.2
30023,27.7
30024,30.2
30025,32.8
30026,35.3
30027,37.8
30028,40.3
30029,42.8
30030,45.4
30031,47.9
30032,50.4
30033,52.9
30034,55.4
30035,58
30036,60.5
30037,63
30038,65.5
30039,68
30040,70.6
30041,73.1
30042,75
30043,75
30044,75
30045,75
30046,75
30047,75
30048,75
30049,75
30050,75
30051,75
30052,75
30053,75
30054,75
30055,75
30056,75
30057,75
30058,75
30059,75
30060,75
30061,75
30062,75
30063,75
30064,75
30065,75
30066,75
30067,75
30068,75
30069,75
30070,75
30071,75
30072,75
30073,75
30074,75
30075,75
30076,75
30077,75
30078,75
30079,75
30080,74.5
30081,72.4
30082,70.2
30083,68
30084,65.9
30085,63.7
30086,61.6
30087,59.4
30088,57.2
30089,55.1
30090,52.9
30091,50.8
30092,48.6
30093,46.4
30094,44.3
30095,42.1
30096,40
30097,37.8
30098,35.6
30099,33.5
30100,31.3
30101,29.2
30102,27
30103,24.8
30104,22.7
30105,20.5
30106,18.4
30107,16.2
30108,14
30109,11.9
30110,9.7
30111,7.6
30112,5.4
30113,3.2
30114,1.1
30115,0
30148,0
30149,2.5
30150,5
30151,7.6
30152,10.1
30153,12.6
30154,15.1
30155,17.6
30156,20.2
30157,22.7
30158,25.2
30159,27.7
30160,30.2
30161,32.8
30162,35.3
30163,37.8
30164,40.3
30165,42.8
30166,45.4
30167,47.9
30168,50.4
30169,52.9
30170,55.4
30171,58
30172,60.5
30173,63
30174,65.5
30175,68
30176,70.6
30177,71
30178,71
30179,71
30180,71
30181,71
30182,71
30183,71
30184,71
30185,71
30186,71
30187,71
30188,71
30189,71
30190,71
30191,71
30192,71
30193,71
30194,71
30195,71
30196,71
30197,71
30198,71
30199,71
30200,71
30201,71
30202,71
30203,71
30204,71
30205,71
30206,71
30207,71
30208,70.2
30209,68
30210,65.9
30211,63.7
30212,61.6
30213,59.4
30214,57.2
30215,55.1
30216,52.9
30217,50.8
30218,48.6
30219,46.4
30220,44.3
30221,42.1
30222,40
30223,37.8
30224,35.6
30225,33.5
30226,31.3
30227,29.2
30228,27
30229,24.8
30230,22.7
30231,20.5
30232,18.4
30233,16.2
30234,14
30235,11.9
30236,9.7
30237,7.6
30238,5.4
30239,3.2
30240,1.1
30241,0
30273,0
30274,2.5
30275,5
30276,7.6
30277,10.1
30278,12.6
30279,15.1
30280,17.6
30281,20.2
30282,22.7
30283,25.2
30284,27.7
30285,30.2
30286,32.8
30287,35.3
30288,37.8
30289,40.3
30290,42.8
30291,45.4
30292,47.9
30293,50.4
30294,52.9
30295,55.4
30296,58
30297,60.5
30298,63
30299,65.5
30300,68
30301,70.6
30302,73
30303,73
30304,73
30305,73
30306,73
30307,73
30308,73
30309,73
30310,73
30311,73
30312,73
30313,73
30314,73
30315,73
30316,73
30317,73
30318,73
30319,72.4
30320,70.2
30321,68
30322,65.9
30323,63.7
30324,61.6
30325,59.4
30326,57.2
30327,55.1
30328,52.9
30329,50.8
30330,48.6
30331,46.4
30332,44.3
30333,42.1
30334,40
30335,37.8
30336,35.6
30337,33.5
30338,31.3
30339,29.2
30340,27
30341,24.8
30342,22.7
30343,20.5
30344,18.4
30345,16.2
30346,14
30347,11.9
30348,9.7
30349,7.6
30350,5.4
30351,3.2
30352,1.1
30353,0
30383,0
30384,2.5
30385,5
30386,7.6
30387,10.1
30388,12.6
30389,15.1
30390,17.6
30391,20.2
30392,22.7
30393,25.2
30394,27.7
30395,30.2
30396,32.8
30397,35.3
30398,37.8
30399,40.3
30400,42.8
30401,45.4
30402,47.9
30403,50.4
30404,52.9
30405,55.4
30406,58
30407,60.5
30408,63
30409,63
30410,63
30411,63
30412,63
30413,63
30414,63
30415,63
30416,63
30417,63
30418,63
30419,63
30420,63
30421,63
30422,63
30423,63
30424,63
30425,63
30426,63
30427,63
30428,63
30429,63
30430,63
30431,63
30432,63
30433,63
30434,63
30435,63
30436,63
30437,63
30438,63
30439,63
30440,63
30441,63
30442,63
30443,63
30444,63
30445,63
30446,63
30447,63
30448,63
30449,63
30450,63
30451,63
30452,63
30453,63
30454,63
30455,63
30456,63
30457,63
30458,63
30459,63
30460,63
30461,63
30462,63
30463,63
30464,63
30465,63
30466,63
30467,63
30468,63
30469,63
30470,63
30471,63
30472,63
30473,63
30474,63
30475,63
30476,63
30477,63
30478,63
30479,63
30480,63
30481,63
30482,63
30483,63
30484,63
30485,61.6
30486,59.4
30487,57.2
30488,55.1
30489,52.9
30490,50.8
30491,48.6
30492,46.4
30493,44.3
30494,42.1
30495,40
30496,37.8
30497,35.6
30498,33.5
30499,31.3
30500,29.2
30501,27
30502,24.8
30503,22.7
30504,20.5
30505,18.4
30506,16.2
30507,14
30508,11.9
30509,9.7
30510,7.6
30511,5.4
30512,3.2
30513,1.1
30514,0
30544,0
30545,2.5
30546,5
30547,7.6
30548,10.1
30549,12.6
30550,15.1
30551,17.6
30552,20.2
30553,22.7
30554,25.2
30555,27.7
30556,30.2
30557,32.8
30558,35.3
30559,37.8
30560,40.3
30561,42.8
30562,45.4
30563,47.9
30564,50.4
30565,52.9
30566,55.4
30567,58
30568,60.5
30569,63
30570,65.5
30571,68
30572,70.6
30573,73.1
30574,75.6
30575,78.1
30576,80
30577,80
30578,80
30579,80
30580,80
30581,80
30582,80
30583,80
30584,80
30585,80
30586,80
30587,80
30588,80
30589,80
30590,80
30591,80
30592,80
30593,80
30594,80
30595,80
30596,80
30597,80
30598,80
30599,80
30600,80
30601,78.8
30602,76.7
30603,74.5
30604,72.4
30605,70.2
30606,68
30607,65.9
30608,63.7
30609,61.6
30610,59.4
30611,57.2
30612,55.1
30613,52.9
30614,50.8
30615,48.6
30616,46.4
30617,44.3
30618,42.1
30619,40
30620,37.8
30621,35.6
30622,33.5
30623,31.3
30624,29.2
30625,27
30626,24.8
30627,22.7
30628,20.5
30629,18.4
30630,16.2
30631,14
30632,11.9
30633,9.7
30634,7.6
30635,5.4
30636,3.2
30637,1.1
30638,0
30668,0
30669,2.5
30670,5
30671,7.6
30672,10.1
30673,12.6
30674,15.1
30675,17.6
30676,20.2
30677,22.7
30678,25.2
30679,27.7
30680,30.2
30681,32.8
30682,35.3
30683,37.8
30684,40.3
30685,42.8
30686,45.4
30687,47.9
30688,50.4
30689,52.9
30690,55.4
30691,58
30692,60
30693,60
30694,60
30695,60
30696,60
30697,60
30698,60
30699,60
30700,60
30701,60
30702,60
30703,60
30704,60
30705,60
30706,60
30707,60
30708,60
30709,60
30710,60
30711,60
30712,60
30713,60
30714,60
30715,60
30716,60
30717,60
30718,60
30719,60
30720,60
30721,60
30722,60
30723,60
30724,60
30725,60
30726,59.4
30727,57.2
30728,55.1
30729,52.9
30730,50.8
30731,48.6
30732,46.4
30733,44.3
30734,42.1
30735,40
30736,37.8
30737,35.6
30738,33.5
30739,31.3
30740,29.2
30741,27
30742,24.8
30743,22.7
30744,20.5
30745,18.4
30746,16.2
30747,14
30748,11.9
30749,9.7
30750,7.6
30751,5.4
30752,3.2
30753,1.1
30754,0
30784,0
30785,2.5
30786,5
30787,7.6
30788,10.1
30789,12.6
30790,15.1
30791,17.6
30792,20.2
30793,22.7
30794,25.2
30795,27.7
30796,30.2
30797,32.8
30798,35.3
30799,37.8
30800,40.3
30801,42.8
30802,45.4
30803,47.9
30804,49
30805,49
30806,49
30807,49
30808,49
30809,49
30810,49
30811,49
30812,49
30813,49
30814,49
30815,49
30816,49
30817,49
30818,49
30819,49
30820,49
30821,49
30822,49
30823,49
30824,49
30825,49
30826,49
30827,49
30828,49
30829,49
30830,49
30831,49
30832,49
30833,49
30834,49
30835,49
30836,49
30837,49
30838,49
30839,49
30840,49
30841,49
30842,49
30843,49
30844,49
30845,49
30846,49
30847,48.6
30848,46.4
30849,44.3
30850,42.1
30851,40
30852,37.8
30853,35.6
30854,33.5
30855,31.3
30856,29.2
30857,27
30858,24.8
30859,22.7
30860,20.5
30861,18.4
30862,16.2
30863,14
30864,11.9
30865,9.7
30866,7.6
30867,5.4
30868,3.2
30869,1.1
30870,0
30900,0
30901,2.5
30902,5
30903,7.6
30904,10.1
30905,12.6
30906,15.1
30907,17.6
30908,20.2
30909,22.7
30910,25.2
30911,27.7
30912,30.2
30913,32.8
30914,35.3
30915,37.8
30916,40.3
30917,42.8
30918,45.4
30919,47
30920,47
30921,47
30922,47
30923,47
30924,47
30925,47
30926,47
30927,47
30928,47
30929,47
30930,47
30931,47
30932,47
30933,47
30934,47
30935,47
30936,47
30937,47
30938,47
30939,47
30940,47
30941,47
30942,47
30943,47
30944,47
30945,47
30946,47
30947,47
30948,47
30949,47
30950,47
30951,47
30952,47
30953,47
30954,47
30955,46.4
30956,44.3
30957,42.1
30958,40
30959,37.8
30960,35.6
30961,33.5
30962,31.3
30963,29.2
30964,27
30965,24.8
30966,22.7
30967,20.5
30968,18.4
30969,16.2
30970,14
30971,11.9
30972,9.7
30973,7.6
30974,5.4
30975,3.2
30976,1.1
30977,0
31007,0
31008,2.5
31009,5
31010,7.6
31011,10.1
31012,12.6
31013,15.1
31014,17.6
31015,20.2
31016,22.7
31017,25.2
31018,27.7
31019,30.2
31020,32.8
31021,35.3
31022,37.8
31023,40.3
31024,42.8
31025,45.4
31026,47
31027,49.5
31028,52
31029,54.6
31030,57.1
31031,59.6
31032,62.1
31033,64.6
31034,67.2
31035,69.7
31036,72.2
31037,74.7
31038,77.2
31039,79.8
31040,80
31041,80
31042,80
31043,80
31044,80
31045,80
31046,80
31047,80
31048,80
31049,80
31050,80
31051,80
31052,80
31053,80
31054,80
31055,80
31056,80
31057,80
31058,80
31059,80
31060,80
31061,80
31062,80
31063,80
31064,80
31065,80
31066,80
31067,80
31068,80
31069,80
31070,80
31071,80
31072,80
31073,80
31074,80
31075,80
31076,78.8
31077,76.7
31078,74.5
31079,72.4
31080,70.2
31081,68
31082,65.9
31083,63.7
31084,61.6
31085,59.4
