section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,70,71,07/1671670,0,2345,mps,43.87,65.12,1050,0.92,65.77,65.63,65.5,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,70,71,07/1671670,0,3016,mps,48.24,63.48,1763,0.92,65.03,64.62,64.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,70,71,07/1671670,0,2108,mps,45.5,76.02,626,0.92,77.1,77.03,76.54,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,70,71,07/1671670,0,1595,mps,37.38,70.62,291,0.92,71.99,71.85,71.43,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,70,71,07/1671670,0,2639,mps,50.77,73.74,1193,0.92,74.96,74.78,74.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,70,71,07/1671670,0,1888,mps,41.47,73.88,435,0.92,77.22,77.04,74.7,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,70,71,07/1671670,0,1787,mps,39.69,74.13,316,0.92,77.27,77.18,74.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,70,71,07/1671670,0,2556,mps,51.05,75.93,1086,0.92,76.91,76.71,76.42,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,70,71,07/1671670,0,1957,mps,43.01,76.37,466,0.92,77.25,77.15,77.06,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,70,71,07/1671670,0,2224,mps,47.02,76.65,709,0.92,77.29,77.24,77.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,70,71,07/1671670,0,2042,mps,42.8,70.87,643,0.92,71.56,71.5,71.33,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,70,71,07/1671670,0,1766,mps,39.1,72.59,158,0.92,74.98,74.86,72.36,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,70,71,07/1671670,0,2715,mps,47.7,76.56,848,0.92,77.37,77.17,77.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,70,71,07/1671670,0,2128,mps,44.22,73.18,472,0.92,75.49,75.26,74.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,70,71,07/1671670,0,1776,mps,39.79,72.35,379,0.92,74.58,74.47,73.09,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,70,71,07/1671670,0,1687,mps,36.93,70.98,222,0.92,72.77,72.72,72.3,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,70,71,07/1671670,0,1542,mps,33.88,66.17,198,0.92,67.86,67.78,67.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,70,71,07/1671670,0,2313,mps,48.33,76.53,834,0.92,77.2,77.1,77.04,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,70,71,07/1671670,0,1813,mps,39.51,75.15,243,0.92,77.14,77.05,76.64,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,70,71,07/1671670,0,2631,mps,51.41,76.02,1141,0.92,76.7,76.62,76.56,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,70,71,07/1671670,0,1976,mps,39.38,61.77,696,0.92,62.45,62.37,62.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,70,71,07/1671670,0,1776,mps,38.9,70.78,360,0.92,71.66,71.62,71.57,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,70,71,07/1671670,0,1638,mps,36.68,75.23,161,0.92,77.1,77.01,75.94,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
25,永茂路-镇海大道,70,71,07/1671670,0,2853,mps,53.83,76.77,1344,0.92,77.19,77.14,77.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,70,71,07/1671670,0,2345,mps,49.05,76.81,871,0.92,77.33,77.29,77.23,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
