站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,71,70,07/1671670,71670,5014,UP,工作日平峰,0.0,117.2,117.2,30.0,147.2,1428.74,1428.0,43.89,65.77,43.87,2345,65.12,1050,65.5,65.63,14507.25,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,71,70,07/1671670,71670,5014,UP,工作日平峰,0.0,150.75,150.75,30.0,180.75,2020.65,2017.0,48.25,65.03,48.24,3016,63.48,1763,64.11,64.62,18102.81,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,71,70,07/1671670,71670,5014,UP,工作日平峰,0.0,105.35,105.35,30.0,135.35,1332.15,1332.0,45.52,77.1,45.5,2108,76.02,626,76.54,77.03,15157.97,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,71,70,07/1671670,71670,5014,UP,工作日平峰,0.0,79.7,79.7,30.0,109.7,828.1,827.0,37.4,71.99,37.38,1595,70.62,291,71.43,71.85,12063.53,216.04,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,71,70,07/1671670,71670,5014,UP,工作日平峰,0.0,131.9,131.9,30.0,161.9,1860.85,1860.0,50.79,74.96,50.77,2639,73.74,1193,74.1,74.78,20833.19,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,71,70,07/1671670,71670,5014,UP,工作日平峰,0.0,94.35,94.35,30.0,124.35,1087.49,1086.0,41.49,77.22,41.47,1888,73.88,435,74.7,77.04,15584.71,216.14,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,71,70,07/1671670,71670,5014,UP,工作日高峰,0.0,89.3,89.3,30.0,119.3,985.06,984.0,39.71,77.27,39.69,1787,74.13,316,74.96,77.18,13514.15,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,71,70,07/1671670,71670,5014,UP,工作日高峰,0.0,127.75,127.75,30.0,157.75,1812.44,1811.0,51.07,76.91,51.05,2556,75.93,1086,76.42,76.71,18416.36,216.12,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,71,70,07/1671670,71670,5014,UP,工作日高峰,0.0,97.8,97.8,30.0,127.8,1168.91,1155.0,43.03,77.25,43.01,1957,76.37,466,77.06,77.15,14953.12,216.32,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,71,70,07/1671670,71670,5014,UP,工作日高峰,0.0,111.15,111.15,30.0,141.15,1452.41,1452.0,47.04,77.29,47.02,2224,76.65,709,77.21,77.24,19867.19,216.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,71,70,07/1671670,71670,5014,UP,工作日高峰,0.0,102.05,102.05,30.0,132.05,1213.88,1214.0,42.82,71.56,42.8,2042,70.87,643,71.33,71.5,13764.99,216.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,71,70,07/1671670,71670,5014,UP,工作日高峰,0.0,88.25,88.25,30.0,118.25,958.92,957.0,39.12,74.98,39.1,1766,72.59,158,72.36,74.86,14732.07,217.52,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,71,70,07/1671670,71670,5014,UP,工作日平峰,0.0,135.7,135.7,30.0,165.7,1798.66,1798.0,47.72,77.37,47.7,2715,76.56,848,77.1,77.17,23206.0,215.84,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,71,70,07/1671670,71670,5014,UP,工作日平峰,0.0,106.35,106.35,30.0,136.35,1306.81,1307.0,44.24,75.49,44.22,2128,73.18,472,74.24,75.26,20748.28,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,71,70,07/1671670,71670,5014,UP,工作日平峰,0.0,88.75,88.75,30.0,118.75,981.46,980.0,39.81,74.58,39.79,1776,72.35,379,73.09,74.47,13993.59,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
