station_pair,class_name,status,reason,curve_source,parent_ref,supporting_refs,real_sample_count,parent_real_sample_count,sample_reliability,dp_candidate_stage,target_time_s,curve_csv,sim_time_s,peak_speed_kmh,total_dist_m
钱湖南路-南高教园区,class1,overspeed,最终生成曲线最高速度为 141.396893 km/h，超过 80.0 km/h，删除该等级,extrapolated_adjacent,class2,class2,0,44,generated,allow_extrapolated,91.0,,,,
钱湖南路-南高教园区,class2,overspeed,最终生成曲线最高速度为 82.630864 km/h，超过 80.0 km/h，删除该等级,real,class2,class2,44,44,strong,real_only,96.0,,,,
钱湖南路-南高教园区,class3,generated,最终生成曲线后验检查通过，峰值 70.335738 km/h,real,class3,class3,63,63,strong,real_only,100.0,D:\energy_conservation\output\ato_generated_results_new_v4\钱湖南路-南高教园区\class3_generated_curve.csv,100.05,70.3357,1170.0967
钱湖南路-南高教园区,class4,generated,最终生成曲线后验检查通过，峰值 60.291328 km/h,extrapolated_adjacent,class3,class3,0,63,generated,allow_extrapolated,105.0,D:\energy_conservation\output\ato_generated_results_new_v4\钱湖南路-南高教园区\class4_generated_curve.csv,104.95,60.2913,1171.8599
钱湖南路-南高教园区,class5,missing_source,no adjacent real template,missing,,,0,0,,not_allowed,111.0,,,,
