section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,6,7,07/0170106,0,2354,mps,43.69,63.94,1087,0.92,65.58,65.33,64.41,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,6,7,07/0170106,0,3000,mps,48.52,63.52,1765,0.92,65.53,65.12,64.44,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,6,7,07/0170106,0,2190,mps,43.75,66.43,874,0.92,67.65,67.5,67.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,6,7,07/0170106,0,1679,mps,35.47,67.43,234,0.92,70.28,70.17,68.56,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,6,7,07/0170106,0,2618,mps,51.18,75.18,1128,0.92,76.85,76.6,75.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,6,7,07/0170106,0,1902,mps,41.19,68.19,566,0.92,70.43,70.26,68.61,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,6,7,07/0170106,0,1831,mps,38.71,64.45,524,0.92,66.96,66.85,64.53,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,6,7,07/0170106,0,2633,mps,49.57,70.78,1264,0.92,71.87,71.69,71.48,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,6,7,07/0170106,0,2029,mps,41.51,64.68,765,0.92,67.13,66.89,65.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,6,7,07/0170106,0,2292,mps,45.62,70.38,906,0.92,71.53,71.38,71.17,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,6,7,07/0170106,0,2116,mps,41.31,63.1,836,0.92,63.88,63.84,63.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,6,7,07/0170106,0,1830,mps,37.72,59.33,630,0.92,61.19,60.99,60.06,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,6,7,07/0170106,0,2695,mps,48.07,77.03,831,0.92,77.73,77.62,77.55,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,6,7,07/0170106,0,2125,mps,44.31,73.45,470,0.92,75.65,75.29,74.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,6,7,07/0170106,1,1774,mps,39.83,73.29,356,0.92,76.21,76.06,73.84,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,6,7,07/0170106,1,1684,mps,36.97,71.39,214,0.92,73.35,73.26,72.64,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,6,7,07/0170106,1,1543,mps,33.85,66.4,187,0.92,68.21,68.16,67.41,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,6,7,07/0170106,1,2297,mps,48.66,76.97,827,0.92,77.6,77.5,77.47,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,6,7,07/0170106,1,1801,mps,39.73,75.31,239,0.92,77.49,77.42,76.51,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,6,7,07/0170106,1,2807,mps,48.16,66.13,1499,0.92,67.7,67.41,66.49,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,6,7,07/0170106,1,2061,mps,37.75,54.44,920,0.92,54.97,54.92,54.85,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,6,7,07/0170106,1,1820,mps,37.92,61.16,594,0.92,64.01,63.77,61.61,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,6,7,07/0170106,1,1626,mps,36.91,72.13,251,0.92,73.53,73.44,72.8,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
24,梅堰-永茂路,6,7,07/0270206,0,6590,mps,40.17,55.38,2129,0.92,56.64,55.9,55.78,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx,
25,永茂路-镇海大道,6,7,07/0170106,1,2850,mps,53.89,77.24,1330,0.92,77.67,77.58,77.55,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,6,7,07/0170106,1,2338,mps,49.17,77.23,863,0.92,77.78,77.71,77.64,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
