run_id,travel_time_raw_real_s,travel_time_generated_s,rmse_speed_mps,mae_speed_mps,corr_speed_shape,peak_speed_real_mps,peak_speed_generated_mps,peak_speed_gap_mps
07/0850704|50704|5012|UP,131.2,129.0,0.688966,0.584127,0.99679,20.527778,21.305811,0.778033
07/0850712|50712|5012|UP,127.5,129.0,0.520545,0.447409,0.998286,21.754937,21.305811,-0.449126
07/0850714|50714|5012|UP,131.45,129.0,0.743389,0.641917,0.996312,20.479129,21.305811,0.826682
07/0951902|51902|5012|UP,131.15,129.0,0.747103,0.640033,0.996046,20.427778,21.305811,0.878033
07/0951904|51904|5012|UP,131.1,129.0,0.719938,0.61312,0.996745,20.509674,21.305811,0.796137
07/0951912|51912|5012|UP,130.65,129.0,0.650561,0.547766,0.99572,21.025,21.305811,0.280811
07/1050503|50503|5012|UP,129.75,129.0,0.217909,0.182103,0.999376,21.224702,21.305811,0.081109
07/1053002|53002|5012|UP,127.5,129.0,0.613867,0.519278,0.997039,21.830556,21.305811,-0.524744
07/1251004|51004|5012|UP,127.05,129.0,0.682104,0.578893,0.99714,21.93767,21.305811,-0.631859
07/1251012|51012|5012|UP,127.05,129.0,0.678674,0.574656,0.997155,21.941275,21.305811,-0.635464
