station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
柳隘-海晏北路,995.9168518518518,88.0,92.0,18.753302916945657,67.51189050100437,28.9,22.950000000000003,36.15,240.06630267197008,426.7780019437456,327.353031415829,994.1973360315457,216.14,13
