t_arrival,v_peak_opt,E_wh
99.85000000000001,12.979999999999947,6431.472735250262
99.60000000000001,13.039999999999948,6524.945367088944
99.4,13.099999999999948,6604.12821787558
99.15,13.159999999999947,6690.488229877891
98.95,13.219999999999946,6766.420461117614
98.7,13.279999999999946,6856.375477277048
98.5,13.339999999999947,6934.106888560121
98.30000000000001,13.399999999999945,7025.278366241533
98.05000000000001,13.459999999999944,7096.816382516239
97.85000000000001,13.519999999999945,7183.612328060315
97.65,13.579999999999945,7255.204006129721
97.45,13.639999999999944,7338.037616540513
97.25,13.699999999999942,7406.891859949072
97.05000000000001,13.759999999999943,7488.685854210235
96.85000000000001,13.819999999999943,7558.648472265355
96.65,13.879999999999942,7635.97011688627
96.45,13.93999999999994,7704.724393543123
96.30000000000001,13.999999999999941,7785.499560368868
96.10000000000001,14.059999999999942,7851.302564177568
95.9,14.11999999999994,7930.00182984959
95.75,14.17999999999994,7998.761294827137
95.55000000000001,14.23999999999994,8076.623551236387
95.35000000000001,14.29999999999994,8148.002822054581
95.2,14.359999999999939,8229.59914191559
95.05000000000001,14.419999999999938,8301.872804518256
94.85000000000001,14.479999999999938,8385.064851505982
94.7,14.539999999999939,8460.600400835234
94.5,14.599999999999937,8545.62390472998
94.35000000000001,14.659999999999936,8619.454336129565
94.2,14.719999999999937,8706.942572071457
94.05000000000001,14.779999999999937,8785.56564976141
93.9,14.839999999999936,8878.125969506445
93.75,14.899999999999935,8958.20959484995
93.60000000000001,14.959999999999935,9076.341895095306
93.45,15.019999999999936,9182.418495194152
93.30000000000001,15.079999999999934,9302.505082644735
93.15,15.139999999999933,9401.197328047452
93.0,15.199999999999934,9524.95169684661
92.85000000000001,15.259999999999934,9644.004178260526
92.7,15.319999999999933,9767.976383562833
92.55000000000001,15.379999999999932,9884.889603286336
92.45,15.439999999999932,10010.899605624258
92.30000000000001,15.499999999999932,10133.34247321309
92.15,15.559999999999931,10260.076506562555
92.0,15.61999999999993,10378.820316756057
91.9,15.67999999999993,10502.08387147279
91.75,15.739999999999931,10615.812590365767
91.65,15.79999999999993,10731.507982927642
91.5,15.859999999999928,10816.656332755018
91.4,15.919999999999929,10906.762357033982
91.25,15.97999999999993,10978.992865836693
91.15,16.039999999999928,11053.144246367752
91.05000000000001,16.099999999999927,11104.360439202246
90.9,16.159999999999926,11161.369409215793
90.80000000000001,16.219999999999928,11200.806694791305
90.7,16.279999999999927,11254.468681852817
90.55000000000001,16.339999999999925,11291.341363304558
90.45,16.399999999999928,11342.463249145758
90.35000000000001,16.459999999999926,11387.151771500286
90.25,16.519999999999925,11438.849290916385
90.15,16.579999999999924,11472.70525591117
90.05000000000001,16.639999999999922,11522.326774565714
89.95,16.699999999999925,11547.616858604182
89.85000000000001,16.759999999999923,11586.234328585357
89.75,16.819999999999922,11613.447592873823
89.65,16.879999999999924,11650.682242240073
89.55000000000001,16.939999999999923,11686.006667125752
89.45,16.999999999999922,11726.660995953069
89.35000000000001,17.05999999999992,11752.929238405608
89.25,17.11999999999992,11794.389435354697
89.15,17.17999999999992,11833.194350796357
89.05000000000001,17.23999999999992,11876.878846828893
88.95,17.29999999999992,11902.79860740661
88.9,17.35999999999992,11948.961716549167
88.80000000000001,17.41999999999992,11985.353642352415
88.7,17.47999999999992,12034.37086621804
88.65,17.539999999999917,12067.880057332459
88.55000000000001,17.599999999999916,12116.132712838651
88.45,17.65999999999992,12152.24660486884
88.4,17.719999999999917,12195.757119687885
88.30000000000001,17.779999999999916,12237.184704764048
88.25,17.839999999999918,12276.699731237182
88.15,17.899999999999917,12313.517015785314
88.05000000000001,17.959999999999916,12359.272033069334
88.0,18.019999999999914,12392.862150287845
87.9,18.079999999999913,12437.064456655793
87.85000000000001,18.139999999999915,12472.593867081803
87.80000000000001,18.199999999999914,12524.88694327161
87.7,18.259999999999913,12555.688330578716
87.65,18.319999999999915,12594.54990669978
87.55000000000001,18.379999999999914,12629.812975618806
87.5,18.439999999999912,12675.516309385639
87.45,18.49999999999991,12710.553451219133
87.35000000000001,18.55999999999991,12751.361904821748
87.30000000000001,18.619999999999912,12791.415726300562
87.25,18.67999999999991,12846.98390975938
87.2,18.73999999999991,12882.307595411425
87.10000000000001,18.799999999999912,12926.305678199002
87.05000000000001,18.85999999999991,12975.053243856953
87.0,18.91999999999991,13020.295787376668
86.95,18.979999999999908,13070.910290760174
86.9,19.039999999999907,13115.880394713105
86.85000000000001,19.09999999999991,13167.324990781366
86.80000000000001,19.159999999999908,13211.73047971601
86.75,19.219999999999906,13262.281232431027
86.65,19.27999999999991,13305.551265243881
86.60000000000001,19.339999999999907,13354.678016133144
86.55000000000001,19.399999999999906,13396.482717889146
86.5,19.459999999999905,13441.07225743877
86.45,19.519999999999904,13493.502469166644
