station_pair,v_peak_opt(m/s),t_arrival_opt(s),E_opt(Wh),params
会展中心-院士路,18.10878787668238,121.12276255341128,,"L=1576.0, V_UPPER=22.22, V_MID=12.5, A1=0.55, A2=0.8, A_DEC=-0.5, MASS=216.14, REACH_TOL=0.5, WINDOW=[107.0,127.0]"
