站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,116.7,116.7,30.0,146.7,1450.74,1428.0,44.75,65.55,44.73,2335,63.7,1092,64.2,65.27,13389.29,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,151.65,151.65,30.0,181.65,2054.63,2017.0,48.77,65.17,48.76,3034,63.69,1808,64.66,64.81,17665.91,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,110.15,110.15,30.0,140.15,1351.9,1332.0,44.18,66.65,44.16,2204,65.82,931,66.46,66.6,12024.14,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,83.85,83.85,30.0,113.85,840.13,827.0,36.07,71.07,36.05,1678,68.85,149,68.59,70.96,13078.52,215.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,131.15,131.15,30.0,161.15,1890.17,1860.0,51.88,78.04,51.86,2624,75.96,1157,76.54,77.55,21081.36,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,96.75,96.75,30.0,126.75,1103.73,1086.0,41.07,69.63,41.05,1936,66.51,601,66.63,69.44,12705.74,215.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,90.3,90.3,30.0,120.3,999.4,984.0,39.84,68.13,39.82,1807,67.27,513,67.86,68.06,10142.31,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,132.65,132.65,30.0,162.65,1840.47,1811.0,49.95,71.61,49.93,2654,70.65,1307,71.25,71.41,17323.89,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,101.55,101.55,30.0,131.55,1187.06,1155.0,42.08,68.42,42.06,2032,65.6,761,66.18,68.22,13994.7,215.54,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,114.55,114.55,30.0,144.55,1474.24,1452.0,46.33,72.35,46.31,2292,71.19,914,71.85,72.23,18908.62,215.54,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,105.9,105.9,30.0,135.9,1233.72,1214.0,41.94,63.04,41.92,2119,62.37,861,62.84,62.97,10896.27,215.74,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,91.35,91.35,30.0,121.35,972.99,957.0,38.34,65.16,38.32,1828,61.65,612,62.19,64.85,12024.35,215.54,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,134.65,134.65,30.0,164.65,1826.3,1798.0,48.83,78.94,48.81,2694,78.11,832,78.65,78.77,22354.88,215.54,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,106.8,106.8,30.0,136.8,1328.49,1307.0,44.78,76.24,44.76,2137,74.56,489,75.65,76.01,20372.92,215.44,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,92.6,92.6,30.0,122.6,995.95,980.0,38.72,65.62,38.7,1853,64.35,592,64.92,65.45,11868.81,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,48,47,07/0870847,70847,5012,UP,工作日低峰,0.0,83.85,83.85,30.0,113.85,877.88,865.0,37.69,73.92,37.67,1678,71.7,232,72.23,73.87,15305.64,216.22,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,48,47,07/0970947,70947,5012,UP,工作日低峰,0.0,76.95,76.95,30.0,106.95,736.44,724.0,34.45,68.76,34.43,1540,67.22,207,68.38,68.71,12052.62,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,48,47,07/0970947,70947,5012,UP,工作日低峰,0.0,114.75,114.75,30.0,144.75,1576.1,1562.0,49.45,78.93,49.42,2296,78.18,824,78.73,78.81,14945.69,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,48,47,07/0970947,70947,5012,UP,工作日高峰,0.0,90.15,90.15,30.0,120.15,1010.04,994.0,40.33,78.86,40.31,1804,76.95,241,78.57,78.83,19353.6,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,48,47,07/0970947,70947,5012,UP,工作日高峰,0.0,130.35,130.35,30.0,160.35,1907.51,1877.0,52.68,78.3,52.66,2608,76.87,1173,77.47,78.14,19048.68,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
