section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,47,48,07/0870847,1,2335,mps,44.73,63.7,1092,0.92,65.55,65.27,64.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,47,48,07/0870847,1,3034,mps,48.76,63.69,1808,0.92,65.17,64.81,64.66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,47,48,07/0870847,1,2204,mps,44.16,65.82,931,0.92,66.65,66.6,66.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,47,48,07/0870847,1,1678,mps,36.05,68.85,149,0.92,71.07,70.96,68.59,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,47,48,07/0870847,1,2624,mps,51.86,75.96,1157,0.92,78.04,77.55,76.54,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,47,48,07/0870847,1,1936,mps,41.05,66.51,601,0.92,69.63,69.44,66.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,47,48,07/0870847,1,1807,mps,39.82,67.27,513,0.92,68.13,68.06,67.86,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,47,48,07/0870847,1,2654,mps,49.93,70.65,1307,0.92,71.61,71.41,71.25,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,47,48,07/0870847,1,2032,mps,42.06,65.6,761,0.92,68.42,68.22,66.18,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,47,48,07/0870847,1,2292,mps,46.31,71.19,914,0.92,72.35,72.23,71.85,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,47,48,07/0870847,1,2119,mps,41.92,62.37,861,0.92,63.04,62.97,62.84,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
