station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
盎孟港-三官堂,1906.546099537037,136.85,139.0,19.11446214460355,68.81206372057278,29.9,66.79999999999998,40.150000000000006,256.10518893691386,1259.8747491796487,395.3998758374562,1911.3798139540154,215.94,13
