section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,24,25,07/0470424,0,2334,mps,44.06,63.72,1063,0.92,65.13,64.95,64.13,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,24,25,07/0470424,0,3018,mps,48.18,63.38,1764,0.92,64.83,64.51,64.05,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,24,25,07/0470424,0,2109,mps,45.44,75.96,622,0.92,77.02,76.89,76.44,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,24,25,07/0470424,0,1659,mps,35.94,69.53,272,0.92,71.48,71.33,69.87,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,24,25,07/0470424,0,2609,mps,51.35,76.71,1105,0.92,77.37,77.31,77.15,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,24,25,07/0470424,0,1902,mps,41.16,72.85,479,0.92,74.01,73.9,73.43,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,24,25,07/0470424,0,1790,mps,39.61,75.92,280,0.92,77.23,77.13,77,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,24,25,07/0470424,0,2551,mps,51.13,76.75,1066,0.92,77.22,77.16,77.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,24,25,07/0470424,0,1936,mps,43.46,76.26,465,0.92,77.12,77.06,76.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,24,25,07/0470424,0,2226,mps,46.98,76.65,724,0.92,77.22,77.18,77.13,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,24,25,07/0470424,0,2039,mps,42.85,70.82,642,0.92,71.5,71.45,71.28,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,24,25,07/0470424,0,1756,mps,39.3,72.31,323,0.92,75.47,75.19,72.39,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,24,25,07/0470424,0,2581,mps,50.2,75.19,1060,0.92,76.72,76.52,76.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,24,25,07/0470424,0,2145,mps,43.89,73.02,484,0.92,75,74.6,74.18,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,24,25,07/0470424,0,1781,mps,39.66,76.02,291,0.92,77.24,77.17,77.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,24,25,07/0470424,0,1688,mps,36.88,70.85,243,0.92,72.59,72.5,71.67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,24,25,07/0470424,0,1549,mps,33.72,65.91,209,0.92,67.48,67.4,67.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,24,25,07/0470424,0,2306,mps,48.43,76.43,831,0.92,77.04,76.96,76.92,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,24,25,07/0470424,0,1801,mps,39.76,75.19,242,0.92,77.12,77.04,76.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,24,25,07/0470424,0,2620,mps,51.64,75.97,1165,0.92,76.6,76.43,76.33,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,24,25,07/0470424,0,1975,mps,39.38,61.43,708,0.92,62.12,62.04,61.94,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,24,25,07/0470424,0,1763,mps,39.16,70.72,361,0.92,71.69,71.56,71.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,24,25,07/0470424,0,1636,mps,36.74,74.83,150,0.92,77.02,76.93,74.91,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
24,梅堰-永茂路,24,25,07/0570524,0,6311,mps,41.95,65.17,1656,0.92,65.95,65.68,65.51,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx,
