section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,78,79,07/1871878,0,2326,mps,44.23,64.03,1054,0.92,65.54,65.33,64.56,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,78,79,07/1871878,0,3016,mps,48.23,62.74,1786,0.92,64.19,63.87,63.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,78,79,07/1871878,0,2207,mps,43.44,66.55,893,0.92,67.66,67.53,67.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,78,79,07/1871878,0,1566,mps,38.03,71.22,283,0.92,72.6,72.48,72.28,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,78,79,07/1871878,0,2687,mps,49.86,70.44,1279,0.92,73.14,72.91,71.25,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,78,79,07/1871878,0,1924,mps,40.74,66,562,0.92,69.47,69.2,66.18,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,78,79,07/1871878,0,1799,mps,39.42,66.69,524,0.92,67.52,67.49,67.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,78,79,07/1871878,0,2638,mps,49.46,70.8,1268,0.92,71.87,71.67,71.4,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,78,79,07/1871878,0,2029,mps,41.52,64.46,773,0.92,65.35,65.31,65.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,78,79,07/1871878,0,2295,mps,45.57,69.15,904,0.92,70.14,70.05,69.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,78,79,07/1871878,0,2150,mps,40.65,61.44,908,0.92,62.15,62.06,61.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,78,79,07/1871878,0,1823,mps,37.9,60.91,602,0.92,63.02,62.88,61.64,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,78,79,07/1871878,0,2686,mps,48.24,77.11,828,0.92,77.86,77.7,77.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,78,79,07/1871878,0,2133,mps,44.15,73.48,471,0.92,75.67,75.28,74.77,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,78,79,07/1871878,0,1790,mps,39.46,70.67,206,0.92,74.33,74,70.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,78,79,07/1871878,0,1671,mps,37.28,71.47,213,0.92,73.42,73.31,72.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,78,79,07/1871878,0,1549,mps,33.76,66.52,200,0.92,68.1,68,67.64,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,78,79,07/1871878,0,2307,mps,48.45,76.83,848,0.92,77.6,77.56,77.5,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,78,79,07/1871878,0,1803,mps,39.69,75.25,194,0.92,77.59,77.53,75.89,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,78,79,07/1871878,0,2773,mps,48.76,66.94,1443,0.92,68.75,68.17,67.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,78,79,07/1871878,0,2078,mps,37.43,53.16,972,0.92,53.83,53.76,53.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,78,79,07/1871878,0,1822,mps,37.89,60.92,597,0.92,63.5,63.15,61.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,78,79,07/1871878,0,1648,mps,36.44,71.6,263,0.92,72.89,72.75,72.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
25,永茂路-镇海大道,78,79,07/1871878,0,2843,mps,54.01,77.26,1330,0.92,77.68,77.63,77.6,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,78,79,07/1871878,0,2328,mps,49.42,77.25,861,0.92,77.83,77.76,77.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
