message,trainID,stationID,time,delay,received_at
trainPass,priority_history_trip001,STA_2,28949.0,0.0,2026-07-06T13:18:23
trainPass,priority_history_trip001,STA_2,28949.0,0.0,2026-07-06T13:23:09
trainPass,priority_history_trip001,STA_2,28949.0,0.0,2026-07-06T13:28:01
trainPass,priority_history_trip001,STA_2,28949.0,0.0,2026-07-06T13:48:59
trainArrival,priority_history_trip001,STA_3,29074.0,-24.0,2026-07-06T13:02:39
trainArrival,priority_history_trip001,STA_3,29074.0,-24.0,2026-07-06T13:07:33
trainArrival,priority_history_trip001,STA_3,29074.0,-24.0,2026-07-06T13:09:34
trainArrival,priority_history_trip001,STA_3,29074.0,-24.0,2026-07-06T13:10:40
trainArrival,priority_history_trip001,STA_3,29074.0,-24.0,2026-07-06T13:13:11
trainArrival,priority_history_trip001,STA_3,29074.0,-24.0,2026-07-06T13:18:23
trainArrival,priority_history_trip001,STA_3,29074.0,-24.0,2026-07-06T13:23:09
trainArrival,priority_history_trip001,STA_3,29088.0,-10.0,2026-07-06T13:28:01
trainArrival,priority_history_trip001,STA_3,29091.0,-7.0,2026-07-06T13:48:59
trainDeparture,priority_history_trip001,STA_3,29128.0,0.0,2026-07-06T13:02:39
trainDeparture,priority_history_trip001,STA_3,29128.0,0.0,2026-07-06T13:07:33
trainDeparture,priority_history_trip001,STA_3,29128.0,0.0,2026-07-06T13:09:34
trainDeparture,priority_history_trip001,STA_3,29128.0,0.0,2026-07-06T13:10:40
trainDeparture,priority_history_trip001,STA_3,29128.0,0.0,2026-07-06T13:13:11
trainDeparture,priority_history_trip001,STA_3,29128.0,0.0,2026-07-06T13:18:23
trainDeparture,priority_history_trip001,STA_3,29128.0,0.0,2026-07-06T13:23:09
trainDeparture,priority_history_trip001,STA_3,29128.0,0.0,2026-07-06T13:28:01
trainDeparture,priority_history_trip001,STA_3,29128.0,0.0,2026-07-06T13:48:59
trainPass,priority_history_trip001,STA_3,29129.0,0.0,2026-07-06T13:02:39
trainPass,priority_history_trip001,STA_3,29129.0,0.0,2026-07-06T13:07:33
trainPass,priority_history_trip001,STA_3,29129.0,0.0,2026-07-06T13:09:34
trainPass,priority_history_trip001,STA_3,29129.0,0.0,2026-07-06T13:10:40
trainPass,priority_history_trip001,STA_3,29129.0,0.0,2026-07-06T13:13:11
trainPass,priority_history_trip001,STA_3,29129.0,0.0,2026-07-06T13:18:23
trainPass,priority_history_trip001,STA_3,29129.0,0.0,2026-07-06T13:23:09
trainPass,priority_history_trip001,STA_3,29129.0,0.0,2026-07-06T13:28:01
trainPass,priority_history_trip001,STA_3,29129.0,0.0,2026-07-06T13:48:59
trainArrival,priority_history_trip001,STA_4,29223.0,-16.0,2026-07-06T13:02:39
trainArrival,priority_history_trip001,STA_4,29223.0,-16.0,2026-07-06T13:07:34
trainArrival,priority_history_trip001,STA_4,29223.0,-16.0,2026-07-06T13:09:34
trainArrival,priority_history_trip001,STA_4,29223.0,-16.0,2026-07-06T13:10:40
trainArrival,priority_history_trip001,STA_4,29223.0,-16.0,2026-07-06T13:13:11
trainArrival,priority_history_trip001,STA_4,29223.0,-16.0,2026-07-06T13:18:23
trainArrival,priority_history_trip001,STA_4,29223.0,-16.0,2026-07-06T13:23:09
trainArrival,priority_history_trip001,STA_4,29228.0,-11.0,2026-07-06T13:28:01
trainArrival,priority_history_trip001,STA_4,29229.0,-10.0,2026-07-06T13:49:00
trainDeparture,priority_history_trip001,STA_4,29269.0,0.0,2026-07-06T13:02:39
trainDeparture,priority_history_trip001,STA_4,29269.0,0.0,2026-07-06T13:07:34
trainDeparture,priority_history_trip001,STA_4,29269.0,0.0,2026-07-06T13:10:40
trainDeparture,priority_history_trip001,STA_4,29269.0,0.0,2026-07-06T13:13:11
trainDeparture,priority_history_trip001,STA_4,29269.0,0.0,2026-07-06T13:18:23
trainDeparture,priority_history_trip001,STA_4,29269.0,0.0,2026-07-06T13:23:09
trainDeparture,priority_history_trip001,STA_4,29269.0,0.0,2026-07-06T13:28:01
trainDeparture,priority_history_trip001,STA_4,29269.0,0.0,2026-07-06T13:49:00
trainPass,priority_history_trip001,STA_4,29270.0,0.0,2026-07-06T13:02:39
trainPass,priority_history_trip001,STA_4,29270.0,0.0,2026-07-06T13:07:34
trainPass,priority_history_trip001,STA_4,29270.0,0.0,2026-07-06T13:09:34
trainPass,priority_history_trip001,STA_4,29270.0,0.0,2026-07-06T13:10:40
trainPass,priority_history_trip001,STA_4,29270.0,0.0,2026-07-06T13:13:11
trainPass,priority_history_trip001,STA_4,29270.0,0.0,2026-07-06T13:18:23
trainPass,priority_history_trip001,STA_4,29270.0,0.0,2026-07-06T13:23:09
trainPass,priority_history_trip001,STA_4,29270.0,0.0,2026-07-06T13:28:01
trainPass,priority_history_trip001,STA_4,29270.0,0.0,2026-07-06T13:49:00
trainArrival,priority_history_trip001,STA_5,29342.0,-6.0,2026-07-06T13:02:39
trainArrival,priority_history_trip001,STA_5,29342.0,-6.0,2026-07-06T13:07:34
trainArrival,priority_history_trip001,STA_5,29342.0,-6.0,2026-07-06T13:09:34
trainArrival,priority_history_trip001,STA_5,29342.0,-6.0,2026-07-06T13:10:41
trainArrival,priority_history_trip001,STA_5,29342.0,-6.0,2026-07-06T13:13:12
trainArrival,priority_history_trip001,STA_5,29342.0,-6.0,2026-07-06T13:18:23
trainArrival,priority_history_trip001,STA_5,29342.0,-6.0,2026-07-06T13:23:09
trainArrival,priority_history_trip001,STA_5,29342.0,-6.0,2026-07-06T13:28:01
trainArrival,priority_history_trip001,STA_5,29342.0,-6.0,2026-07-06T13:49:00
trainDeparture,priority_history_trip001,STA_5,29378.0,0.0,2026-07-06T13:02:39
trainDeparture,priority_history_trip001,STA_5,29378.0,0.0,2026-07-06T13:07:34
trainDeparture,priority_history_trip001,STA_5,29378.0,0.0,2026-07-06T13:09:34
trainDeparture,priority_history_trip001,STA_5,29378.0,0.0,2026-07-06T13:10:41
trainDeparture,priority_history_trip001,STA_5,29378.0,0.0,2026-07-06T13:13:12
trainDeparture,priority_history_trip001,STA_5,29378.0,0.0,2026-07-06T13:18:23
trainDeparture,priority_history_trip001,STA_5,29378.0,0.0,2026-07-06T13:23:09
trainDeparture,priority_history_trip001,STA_5,29378.0,0.0,2026-07-06T13:28:01
trainDeparture,priority_history_trip001,STA_5,29378.0,0.0,2026-07-06T13:49:00
trainPass,priority_history_trip001,STA_5,29379.0,0.0,2026-07-06T13:02:39
trainPass,priority_history_trip001,STA_5,29379.0,0.0,2026-07-06T13:07:34
trainPass,priority_history_trip001,STA_5,29379.0,0.0,2026-07-06T13:09:34
trainPass,priority_history_trip001,STA_5,29379.0,0.0,2026-07-06T13:10:41
trainPass,priority_history_trip001,STA_5,29379.0,0.0,2026-07-06T13:13:12
trainPass,priority_history_trip001,STA_5,29379.0,0.0,2026-07-06T13:18:23
trainPass,priority_history_trip001,STA_5,29379.0,0.0,2026-07-06T13:23:09
trainPass,priority_history_trip001,STA_5,29379.0,0.0,2026-07-06T13:28:01
trainPass,priority_history_trip001,STA_5,29379.0,0.0,2026-07-06T13:49:00
trainArrival,priority_history_trip001,STA_6,29497.0,-15.0,2026-07-06T13:02:39
trainArrival,priority_history_trip001,STA_6,29497.0,-15.0,2026-07-06T13:07:34
trainArrival,priority_history_trip001,STA_6,29497.0,-15.0,2026-07-06T13:09:34
trainArrival,priority_history_trip001,STA_6,29497.0,-15.0,2026-07-06T13:10:41
trainArrival,priority_history_trip001,STA_6,29497.0,-15.0,2026-07-06T13:13:12
trainArrival,priority_history_trip001,STA_6,29497.0,-15.0,2026-07-06T13:18:23
trainArrival,priority_history_trip001,STA_6,29497.0,-15.0,2026-07-06T13:23:09
trainArrival,priority_history_trip001,STA_6,29502.0,-10.0,2026-07-06T13:28:01
trainArrival,priority_history_trip001,STA_6,29503.0,-9.0,2026-07-06T13:49:00
