trip_no,comparison,section_index,站间区间,区间载重(t),载重来源,全局趟次ID,历史segment,历史来源run_id,归一化区间里程(km),载重里程(t·km),规划OT区间里程(km),历史OT区间里程(km),规划OT区间机械能(kWh),历史OT区间机械能(kWh),规划单位能耗[kWh/(t·km)],历史单位能耗[kWh/(t·km)],区间节能率(%)
15,energy_first,5,雅渡-庙堰,215.44,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,770.0,1.86075,400.87998,1.86,1.86,20.79183333,20.45211111,0.0518654819,0.0510180406,-1.661062
15,energy_first,6,庙堰-钟公庙,215.64,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,771.0,1.08754,234.517126,1.086,1.086,12.76969444,12.91616667,0.0544510104,0.0550755798,1.134022
15,energy_first,7,钟公庙-鄞州区政府,215.54,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,772.0,0.98433,212.162488,0.984,0.984,6.50716667,9.68722222,0.0306706747,0.0456594486,32.827321
15,energy_first,8,鄞州区政府-钱湖南路,215.84,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,773.0,1.81216,391.136614,1.811,1.811,17.15511111,16.14955556,0.04385964,0.0412887849,-6.226522
15,energy_first,9,钱湖南路-南高教园区,215.94,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,774.0,1.1694,252.520236,1.155,1.155,13.68219444,13.54591667,0.0541825664,0.0536428956,-1.006043
15,energy_first,10,南高教园区-下应路,215.94,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,775.0,1.45208,313.562155,1.452,1.452,17.36269444,17.12533333,0.0553724171,0.0546154345,-1.386023
15,energy_first,11,下应路-大洋江,215.84,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,776.0,1.21365,261.954216,1.214,1.214,11.08675,11.02569444,0.0423232356,0.0420901584,-0.553757
15,energy_first,12,大洋江-泗港,215.54,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,777.0,0.95843,206.580002,0.958,0.958,10.92072222,10.88033333,0.0528643727,0.0526688606,-0.37121
15,energy_first,13,泗港-曹隘,215.64,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,778.0,1.79927,387.994583,1.798,1.798,22.47933333,23.39502778,0.057937235,0.0602973052,3.914056
15,energy_first,14,曹隘-柳隘,215.34,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,779.0,1.3083,281.729322,1.3079,1.308,13.96408333,20.53502778,0.0495656016,0.0728892102,31.998712
15,energy_first,15,柳隘-海晏北路,215.24,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,780.0,0.98102,211.154745,0.98,0.98,11.47002778,11.38777778,0.0543204832,0.0539309585,-0.722266
15,energy_first,16,海晏北路-民安东路,216.12,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,781.0,0.8649,186.922188,0.866,0.866,10.97875,14.91152778,0.0587343328,0.0797739848,26.374077
15,energy_first,17,民安东路-会展中心,216.52,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,782.0,0.72548,157.08093,0.724,0.724,7.02416667,11.84305556,0.0447168646,0.0753946108,40.689574
15,energy_first,18,会展中心-院士路,216.42,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,783.0,1.55211,335.907646,1.562,1.562,14.684,14.70041667,0.0437143964,0.043763269,0.111675
15,energy_first,19,院士路-盎孟港,216.02,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,784.0,0.99433,214.795167,0.994,0.994,13.21425,17.01191667,0.0615202391,0.0792006493,22.323567
15,energy_first,20,盎孟港-三官堂,215.84,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,785.0,1.87801,405.349678,1.876,1.876,15.50580556,15.27652778,0.0382529119,0.0376872823,-1.50085
15,energy_first,21,三官堂-兴庄路,215.74,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,786.0,1.0806,233.128644,1.082,1.082,14.99819444,10.51722222,0.0643344129,0.0451133848,-42.606043
15,energy_first,22,兴庄路-兴海南路,215.54,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,787.0,0.95878,206.655441,0.958,0.958,9.07405556,11.17975,0.0439091054,0.054098503,18.834897
15,energy_first,23,兴海南路-梅堰,215.54,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,788.0,0.83377,179.710786,0.833,0.833,11.61494444,12.12227778,0.0646313152,0.0674543697,4.185132
15,energy_first,24,梅堰-永茂路,215.34,traceable_standard_plan_MASS,UP015_20240702_210016_R766,9.0,789.0,3.67622,791.637215,3.676,3.676,29.22197222,26.33269444,0.0369133382,0.0332635884,-10.972207
15,energy_first,25,永茂路-镇海大道,215.24,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,790.0,2.13274,459.050958,2.1311,2.1311,15.94722222,16.07163889,0.0347395468,0.035010577,0.774138
15,energy_first,26,镇海大道-骆驼桥,215.24,traceable_standard_plan_MASS,UP015_20240702_210016_R766,14.0,791.0,1.59719,343.779176,1.593,1.593,18.28894444,17.76377778,0.0531996867,0.0516720588,-2.956391
