run_id,travel_time_raw_real_s,travel_time_generated_s,rmse_speed_mps,mae_speed_mps,corr_speed_shape,peak_speed_real_mps,peak_speed_generated_mps,peak_speed_gap_mps
07/0850704|50704|5012|UP,91.9,93.0,1.121311,0.875114,0.986815,21.851626,20.458317,-1.393309
07/0850712|50712|5012|UP,91.45,93.0,0.997707,0.771727,0.992507,21.858333,20.458317,-1.400016
07/0850714|50714|5012|UP,91.8,93.0,1.02745,0.80194,0.989743,21.851907,20.458317,-1.39359
07/0951902|51902|5012|UP,91.8,93.0,1.00359,0.793613,0.988195,21.698439,20.458317,-1.240122
07/0951904|51904|5012|UP,91.9,93.0,1.084597,0.844295,0.986395,21.88966,20.458317,-1.431342
07/0951912|51912|5012|UP,92.1,93.0,1.186178,0.898185,0.983868,21.905556,20.458317,-1.447238
07/1050503|50503|5012|UP,92.05,93.0,1.118147,0.861461,0.987205,21.85,20.458317,-1.391683
07/1053002|53002|5012|UP,91.95,93.0,1.016628,0.793004,0.989198,21.697886,20.458317,-1.239569
07/1251004|51004|5012|UP,91.95,93.0,1.111903,0.846065,0.987531,21.883333,20.458317,-1.425016
07/1251012|51012|5012|UP,91.65,93.0,1.029402,0.803557,0.990819,21.905556,20.458317,-1.447238
