station_pair,class_name,status,reason,target_time_s,sim_time_s,time_error_s,lambda,theta,direction,peak_speed_kmh,total_dist_m,dist_error_m,T_acc_new_s,T_mid_new_s,T_br_new_s,curve_csv,class2_compare_status,class2_compare_message,class2_real_sample_count,class2_compare_metrics_csv,class2_compare_speed_distance_png,class2_compare_speed_time_png,class2_compare_mean_rmse_speed_mps,class2_compare_mean_mae_speed_mps,class2_compare_mean_corr_speed_shape
庙堰-钟公庙,class1,overspeed,最终生成曲线最高速度为 131.448445 km/h，超过 80.0 km/h，删除该等级,89.0,,,,,,131.4484,,-1.553,,,,,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_speed_time.png,1.0696913,0.8288961,0.9882276000000001
庙堰-钟公庙,class2,generated,最终生成曲线后验检查通过，峰值 73.651172 km/h,93.0,93.0,0.0,1.004568,0.037343,1.0,73.6512,1103.8122,-0.0,30.9407,9.1688,52.8905,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_speed_time.png,1.0696913,0.8288961,0.9882276000000001
庙堰-钟公庙,class3,generated,最终生成曲线后验检查通过，峰值 64.256999 km/h,96.0,95.95,-0.05,0.908046,1.0,-1.0,64.257,1105.4178,1.6056,27.9678,20.2236,47.8086,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class3_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_speed_time.png,1.0696913,0.8288961,0.9882276000000001
庙堰-钟公庙,class4,generated,最终生成曲线后验检查通过，峰值 56.141524 km/h,101.0,101.0,0.0,0.793364,1.0,-1.0,56.1415,1105.6345,1.8224,24.4356,34.7937,41.7706,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class4_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_speed_time.png,1.0696913,0.8288961,0.9882276000000001
庙堰-钟公庙,class5,generated,最终生成曲线后验检查通过，峰值 50.704255 km/h,106.0,105.95,-0.05,0.716517,1.0,-1.0,50.7043,1105.1322,1.32,22.0687,46.2066,37.7246,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class5_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results_new_v2\庙堰-钟公庙\class2_generated_vs_real_speed_time.png,1.0696913,0.8288961,0.9882276000000001
