time,velocity,acceleration,distance,cumulative_energy
0.0,0.0,0.55,0.0,0.3989593982696533
0.05,0.027500000000000004,0.55,0.0013750000623606999,0.806439846131828
0.1,0.05500000000000001,0.55,0.0041250001870821,1.2207369953771898
0.15000000000000002,0.08250000000000002,0.55,0.0082500003741642,1.6504699306091355
0.2,0.11000000000000001,0.55,0.013750000623607,2.100335200678601
0.25,0.1375,0.55,0.020625000935410497,2.574604144775142
0.30000000000000004,0.16500000000000004,0.55,0.028875001309574697,3.077087499600639
0.35000000000000003,0.19250000000000003,0.55,0.0385000017460996,3.6111560712342596
0.4,0.22000000000000003,0.55,0.04950000224498519,4.179858925509762
0.45,0.24750000000000003,0.55,0.0618750028062315,4.785993615773043
0.5,0.275,0.55,0.0756250034298385,5.43215568739315
0.55,0.30250000000000005,0.55,0.09075000411580618,6.1205948908365
0.6000000000000001,0.33000000000000007,0.55,0.10725000486413458,6.853284522734252
0.65,0.35750000000000004,0.55,0.12512500567482368,7.631979328537506
0.7000000000000001,0.38500000000000006,0.55,0.1443750065478735,8.458272947621516
0.75,0.41250000000000003,0.55,0.16500000748328397,9.333554411447333
0.8,0.44000000000000006,0.55,0.1870000084810552,10.259054305580067
0.8500000000000001,0.4675000000000001,0.55,0.2103750095411871,11.23586387654649
0.9,0.49500000000000005,0.55,0.2351250106636797,12.264932427142071
0.9500000000000001,0.5225000000000001,0.55,0.26125001184853297,13.347084218651297
1.0,0.55,0.55,0.288750013095747,14.483025519908349
1.05,0.5775000000000001,0.55,0.31762501440532165,15.673099767585184
1.1,0.6050000000000001,0.55,0.34787501577725705,16.917763539024666
1.1500000000000001,0.6325000000000002,0.55,0.37950001721155313,18.217468407346836
1.2000000000000002,0.6600000000000001,0.55,0.41250001870820996,19.572612856237168
1.25,0.6875,0.55,0.4468750202672274,20.983531768145458
1.3,0.7150000000000001,0.55,0.4826250218886056,22.450439496946473
1.35,0.7425000000000002,0.55,0.5197500235723445,23.973448645015587
1.4000000000000001,0.7700000000000001,0.55,0.558250025318444,25.552678895798795
1.4500000000000002,0.7975000000000002,0.55,0.5981250271269043,27.188217645059552
1.5,0.8250000000000001,0.55,0.6393750289977254,28.880173690184858
1.55,0.8525000000000001,0.55,0.682000030930907,30.628666180897003
1.6,0.8800000000000001,0.55,0.7260000329264494,32.43373718257907
1.6500000000000001,0.9075000000000002,0.55,0.7713750349843526,34.295396678473054
1.7000000000000002,0.9350000000000002,0.55,0.8181250371046165,36.213656630816295
1.75,0.9625000000000001,0.55,0.8662500392872409,38.18848170793707
1.8,0.9900000000000001,0.55,0.9157500415322261,40.21979564038178
1.85,1.0175,0.55,0.9666250438395719,42.307446728927545
1.9000000000000001,1.0450000000000002,0.55,1.0188750462092786,44.45132957847459
1.9500000000000002,1.0725000000000002,0.55,1.0725000486413458,46.65136600769924
2.0,1.1,0.55,1.1275000511357738,48.907533801108244
2.0500000000000003,1.1275000000000002,0.55,1.1838750536925626,51.219746207493415
2.1,1.1550000000000002,0.55,1.241625056311712,53.588011234299515
2.15,1.1825,0.55,1.3007500589932222,56.012203954839464
2.2,1.2100000000000002,0.55,1.3612500617370928,58.492189568043145
2.25,1.2375,0.55,1.4231250645433242,61.02782533274928
2.3000000000000003,1.2650000000000003,0.55,1.4863750674119165,63.619031764817656
2.35,1.2925000000000002,0.55,1.5510000703428692,66.26565707812338
2.4000000000000004,1.3200000000000003,0.55,1.617000073336183,68.96753583924517
2.45,1.3475000000000001,0.55,1.6843750763918572,71.7245064657271
2.5,1.375,0.55,1.7531250795098923,74.53640205977554
2.5500000000000003,1.4025000000000003,0.55,1.823250082690288,77.40305326810167
2.6,1.4300000000000002,0.55,1.8947500859330442,80.32429411471101
2.6500000000000004,1.4575000000000002,0.55,1.9676250892381613,83.29940248251515
2.7,1.4850000000000003,0.55,2.041875092605639,86.32759721102
2.75,1.5125000000000002,0.55,2.1175000960354775,89.40869297724358
2.8000000000000003,1.5400000000000003,0.55,2.1945000995276764,92.542507308293
2.85,1.5675000000000001,0.55,2.2728751030822365,95.72886693751889
2.9000000000000004,1.5950000000000004,0.55,2.3526251066991573,98.96759636176148
2.95,1.6225000000000003,0.55,2.4337501103784387,102.25851673675025
3.0,1.6500000000000001,0.55,2.5162501141200804,105.60145082248147
3.0500000000000003,1.6775000000000002,0.55,2.600125117924083,108.9962431011564
3.1,1.7050000000000003,0.55,2.6853751217904462,112.4437147105524
3.1500000000000004,1.7325000000000004,0.55,2.7720001257191704,115.94454763117903
3.2,1.7600000000000002,0.55,2.8600001297102553,119.49861839275465
3.25,1.7875,0.55,2.949375133763701,123.10470167033245
3.3000000000000003,1.8150000000000004,0.55,3.040125137879507,126.76122672204038
3.35,1.8425000000000002,0.55,3.1322501420576736,130.46802503900193
3.4000000000000004,1.8700000000000003,0.55,3.2257501462982012,134.22502419943393
3.45,1.8975000000000002,0.55,3.3206251506010895,138.03209792365297
3.5,1.9250000000000003,0.55,3.4168751549663385,141.88910703409414
3.5500000000000003,1.9525000000000003,0.55,3.514500159393948,145.7958846775237
3.6,1.9800000000000002,0.55,3.6135001638839186,149.7520360512214
3.6500000000000004,2.0075000000000003,0.55,3.7138751684362497,153.75711202370607
3.7,2.035,0.55,3.8156251730509414,157.81094177614654
3.75,2.0625,0.55,3.918750177727994,161.91335312154868
