站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,116.7,116.7,30.0,146.7,1451.37,1428.0,44.77,66.78,44.75,2335,65.11,1022,65.5,66.57,14096.36,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,151.7,151.7,30.0,181.7,2054.13,2017.0,48.75,65.21,48.73,3035,63.79,1785,64.79,64.92,17403.14,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,110.7,110.7,30.0,140.7,1352.57,1332.0,43.99,66.6,43.97,2215,65.78,929,66.42,66.56,11794.19,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,84.6,84.6,30.0,114.6,840.4,827.0,35.76,65.28,35.74,1693,62.59,438,62.89,65.0,11413.48,215.44,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,132.05,132.05,30.0,162.05,1890.3,1860.0,51.53,76.29,51.51,2642,74.73,1211,75.32,76.12,20767.77,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,97.0,97.0,30.0,127.0,1104.48,1086.0,40.99,67.8,40.97,1941,64.68,677,64.82,67.55,13112.02,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,92.8,92.8,30.0,122.8,999.62,984.0,38.78,64.58,38.76,1857,62.82,610,63.26,64.41,9168.63,215.84,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,131.7,131.7,30.0,161.7,1840.24,1811.0,50.3,72.64,50.28,2635,71.79,1275,72.38,72.51,17757.66,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,99.85,99.85,30.0,129.85,1187.87,1155.0,42.83,68.51,42.81,1998,67.6,719,68.26,68.45,13699.41,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,115.5,115.5,30.0,145.5,1474.53,1452.0,45.96,69.3,45.94,2311,68.49,954,69.06,69.19,17505.84,216.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,107.75,107.75,30.0,137.75,1233.46,1214.0,41.21,61.49,41.19,2156,60.76,933,61.38,61.45,10908.39,216.62,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,91.8,91.8,30.0,121.8,973.91,957.0,38.19,61.25,38.17,1837,60.05,619,60.84,61.13,10288.38,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,113,112,07/2973012,73012,5012,UP,工作日高峰,0.0,134.4,134.4,30.0,164.4,1827.9,1798.0,48.96,79.06,48.94,2689,77.99,961,78.71,78.81,24961.03,236.6,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,113,112,07/2973012,73012,5012,UP,工作日高峰,0.0,106.4,106.4,30.0,136.4,1328.17,1307.0,44.94,77.28,44.92,2129,74.86,454,75.83,77.05,23420.83,241.4,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,113,112,07/2973012,73012,5012,UP,工作日高峰,0.0,88.6,88.6,30.0,118.6,995.61,980.0,40.45,78.86,40.43,1773,77.63,287,78.65,78.82,16459.05,242.8,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,113,112,07/2973012,73012,5012,UP,工作日高峰,0.0,84.05,84.05,30.0,114.05,878.95,865.0,37.65,74.16,37.62,1682,72.24,253,72.72,74.08,19260.96,250.49,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,76.95,76.95,30.0,106.95,736.8,724.0,34.47,68.78,34.45,1540,67.18,208,68.32,68.7,12152.07,217.14,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,116.0,116.0,30.0,146.0,1577.42,1562.0,48.95,77.96,48.93,2321,75.99,847,76.37,77.74,14447.66,216.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,91.55,91.55,30.0,121.55,1010.69,994.0,39.74,68.3,39.72,1832,66.73,503,67.61,68.2,15586.29,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,141.6,141.6,30.0,171.6,1908.14,1877.0,48.51,67.8,48.49,2833,66.09,1545,66.51,67.47,17609.65,215.95,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,104.1,104.1,30.0,134.1,1098.06,1081.0,37.97,55.38,37.95,2083,53.87,969,54.27,55.33,10938.53,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,93.2,93.2,30.0,123.2,973.34,958.0,37.6,58.78,37.58,1865,57.65,735,58.14,58.72,10520.65,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,142.4,142.4,30.0,172.4,2165.18,2131.0,54.74,78.73,54.72,2849,78.27,1333,78.59,78.65,17859.78,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,113,112,07/2973012,73012,5012,UP,工作日平峰,0.0,116.9,116.9,0.0,116.9,1621.52,1593.0,49.94,78.84,49.91,2339,78.34,863,78.76,78.81,20466.89,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2628.3,690.0,3318.3,32524.66,31993.0,44.55,79.06,,,,,,,371598.66,...,,,,
