t_arrival,v_peak_opt,E_wh
105.0,24.892695312500003,19372.846
106.0,23.5946484375,19129.385
107.0,22.686015625,18942.875
108.0,21.9071875,18700.678
109.0,21.19326171875,18487.674
110.0,20.609140625,18274.818
111.0,20.025019531249995,18107.281
112.0,19.570703124999998,18089.51
113.0,19.11638671875,17991.66
114.0,18.6620703125,17836.984
115.0,18.272656249999997,17611.96
116.0,17.915693359374995,17383.422
117.0,17.55873046875,17155.621
118.0,17.266669921874996,16956.738
119.0,16.942158203125,16699.201
120.0,16.650097656249997,16468.875
121.0,16.39048828125,16272.816
122.0,16.130878906249997,16083.24
123.0,15.87126953125,15855.211
124.0,15.61166015625,15638.486
125.0,15.384501953125,15446.087
126.0,15.157343749999999,15221.1
