class,curve_source,parent_ref,supporting_refs,real_sample_count,sample_reliability,template_source,template_run_id,template_distance_to_median_rmse_mps,center_time_median_s,time_s,samples,peak_v_kmh
class2,real,class2,class2,46,strong,medoid_real_run,07/1971986|71986|5014|UP,0.062219,98.35,98.35,46,62.6
class3,real,class3,class3,58,strong,medoid_real_run,07/3073120|73120|5012|UP,0.094703,103.9,103.9,58,54.25
