send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,48,,07/0870847,47,1,2335,max,65.55,44.73,63.7,1092,65.55,65.27,64.2,0,65.55,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip048,"<setPositionSpeed trainID=""priority_history_trip048"" speed=""65.55"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,48,,07/0870847,47,1,3034,max,65.17,48.76,63.69,1808,65.17,64.81,64.66,0,65.17,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip048,"<setPositionSpeed trainID=""priority_history_trip048"" speed=""65.17"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,48,,07/0870847,47,1,2204,max,66.65,44.16,65.82,931,66.65,66.6,66.46,0,66.65,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip048,"<setPositionSpeed trainID=""priority_history_trip048"" speed=""66.65"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,48,,07/0870847,47,1,1678,max,71.07,36.05,68.85,149,71.07,70.96,68.59,0,71.07,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip048,"<setPositionSpeed trainID=""priority_history_trip048"" speed=""71.07"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,48,,07/0870847,47,1,2624,max,78.04,51.86,75.96,1157,78.04,77.55,76.54,0,78.04,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip048,"<setPositionSpeed trainID=""priority_history_trip048"" speed=""78.04"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,48,,07/0870847,47,1,1936,max,69.63,41.05,66.51,601,69.63,69.44,66.63,0,69.63,single-route,,,,,priority_history_trip048,,
7,钟公庙-鄞州区政府,48,,07/0870847,47,1,1807,max,68.13,39.82,67.27,513,68.13,68.06,67.86,0,68.13,single-route,,,,,priority_history_trip048,,
8,鄞州区政府-钱湖南路,48,,07/0870847,47,1,2654,max,71.61,49.93,70.65,1307,71.61,71.41,71.25,0,71.61,single-route,,,,,priority_history_trip048,,
9,钱湖南路-南高教园区,48,,07/0870847,47,1,2032,max,68.42,42.06,65.6,761,68.42,68.22,66.18,0,68.42,single-route,,,,,priority_history_trip048,,
10,南高教园区-下应路,48,,07/0870847,47,1,2292,max,72.35,46.31,71.19,914,72.35,72.23,71.85,0,72.35,single-route,,,,,priority_history_trip048,,
11,下应路-大洋江,48,,07/0870847,47,1,2119,max,63.04,41.92,62.37,861,63.04,62.97,62.84,0,63.04,single-route,,,,,priority_history_trip048,,
12,大洋江-泗港,48,,07/0870847,47,1,1828,max,65.16,38.32,61.65,612,65.16,64.85,62.19,0,65.16,single-route,,,,,priority_history_trip048,,
13,泗港-曹隘,48,,07/0870847,47,1,2694,max,78.94,48.81,78.11,832,78.94,78.77,78.65,0,78.94,single-route,,,,,priority_history_trip048,,
14,曹隘-柳隘,48,,07/0870847,47,1,2137,max,76.24,44.76,74.56,489,76.24,76.01,75.65,0,76.24,single-route,,,,,priority_history_trip048,,
15,柳隘-海晏北路,48,,07/0870847,47,1,1853,max,65.62,38.7,64.35,592,65.62,65.45,64.92,0,65.62,single-route,,,,,priority_history_trip048,,
16,海晏北路-民安东路,48,,07/0870847,47,1,1678,max,73.92,37.67,71.7,232,73.92,73.87,72.23,0,73.92,single-route,,,,,priority_history_trip048,,
17,民安东路-会展中心,48,,07/0970947,47,0,1540,max,68.76,34.43,67.22,207,68.76,68.71,68.38,0,68.76,single-route,,,,,priority_history_trip048,,
18,会展中心-院士路,48,,07/0970947,47,0,2296,max,78.93,49.42,78.18,824,78.93,78.81,78.73,0,78.93,single-route,,,,,priority_history_trip048,,
19,院士路-盎孟港,48,,07/0970947,47,0,1804,max,78.86,40.31,76.95,241,78.86,78.83,78.57,0,78.86,single-route,,,,,priority_history_trip048,,
20,盎孟港-三官堂,48,,07/0970947,47,0,2608,max,78.3,52.66,76.87,1173,78.3,78.14,77.47,0,78.3,single-route,,,,,priority_history_trip048,,
21,三官堂-兴庄路,48,,07/0970947,47,0,1968,max,63.1,40.15,62.36,683,63.1,63.02,62.89,0,63.1,single-route,,,,,priority_history_trip048,,
22,兴庄路-兴海南路,48,,07/0970947,47,0,1764,max,73.18,39.75,72.24,359,73.18,73.12,73.03,0,73.18,single-route,,,,,priority_history_trip048,,
23,兴海南路-梅堰,48,,07/0970947,47,0,1626,max,78.59,37.51,76.43,147,78.59,78.53,76.47,0,78.59,single-route,,,,,priority_history_trip048,,
24,梅堰-永茂路,48,,07/1571547,47,0,6353,max,64.43,41.67,63.82,1707,64.43,64.33,64.19,0,64.43,single-route,,,,,priority_history_trip048,,
25,永茂路-镇海大道,48,,07/0970947,47,0,2839,max,78.81,54.9,78.35,1324,78.81,78.75,78.71,0,78.81,single-route,,,,,priority_history_trip048,,
26,镇海大道-骆驼桥,48,,07/0970947,47,0,2328,max,78.9,50.11,78.39,865,78.9,78.86,78.82,0,78.9,single-route,,,,,priority_history_trip048,,
