send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,38,,07/0670637,37,0,2379,cruise-avg,62.66,43.22,62.66,1119,64.05,63.82,62.92,0,62.66,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip038,"<setPositionSpeed trainID=""priority_history_trip038"" speed=""62.66"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,38,,07/0670637,37,0,3022,cruise-avg,63.39,48.13,63.39,1754,65.03,64.59,64.02,0,63.39,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip038,"<setPositionSpeed trainID=""priority_history_trip038"" speed=""63.39"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,38,,07/0670637,37,0,2190,cruise-avg,67.93,43.77,67.93,826,69.17,68.99,68.22,0,67.93,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip038,"<setPositionSpeed trainID=""priority_history_trip038"" speed=""67.93"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,38,,07/0670637,37,0,1637,cruise-avg,69.9,36.37,69.9,227,71.57,71.47,70.71,0,69.9,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip038,"<setPositionSpeed trainID=""priority_history_trip038"" speed=""69.9"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,38,,07/0670637,37,0,2634,cruise-avg,73.59,50.84,73.59,1209,74.66,74.54,74,0,73.59,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip038,"<setPositionSpeed trainID=""priority_history_trip038"" speed=""73.59"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,38,,07/0670637,37,0,1944,cruise-avg,65.72,40.3,65.72,596,68.73,68.4,65.81,0,65.72,single-route,,,,,priority_history_trip038,,
7,钟公庙-鄞州区政府,38,,07/0670637,37,0,1832,cruise-avg,66.12,38.7,66.12,514,67.09,67.06,66.98,0,66.12,single-route,,,,,priority_history_trip038,,
8,鄞州区政府-钱湖南路,38,,07/0670637,37,0,2645,cruise-avg,70.61,49.33,70.61,1255,71.28,71.17,71.03,0,70.61,single-route,,,,,priority_history_trip038,,
9,钱湖南路-南高教园区,38,,07/0670637,37,0,1993,cruise-avg,68.85,42.27,68.85,651,69.68,69.55,69.45,0,68.85,single-route,,,,,priority_history_trip038,,
10,南高教园区-下应路,38,,07/0670637,37,0,2299,cruise-avg,70.54,45.49,70.54,896,71.35,71.2,70.94,0,70.54,single-route,,,,,priority_history_trip038,,
11,下应路-大洋江,38,,07/0670637,37,0,2125,cruise-avg,62.95,41.14,62.95,844,63.49,63.38,63.33,0,62.95,single-route,,,,,priority_history_trip038,,
