send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,16,,07/0370315,15,0,2338,cruise-avg,64,43.98,64,1038,65.71,65.35,64.43,0,64,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip016,"<setPositionSpeed trainID=""priority_history_trip016"" speed=""64"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,16,,07/0370315,15,0,3010,cruise-avg,63.5,48.32,63.5,1732,65.54,65.28,64.35,0,63.5,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip016,"<setPositionSpeed trainID=""priority_history_trip016"" speed=""63.5"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,16,,07/0370315,15,0,2127,cruise-avg,73.68,45.02,73.68,676,76.33,76.19,74.15,0,73.68,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip016,"<setPositionSpeed trainID=""priority_history_trip016"" speed=""73.68"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,16,,07/0370315,15,0,1642,cruise-avg,69.35,36.25,69.35,235,72.04,71.96,70.5,0,69.35,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip016,"<setPositionSpeed trainID=""priority_history_trip016"" speed=""69.35"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,16,,07/0370315,15,0,2594,cruise-avg,77.13,51.66,77.13,1098,77.81,77.74,77.57,0,77.13,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip016,"<setPositionSpeed trainID=""priority_history_trip016"" speed=""77.13"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,16,,07/0370315,15,0,1898,cruise-avg,73.69,41.21,73.69,445,77.53,77.41,74.77,0,73.69,single-route,,,,,priority_history_trip016,,
7,钟公庙-鄞州区政府,16,,07/0370315,15,0,1772,cruise-avg,74.43,40,74.43,310,77.66,77.56,75.46,0,74.43,single-route,,,,,priority_history_trip016,,
8,鄞州区政府-钱湖南路,16,,07/0370315,15,0,2558,cruise-avg,75.7,51.03,75.7,1109,77.18,76.95,76.37,0,75.7,single-route,,,,,priority_history_trip016,,
9,钱湖南路-南高教园区,16,,07/0370315,15,0,1934,cruise-avg,76.62,43.53,76.62,473,77.55,77.45,77.37,0,76.62,single-route,,,,,priority_history_trip016,,
10,南高教园区-下应路,16,,07/0370315,15,0,2214,cruise-avg,77.11,47.24,77.11,716,77.73,77.63,77.58,0,77.11,single-route,,,,,priority_history_trip016,,
11,下应路-大洋江,16,,07/0370315,15,0,2032,cruise-avg,71.22,43.02,71.22,635,71.89,71.82,71.66,0,71.22,single-route,,,,,priority_history_trip016,,
12,大洋江-泗港,16,,07/0370315,15,0,1809,cruise-avg,62.76,38.13,62.76,557,65.58,65.46,63.35,0,62.76,single-route,,,,,priority_history_trip016,,
13,泗港-曹隘,16,,07/0370315,15,0,2698,cruise-avg,76.75,48,76.75,963,77.76,77.57,77.42,0,76.75,single-route,,,,,priority_history_trip016,,
14,曹隘-柳隘,16,,07/0370315,15,0,2135,cruise-avg,73.67,44.11,73.67,458,76.06,75.88,74.64,0,73.67,single-route,,,,,priority_history_trip016,,
15,柳隘-海晏北路,16,,07/0370315,15,0,1772,cruise-avg,76.43,39.84,76.43,284,77.58,77.55,77.42,0,76.43,single-route,,,,,priority_history_trip016,,
16,海晏北路-民安东路,16,,07/0370315,15,0,1683,cruise-avg,71.57,37.01,71.57,233,73.13,73.01,72.74,0,71.57,single-route,,,,,priority_history_trip016,,
17,民安东路-会展中心,16,,07/0370315,15,0,1542,cruise-avg,66.18,33.84,66.18,205,67.79,67.77,67.29,0,66.18,single-route,,,,,priority_history_trip016,,
18,会展中心-院士路,16,,07/0370315,15,0,2307,cruise-avg,76.83,48.41,76.83,829,77.47,77.41,77.37,0,76.83,single-route,,,,,priority_history_trip016,,
19,院士路-盎孟港,16,,07/0370315,15,0,1819,cruise-avg,75.72,39.38,75.72,256,77.58,77.47,77.35,0,75.72,single-route,,,,,priority_history_trip016,,
20,盎孟港-三官堂,16,,07/0370315,15,0,2608,cruise-avg,76.03,51.85,76.03,1143,77,76.86,76.6,0,76.03,single-route,,,,,priority_history_trip016,,
21,三官堂-兴庄路,16,,07/0370315,15,0,1964,cruise-avg,61.57,39.59,61.57,710,62.54,62.46,62.11,0,61.57,single-route,,,,,priority_history_trip016,,
22,兴庄路-兴海南路,16,,07/0370315,15,0,1770,cruise-avg,71.11,38.98,71.11,366,71.99,71.94,71.89,0,71.11,single-route,,,,,priority_history_trip016,,
23,兴海南路-梅堰,16,,07/0370315,15,0,1621,cruise-avg,74.99,37.03,74.99,149,77.28,77.19,74.98,0,74.99,single-route,,,,,priority_history_trip016,,
24,梅堰-永茂路,16,,07/0370315,15,0,6279,cruise-avg,65.57,42.16,65.57,1641,66.53,66.18,65.98,0,65.57,single-route,,,,,priority_history_trip016,,
25,永茂路-镇海大道,16,,07/0370315,15,0,2841,cruise-avg,77.14,54.05,77.14,1323,77.6,77.52,77.47,0,77.14,single-route,,,,,priority_history_trip016,,
26,镇海大道-骆驼桥,16,,07/0370315,15,0,2332,cruise-avg,77.17,49.29,77.17,862,77.71,77.65,77.59,0,77.17,single-route,,,,,priority_history_trip016,,
