send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,11,,07/0270210,10,0,2329,cruise-avg,63.92,44.16,63.92,1051,65.62,65.41,64.47,0,63.92,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip011,"<setPositionSpeed trainID=""priority_history_trip011"" speed=""63.92"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,11,,07/0270210,10,0,3030,cruise-avg,62.71,48.02,62.71,1789,64.14,63.86,63.71,0,62.71,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip011,"<setPositionSpeed trainID=""priority_history_trip011"" speed=""62.71"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,11,,07/0270210,10,0,2204,cruise-avg,66.63,43.46,66.63,879,67.93,67.76,67.15,0,66.63,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip011,"<setPositionSpeed trainID=""priority_history_trip011"" speed=""66.63"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,11,,07/0270210,10,0,1633,cruise-avg,69.76,36.47,69.76,235,72,71.89,70.22,0,69.76,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip011,"<setPositionSpeed trainID=""priority_history_trip011"" speed=""69.76"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,11,,07/0270210,10,0,2679,cruise-avg,71.36,49.99,71.36,1249,73.48,72.97,72.25,0,71.36,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip011,"<setPositionSpeed trainID=""priority_history_trip011"" speed=""71.36"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,11,,07/0270210,10,0,1929,cruise-avg,65.76,40.58,65.76,565,69.05,68.65,65.93,0,65.76,single-route,,,,,priority_history_trip011,,
7,钟公庙-鄞州区政府,11,,07/0270210,10,0,1811,cruise-avg,66.79,39.14,66.79,522,67.58,67.54,67.39,0,66.79,single-route,,,,,priority_history_trip011,,
8,鄞州区政府-钱湖南路,11,,07/0270210,10,0,2621,cruise-avg,70.74,49.78,70.74,1264,71.92,71.75,71.38,0,70.74,single-route,,,,,priority_history_trip011,,
9,钱湖南路-南高教园区,11,,07/0270210,10,0,2006,cruise-avg,66.65,41.95,66.65,690,69.03,68.77,67.13,0,66.65,single-route,,,,,priority_history_trip011,,
10,南高教园区-下应路,11,,07/0270210,10,0,2289,cruise-avg,70.39,45.68,70.39,894,71.53,71.32,71.02,0,70.39,single-route,,,,,priority_history_trip011,,
11,下应路-大洋江,11,,07/0270210,10,0,2121,cruise-avg,61.62,41.2,61.62,862,62.39,62.33,62.14,0,61.62,single-route,,,,,priority_history_trip011,,
12,大洋江-泗港,11,,07/0270210,10,0,1865,cruise-avg,57.05,36.98,57.05,726,58.37,58.15,57.76,0,57.05,single-route,,,,,priority_history_trip011,,
13,泗港-曹隘,11,,07/0270210,10,0,2697,cruise-avg,76.9,48.03,76.9,908,77.76,77.63,77.58,0,76.9,single-route,,,,,priority_history_trip011,,
14,曹隘-柳隘,11,,07/0270210,10,0,2126,cruise-avg,73.3,44.24,73.3,477,75.34,75.03,74.6,0,73.3,single-route,,,,,priority_history_trip011,,
15,柳隘-海晏北路,11,,07/0270210,10,0,1775,cruise-avg,72.72,39.78,72.72,348,75.88,75.74,73.21,0,72.72,single-route,,,,,priority_history_trip011,,
16,海晏北路-民安东路,11,,07/0270210,10,0,1673,cruise-avg,71.6,37.22,71.6,210,73.5,73.43,72.77,0,71.6,single-route,,,,,priority_history_trip011,,
17,民安东路-会展中心,11,,07/0270210,10,0,1546,cruise-avg,66.54,33.82,66.54,196,68.14,68.09,67.7,0,66.54,single-route,,,,,priority_history_trip011,,
18,会展中心-院士路,11,,07/0270210,10,0,2297,cruise-avg,76.99,48.64,76.99,825,77.65,77.6,77.57,0,76.99,single-route,,,,,priority_history_trip011,,
19,院士路-盎孟港,11,,07/0270210,10,0,1792,cruise-avg,75.01,39.97,75.01,210,77.52,77.45,75.75,0,75.01,single-route,,,,,priority_history_trip011,,
20,盎孟港-三官堂,11,,07/0270210,10,0,2779,cruise-avg,68.03,48.67,68.03,1435,69.19,68.89,68.52,0,68.03,single-route,,,,,priority_history_trip011,,
21,三官堂-兴庄路,11,,07/0270210,10,0,2054,cruise-avg,54.28,37.86,54.28,934,55.03,54.93,54.84,0,54.28,single-route,,,,,priority_history_trip011,,
22,兴庄路-兴海南路,11,,07/0270210,10,0,1849,cruise-avg,58.95,37.34,58.95,671,60.42,60.38,59.42,0,58.95,single-route,,,,,priority_history_trip011,,
23,兴海南路-梅堰,11,,07/0270210,10,0,1650,cruise-avg,68.64,36.37,68.64,141,70.85,70.69,68.28,0,68.64,single-route,,,,,priority_history_trip011,,
24,梅堰-永茂路,11,,07/0370310,10,0,6297,cruise-avg,64.81,42.03,64.81,1669,65.64,65.34,65.25,0,64.81,single-route,,,,,priority_history_trip011,,
