send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,24,,07/0470423,23,0,2337,max,64.51,44.01,62.63,1104,64.51,64.28,63.12,0,64.51,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip024,"<setPositionSpeed trainID=""priority_history_trip024"" speed=""64.51"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,24,,07/0470423,23,0,3020,max,64.28,48.17,62.8,1802,64.28,63.98,63.75,0,64.28,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip024,"<setPositionSpeed trainID=""priority_history_trip024"" speed=""64.28"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,24,,07/0470423,23,0,2098,max,77.56,45.7,76.31,630,77.56,77.44,77.06,0,77.56,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip024,"<setPositionSpeed trainID=""priority_history_trip024"" speed=""77.56"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,24,,07/0470423,23,0,1569,max,74.87,38.01,71.78,244,74.87,74.64,72.85,0,74.87,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip024,"<setPositionSpeed trainID=""priority_history_trip024"" speed=""74.87"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,24,,07/0470423,23,0,2675,max,74.5,50.08,71.64,1249,74.5,74.09,72.41,0,74.5,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip024,"<setPositionSpeed trainID=""priority_history_trip024"" speed=""74.5"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,24,,07/0470423,23,0,1876,max,77.52,41.73,74.35,429,77.52,77.42,74.81,0,77.52,single-route,,,,,priority_history_trip024,,
7,钟公庙-鄞州区政府,24,,07/0470423,23,0,1783,max,77.63,39.76,75.18,303,77.63,77.51,75.62,0,77.63,single-route,,,,,priority_history_trip024,,
8,鄞州区政府-钱湖南路,24,,07/0470423,23,0,2573,max,76.32,50.71,74.79,1125,76.32,76.03,75.32,0,76.32,single-route,,,,,priority_history_trip024,,
9,钱湖南路-南高教园区,24,,07/0470423,23,0,1948,max,77.68,43.21,76.82,476,77.68,77.57,77.47,0,77.68,single-route,,,,,priority_history_trip024,,
10,南高教园区-下应路,24,,07/0470423,23,0,2220,max,77.61,47.09,77.03,710,77.61,77.58,77.53,0,77.61,single-route,,,,,priority_history_trip024,,
11,下应路-大洋江,24,,07/0470423,23,0,2033,max,71.87,42.98,71.3,636,71.87,71.84,71.8,0,71.87,single-route,,,,,priority_history_trip024,,
12,大洋江-泗港,24,,07/0470423,23,0,1810,max,65.9,38.13,63.22,559,65.9,65.68,63.71,0,65.9,single-route,,,,,priority_history_trip024,,
13,泗港-曹隘,24,,07/0470423,23,0,2682,max,77.68,48.29,76.77,967,77.68,77.55,77.45,0,77.68,single-route,,,,,priority_history_trip024,,
14,曹隘-柳隘,24,,07/0470423,23,0,2125,max,75.61,44.27,73.42,467,75.61,75.23,74.64,0,75.61,single-route,,,,,priority_history_trip024,,
15,柳隘-海晏北路,24,,07/0470423,23,0,1767,max,77.6,39.97,76.41,287,77.6,77.57,77.45,0,77.6,single-route,,,,,priority_history_trip024,,
16,海晏北路-民安东路,24,,07/0470423,23,0,1679,max,73.43,37.1,71.54,213,73.43,73.32,72.74,0,73.43,single-route,,,,,priority_history_trip024,,
17,民安东路-会展中心,24,,07/0470423,23,0,1539,max,68.02,33.96,66.41,203,68.02,67.94,67.52,0,68.02,single-route,,,,,priority_history_trip024,,
18,会展中心-院士路,24,,07/0470423,23,0,2308,max,77.62,48.41,76.95,826,77.62,77.57,77.53,0,77.62,single-route,,,,,priority_history_trip024,,
19,院士路-盎孟港,24,,07/0470423,23,0,1806,max,77.45,39.67,75.52,245,77.45,77.35,77.09,0,77.45,single-route,,,,,priority_history_trip024,,
20,盎孟港-三官堂,24,,07/0470423,23,0,2615,max,77.04,51.72,76.07,1166,77.04,76.88,76.59,0,77.04,single-route,,,,,priority_history_trip024,,
21,三官堂-兴庄路,24,,07/0470423,23,0,1964,max,62.82,39.61,61.8,693,62.82,62.79,62.46,0,62.82,single-route,,,,,priority_history_trip024,,
22,兴庄路-兴海南路,24,,07/0470423,23,0,1771,max,72.11,39.02,71.2,363,72.11,72.05,72,0,72.11,single-route,,,,,priority_history_trip024,,
23,兴海南路-梅堰,24,,07/0470423,23,0,1629,max,77.5,36.91,75.57,159,77.5,77.44,76.14,0,77.5,single-route,,,,,priority_history_trip024,,
24,梅堰-永茂路,24,,07/0570523,23,0,6598,max,56.72,40.12,55.68,2078,56.72,56.1,55.92,0,56.72,single-route,,,,,priority_history_trip024,,
25,永茂路-镇海大道,24,,07/0470423,23,0,2848,max,77.52,53.9,77.1,1323,77.52,77.47,77.45,0,77.52,single-route,,,,,priority_history_trip024,,
26,镇海大道-骆驼桥,24,,07/0470423,23,0,2339,max,77.7,49.15,77.13,866,77.7,77.66,77.56,0,77.7,single-route,,,,,priority_history_trip024,,
