send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,37,,07/0670636,36,0,2381,cruise-avg,62.65,43.2,62.65,1120,64.12,63.8,62.85,0,62.65,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip037,"<setPositionSpeed trainID=""priority_history_trip037"" speed=""62.65"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,37,,07/0670636,36,0,3020,cruise-avg,63.4,48.17,63.4,1756,64.98,64.59,64.08,0,63.4,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip037,"<setPositionSpeed trainID=""priority_history_trip037"" speed=""63.4"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,37,,07/0670636,36,0,2172,cruise-avg,67.79,44.08,67.79,831,69.07,68.89,68.2,0,67.79,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip037,"<setPositionSpeed trainID=""priority_history_trip037"" speed=""67.79"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,37,,07/0670636,36,0,1686,cruise-avg,67.57,35.36,67.57,155,69.63,69.54,67.55,0,67.57,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip037,"<setPositionSpeed trainID=""priority_history_trip037"" speed=""67.57"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,37,,07/0670636,36,0,2595,cruise-avg,76.54,51.63,76.54,1116,77.16,77.08,77.03,0,76.54,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip037,"<setPositionSpeed trainID=""priority_history_trip037"" speed=""76.54"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,37,,07/0670636,36,0,1919,cruise-avg,67.89,40.81,67.89,576,70.17,69.98,68.14,0,67.89,single-route,,,,,priority_history_trip037,,
7,钟公庙-鄞州区政府,37,,07/0670636,36,0,1822,cruise-avg,66.77,38.93,66.77,511,67.88,67.76,67.19,0,66.77,single-route,,,,,priority_history_trip037,,
8,鄞州区政府-钱湖南路,37,,07/0670636,36,0,2650,cruise-avg,69.76,49.22,69.76,1295,70.34,70.22,70.14,0,69.76,single-route,,,,,priority_history_trip037,,
9,钱湖南路-南高教园区,37,,07/0670636,36,0,2002,cruise-avg,68.59,42.03,68.59,655,69.3,69.22,69.15,0,68.59,single-route,,,,,priority_history_trip037,,
10,南高教园区-下应路,37,,07/0670636,36,0,2290,cruise-avg,70.34,45.68,70.34,902,70.94,70.82,70.76,0,70.34,single-route,,,,,priority_history_trip037,,
11,下应路-大洋江,37,,07/0670636,36,0,2110,cruise-avg,62.7,41.42,62.7,860,63.15,63.11,63.07,0,62.7,single-route,,,,,priority_history_trip037,,
12,大洋江-泗港,37,,07/0670636,36,0,1847,cruise-avg,59.19,37.37,59.19,642,60.69,60.44,59.68,0,59.19,single-route,,,,,priority_history_trip037,,
13,泗港-曹隘,37,,07/0670636,36,0,2699,cruise-avg,76.56,48.01,76.56,854,77.31,77.18,77.12,0,76.56,single-route,,,,,priority_history_trip037,,
14,曹隘-柳隘,37,,07/0670636,36,0,2152,cruise-avg,73.1,43.76,73.1,474,75.37,74.96,74.28,0,73.1,single-route,,,,,priority_history_trip037,,
15,柳隘-海晏北路,37,,07/0670636,36,0,1771,cruise-avg,76.09,39.9,76.09,290,77.26,77.2,77.08,0,76.09,single-route,,,,,priority_history_trip037,,
16,海晏北路-民安东路,37,,07/0670636,36,0,1689,cruise-avg,70.99,36.91,70.99,222,72.81,72.74,72.2,0,70.99,single-route,,,,,priority_history_trip037,,
17,民安东路-会展中心,37,,07/0670636,36,6,1552,cruise-avg,66.24,33.68,66.24,203,67.88,67.76,67.32,0,66.24,single-route,,,,,priority_history_trip037,,
18,会展中心-院士路,37,,07/0670636,36,0,2313,cruise-avg,76.51,48.33,76.51,836,77.1,77.05,77.01,0,76.51,single-route,,,,,priority_history_trip037,,
19,院士路-盎孟港,37,,07/0670636,36,0,1821,cruise-avg,75.4,39.36,75.4,260,77.19,77.09,76.93,0,75.4,single-route,,,,,priority_history_trip037,,
20,盎孟港-三官堂,37,,07/0670636,36,0,2720,cruise-avg,71.07,49.72,71.07,1314,72.2,71.97,71.39,0,71.07,single-route,,,,,priority_history_trip037,,
21,三官堂-兴庄路,37,,07/0670636,36,0,2065,cruise-avg,54.18,37.67,54.18,928,54.91,54.84,54.63,0,54.18,single-route,,,,,priority_history_trip037,,
22,兴庄路-兴海南路,37,,07/0670636,36,0,1834,cruise-avg,60.72,37.66,60.72,611,62.79,62.57,60.95,0,60.72,single-route,,,,,priority_history_trip037,,
23,兴海南路-梅堰,37,,07/0670636,36,0,1637,cruise-avg,72.81,36.66,72.81,191,74.95,74.79,73.76,0,72.81,single-route,,,,,priority_history_trip037,,
24,梅堰-永茂路,37,,07/0870836,36,1,6610,cruise-avg,55.85,40.67,55.85,2098,58.22,56.25,56.15,0,55.85,single-route,,,,,priority_history_trip037,,
