send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,45,,07/0870844,44,0,2369,max,65.5,44.11,63.61,1118,65.5,65.21,64.13,0,65.5,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip045,"<setPositionSpeed trainID=""priority_history_trip045"" speed=""65.5"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,45,,07/0870844,44,0,3003,max,66.27,49.23,64.45,1766,66.27,65.94,65.39,0,66.27,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip045,"<setPositionSpeed trainID=""priority_history_trip045"" speed=""66.27"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,45,,07/0870844,44,0,2183,max,68.76,44.59,67.42,860,68.76,68.5,67.87,0,68.76,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip045,"<setPositionSpeed trainID=""priority_history_trip045"" speed=""68.76"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,45,,07/0870844,44,0,1581,max,75.95,38.27,72.68,246,75.95,75.7,73.6,0,75.95,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip045,"<setPositionSpeed trainID=""priority_history_trip045"" speed=""75.95"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,45,,07/0870844,44,0,2738,max,71.66,49.69,69.17,1372,71.66,71.38,69.86,0,71.66,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip045,"<setPositionSpeed trainID=""priority_history_trip045"" speed=""71.66"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,45,,07/0870844,44,0,1909,max,71.1,41.64,68.67,570,71.1,70.92,69.15,0,71.1,single-route,,,,,priority_history_trip045,,
7,钟公庙-鄞州区政府,45,,07/0870844,44,0,1835,max,67.53,39.2,64.73,558,67.53,67.42,64.92,0,67.53,single-route,,,,,priority_history_trip045,,
8,鄞州区政府-钱湖南路,45,,07/0870844,44,0,2657,max,71.45,49.84,70.67,1303,71.45,71.28,71.2,0,71.45,single-route,,,,,priority_history_trip045,,
9,钱湖南路-南高教园区,45,,07/0870844,44,0,2023,max,70.69,42.26,67.34,698,70.69,70.36,67.73,0,70.69,single-route,,,,,priority_history_trip045,,
10,南高教园区-下应路,45,,07/0870844,44,0,2288,max,72.26,46.38,71.28,911,72.26,72.16,71.93,0,72.26,single-route,,,,,priority_history_trip045,,
11,下应路-大洋江,45,,07/0870844,44,0,2101,max,64.64,42.24,63.79,844,64.64,64.56,64.45,0,64.64,single-route,,,,,priority_history_trip045,,
12,大洋江-泗港,45,,07/0870844,44,0,1850,max,60.59,37.86,59.53,685,60.59,60.52,60.31,0,60.59,single-route,,,,,priority_history_trip045,,
13,泗港-曹隘,45,,07/0870844,44,0,2704,max,78.96,48.64,77.97,902,78.96,78.76,78.62,0,78.96,single-route,,,,,priority_history_trip045,,
14,曹隘-柳隘,45,,07/0870844,44,0,2125,max,76.44,44.95,74.48,483,76.44,76.12,75.56,0,76.44,single-route,,,,,priority_history_trip045,,
15,柳隘-海晏北路,45,,07/0870844,44,0,1821,max,67.21,39.37,66.37,554,67.21,67.19,66.98,0,67.21,single-route,,,,,priority_history_trip045,,
16,海晏北路-民安东路,45,,07/0870844,44,0,1684,max,74.06,37.56,72.54,244,74.06,73.98,73.59,0,74.06,single-route,,,,,priority_history_trip045,,
17,民安东路-会展中心,45,,07/0870844,44,0,1541,max,68.68,34.41,67.08,207,68.68,68.65,68.23,0,68.68,single-route,,,,,priority_history_trip045,,
18,会展中心-院士路,45,,07/0870844,44,0,2306,max,78.84,49.21,78.12,831,78.84,78.75,78.69,0,78.84,single-route,,,,,priority_history_trip045,,
19,院士路-盎孟港,45,,07/0870844,44,0,1803,max,78.76,40.33,76.82,243,78.76,78.72,78.5,0,78.76,single-route,,,,,priority_history_trip045,,
20,盎孟港-三官堂,45,,07/0870844,44,0,2625,max,78.14,52.31,76.96,1171,78.14,77.91,77.5,0,78.14,single-route,,,,,priority_history_trip045,,
21,三官堂-兴庄路,45,,07/0870844,44,0,1969,max,63.36,40.12,62.57,702,63.36,63.29,63.17,0,63.36,single-route,,,,,priority_history_trip045,,
22,兴庄路-兴海南路,45,,07/0870844,44,6,1782,max,73.02,39.33,70.6,282,73.02,72.94,71.35,0,73.02,single-route,,,,,priority_history_trip045,,
23,兴海南路-梅堰,45,,07/0870844,44,0,1627,max,78.44,37.48,76.54,163,78.44,78.36,77.32,0,78.44,single-route,,,,,priority_history_trip045,,
24,梅堰-永茂路,45,,07/1071044,44,0,6363,max,64.99,42.25,64.05,1736,64.99,64.55,64.36,0,64.99,single-route,,,,,priority_history_trip045,,
25,永茂路-镇海大道,45,,07/0870844,44,0,2836,max,78.69,54.95,78.22,1333,78.69,78.65,78.58,0,78.69,single-route,,,,,priority_history_trip045,,
26,镇海大道-骆驼桥,45,,07/0870844,44,0,2333,max,78.84,50.01,78.26,867,78.84,78.76,78.73,0,78.84,single-route,,,,,priority_history_trip045,,
