send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,53,,07/0970952,52,0,2347,cruise-avg,64.84,44.49,64.84,1074,66.56,66.29,65.34,0,64.84,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip053,"<setPositionSpeed trainID=""priority_history_trip053"" speed=""64.84"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,53,,07/0970952,52,0,2996,cruise-avg,64.51,49.35,64.51,1766,66.33,65.99,65.38,0,64.51,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip053,"<setPositionSpeed trainID=""priority_history_trip053"" speed=""64.51"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,53,,07/0970952,52,0,2200,cruise-avg,66.01,44.23,66.01,918,66.89,66.82,66.7,0,66.01,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip053,"<setPositionSpeed trainID=""priority_history_trip053"" speed=""66.01"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,53,,07/0970952,52,0,1564,cruise-avg,73.74,38.68,73.74,195,77.27,77,74.47,0,73.74,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip053,"<setPositionSpeed trainID=""priority_history_trip053"" speed=""73.74"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,53,,07/0970952,52,0,2725,cruise-avg,69.32,49.93,69.32,1385,71.99,71.35,70.06,0,69.32,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip053,"<setPositionSpeed trainID=""priority_history_trip053"" speed=""69.32"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,53,,07/0970952,52,0,1910,cruise-avg,68.99,41.61,68.99,581,71.47,71.32,69.37,0,68.99,single-route,,,,,priority_history_trip053,,
7,钟公庙-鄞州区政府,53,,07/0970952,52,0,1810,cruise-avg,67.39,39.75,67.39,509,68.43,68.4,68.09,0,67.39,single-route,,,,,priority_history_trip053,,
8,鄞州区政府-钱湖南路,53,,07/0970952,52,0,2634,cruise-avg,71.82,50.29,71.82,1270,72.84,72.65,72.36,0,71.82,single-route,,,,,priority_history_trip053,,
9,钱湖南路-南高教园区,53,,07/0970952,52,0,2001,cruise-avg,67.64,42.71,67.64,696,68.73,68.68,68.45,0,67.64,single-route,,,,,priority_history_trip053,,
10,南高教园区-下应路,53,,07/0970952,52,0,2293,cruise-avg,69.94,46.28,69.94,904,70.84,70.73,70.56,0,69.94,single-route,,,,,priority_history_trip053,,
11,下应路-大洋江,53,,07/0970952,52,0,2126,cruise-avg,62.52,41.76,62.52,859,63.26,63.14,63.07,0,62.52,single-route,,,,,priority_history_trip053,,
12,大洋江-泗港,53,,07/0970952,52,0,1850,cruise-avg,59.89,37.87,59.89,637,61.26,61.17,60.7,0,59.89,single-route,,,,,priority_history_trip053,,
13,泗港-曹隘,53,,07/0970952,52,0,2701,cruise-avg,78.21,48.68,78.21,827,79.09,78.86,78.73,0,78.21,single-route,,,,,priority_history_trip053,,
14,曹隘-柳隘,53,,07/0970952,52,0,2132,cruise-avg,74.69,44.84,74.69,472,76.57,76.44,75.85,0,74.69,single-route,,,,,priority_history_trip053,,
15,柳隘-海晏北路,53,,07/0970952,52,0,1792,cruise-avg,69.71,40.02,69.71,420,73.52,73.26,69.89,0,69.71,single-route,,,,,priority_history_trip053,,
16,海晏北路-民安东路,53,,07/0970952,52,0,1667,cruise-avg,72.61,37.91,72.61,245,74.05,74.01,73.8,0,72.61,single-route,,,,,priority_history_trip053,,
17,民安东路-会展中心,53,,07/0970952,52,0,1538,cruise-avg,67.44,34.49,67.44,203,69.04,68.99,68.63,0,67.44,single-route,,,,,priority_history_trip053,,
18,会展中心-院士路,53,,07/0970952,52,0,2299,cruise-avg,78.23,49.35,78.23,832,78.89,78.84,78.77,0,78.23,single-route,,,,,priority_history_trip053,,
19,院士路-盎孟港,53,,07/0970952,52,0,1802,cruise-avg,77,40.37,77,246,78.93,78.84,78.48,0,77,single-route,,,,,priority_history_trip053,,
20,盎孟港-三官堂,53,,07/0970952,52,0,2615,cruise-avg,77.25,52.51,77.25,1165,78.32,78.15,77.82,0,77.25,single-route,,,,,priority_history_trip053,,
21,三官堂-兴庄路,53,,07/0970952,52,0,1967,cruise-avg,62.77,40.19,62.77,680,63.77,63.74,63.26,0,62.77,single-route,,,,,priority_history_trip053,,
22,兴庄路-兴海南路,53,,07/0970952,52,6,1792,cruise-avg,70.36,39.16,70.36,235,73.15,73.1,71.48,0,70.36,single-route,,,,,priority_history_trip053,,
23,兴海南路-梅堰,53,,07/0970952,52,0,1629,cruise-avg,76.76,37.43,76.76,159,78.71,78.64,77.42,0,76.76,single-route,,,,,priority_history_trip053,,
24,梅堰-永茂路,53,,07/1671652,52,0,6380,cruise-avg,62.57,41.5,62.57,1761,63.31,63.03,62.88,0,62.57,single-route,,,,,priority_history_trip053,,
25,永茂路-镇海大道,53,,07/0970952,52,0,2829,cruise-avg,78.38,55.09,78.38,1327,78.81,78.78,78.74,0,78.38,single-route,,,,,priority_history_trip053,,
26,镇海大道-骆驼桥,53,,07/0970952,52,0,2331,cruise-avg,78.39,50.06,78.39,855,78.94,78.88,78.86,0,78.39,single-route,,,,,priority_history_trip053,,
