send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,8,,07/0170107,7,1,2327,cruise-avg,64.02,44.24,64.02,1033,65.52,65.24,64.51,0,64.02,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""64.02"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,8,,07/0170107,7,1,3005,cruise-avg,63.52,48.41,63.52,1720,65.41,65.08,64.39,0,63.52,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""63.52"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,8,,07/0170107,7,1,2227,cruise-avg,63.63,43.01,63.63,958,64.42,64.36,64.23,0,63.63,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""63.63"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,8,,07/0170107,7,1,1670,cruise-avg,68.2,35.67,68.2,159,70.26,70.19,68.35,0,68.2,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""68.2"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,8,,07/0170107,7,1,2619,cruise-avg,75.23,51.16,75.23,1116,76.91,76.65,75.69,0,75.23,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""75.23"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,8,,07/0170107,7,1,1907,cruise-avg,68.31,41.08,68.31,564,71.06,70.89,68.63,0,68.31,single-route,,,,,priority_history_trip008,,
7,钟公庙-鄞州区政府,8,,07/0170107,7,1,1807,cruise-avg,66.54,39.25,66.54,526,67.34,67.29,67.13,0,66.54,single-route,,,,,priority_history_trip008,,
8,鄞州区政府-钱湖南路,8,,07/0170107,7,1,2649,cruise-avg,69.92,49.24,69.92,1293,70.93,70.78,70.51,0,69.92,single-route,,,,,priority_history_trip008,,
9,钱湖南路-南高教园区,8,,07/0170107,7,1,2003,cruise-avg,66.9,42.02,66.9,651,70.16,69.83,67.21,0,66.9,single-route,,,,,priority_history_trip008,,
10,南高教园区-下应路,8,,07/0170107,7,1,2304,cruise-avg,68.93,45.4,68.93,947,70.04,69.9,69.69,0,68.93,single-route,,,,,priority_history_trip008,,
11,下应路-大洋江,8,,07/0170107,7,1,2103,cruise-avg,62.87,41.56,62.87,844,63.72,63.67,63.58,0,62.87,single-route,,,,,priority_history_trip008,,
12,大洋江-泗港,8,,07/0170107,7,1,1855,cruise-avg,56.89,37.2,56.89,718,57.78,57.74,57.56,0,56.89,single-route,,,,,priority_history_trip008,,
13,泗港-曹隘,8,,07/0170107,7,1,2689,cruise-avg,77.01,48.19,77.01,832,77.76,77.6,77.54,0,77.01,single-route,,,,,priority_history_trip008,,
14,曹隘-柳隘,8,,07/0170107,7,1,2130,cruise-avg,73.49,44.2,73.49,463,75.7,75.38,74.68,0,73.49,single-route,,,,,priority_history_trip008,,
15,柳隘-海晏北路,8,,07/0170107,7,1,1832,cruise-avg,65.6,38.56,65.6,548,66.6,66.46,66.2,0,65.6,single-route,,,,,priority_history_trip008,,
16,海晏北路-民安东路,8,,07/0170107,7,1,1681,cruise-avg,71.52,37.08,71.52,212,73.43,73.32,72.68,0,71.52,single-route,,,,,priority_history_trip008,,
17,民安东路-会展中心,8,,07/0170107,7,1,1547,cruise-avg,66.37,33.77,66.37,203,67.93,67.87,67.47,0,66.37,single-route,,,,,priority_history_trip008,,
18,会展中心-院士路,8,,07/0170107,7,1,2300,cruise-avg,76.97,48.59,76.97,824,77.58,77.53,77.47,0,76.97,single-route,,,,,priority_history_trip008,,
19,院士路-盎孟港,8,,07/0170107,7,1,1795,cruise-avg,75.47,39.87,75.47,239,77.51,77.45,76.89,0,75.47,single-route,,,,,priority_history_trip008,,
20,盎孟港-三官堂,8,,07/0170107,7,1,2737,cruise-avg,70.06,49.37,70.06,1351,71.59,71.34,70.52,0,70.06,single-route,,,,,priority_history_trip008,,
21,三官堂-兴庄路,8,,07/0170107,7,1,2057,cruise-avg,54.21,37.81,54.21,936,54.92,54.86,54.73,0,54.21,single-route,,,,,priority_history_trip008,,
22,兴庄路-兴海南路,8,,07/0170107,7,1,1827,cruise-avg,60.81,37.79,60.81,607,63.09,62.75,61.24,0,60.81,single-route,,,,,priority_history_trip008,,
23,兴海南路-梅堰,8,,07/0170107,7,1,1643,cruise-avg,71.47,36.55,71.47,264,72.79,72.64,72.29,0,71.47,single-route,,,,,priority_history_trip008,,
24,梅堰-永茂路,8,,07/0270207,7,0,6586,cruise-avg,55.53,40.18,55.53,2070,57.65,56.05,55.86,0,55.53,single-route,,,,,priority_history_trip008,,
25,永茂路-镇海大道,8,,07/0170107,7,1,2850,cruise-avg,77.2,53.87,77.2,1331,77.63,77.57,77.53,0,77.2,single-route,,,,,priority_history_trip008,,
26,镇海大道-骆驼桥,8,,07/0170107,7,1,2340,cruise-avg,77.22,49.13,77.22,862,77.76,77.73,77.65,0,77.22,single-route,,,,,priority_history_trip008,,
