send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,10,,07/0270209,9,0,2352,cruise-avg,63.89,43.73,63.89,1094,64.85,64.76,64.44,0,63.89,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""63.89"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,10,,07/0270209,9,0,3004,cruise-avg,63.55,48.45,63.55,1764,65.45,65.17,64.51,0,63.55,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""63.55"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,10,,07/0270209,9,0,2216,cruise-avg,65.26,43.23,65.26,901,66.26,66.11,65.71,0,65.26,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""65.26"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,10,,07/0270209,9,0,1674,cruise-avg,67.27,35.59,67.27,199,70.12,70.04,68,0,67.27,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""67.27"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,10,,07/0270209,9,0,2602,cruise-avg,76.61,51.5,76.61,1097,77.31,77.27,77.18,0,76.61,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""76.61"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,10,,07/0270209,9,0,1900,cruise-avg,67.97,41.19,67.97,548,70.62,70.5,68.51,0,67.97,single-route,,,,,priority_history_trip010,,
7,钟公庙-鄞州区政府,10,,07/0270209,9,0,1813,cruise-avg,66.68,39.11,66.68,513,67.48,67.4,67.17,0,66.68,single-route,,,,,priority_history_trip010,,
8,鄞州区政府-钱湖南路,10,,07/0270209,9,0,2630,cruise-avg,70.89,49.64,70.89,1257,72.1,71.91,71.56,0,70.89,single-route,,,,,priority_history_trip010,,
9,钱湖南路-南高教园区,10,,07/0270209,9,0,2003,cruise-avg,66.87,42.03,66.87,667,69.42,69.09,67.27,0,66.87,single-route,,,,,priority_history_trip010,,
10,南高教园区-下应路,10,,07/0270209,9,0,2300,cruise-avg,69.01,45.47,69.01,938,70.17,70.04,69.75,0,69.01,single-route,,,,,priority_history_trip010,,
11,下应路-大洋江,10,,07/0270209,9,0,2110,cruise-avg,63.15,41.44,63.15,833,63.96,63.9,63.81,0,63.15,single-route,,,,,priority_history_trip010,,
12,大洋江-泗港,10,,07/0270209,9,0,1863,cruise-avg,57.38,37.03,57.38,711,58.24,58.2,58.01,0,57.38,single-route,,,,,priority_history_trip010,,
13,泗港-曹隘,10,,07/0270209,9,0,2682,cruise-avg,76.9,48.28,76.9,907,77.78,77.65,77.59,0,76.9,single-route,,,,,priority_history_trip010,,
14,曹隘-柳隘,10,,07/0270209,9,0,2140,cruise-avg,73.52,43.99,73.52,459,75.67,75.29,74.71,0,73.52,single-route,,,,,priority_history_trip010,,
15,柳隘-海晏北路,10,,07/0270209,9,0,1775,cruise-avg,73.25,39.78,73.25,358,76.14,76.04,73.87,0,73.25,single-route,,,,,priority_history_trip010,,
16,海晏北路-民安东路,10,,07/0270209,9,0,1678,cruise-avg,71.59,37.11,71.59,212,73.53,73.44,72.74,0,71.59,single-route,,,,,priority_history_trip010,,
17,民安东路-会展中心,10,,07/0270209,9,0,1544,cruise-avg,66.59,33.86,66.59,197,68.2,68.15,67.7,0,66.59,single-route,,,,,priority_history_trip010,,
18,会展中心-院士路,10,,07/0270209,9,0,2287,cruise-avg,77.01,48.86,77.01,824,77.65,77.61,77.56,0,77.01,single-route,,,,,priority_history_trip010,,
19,院士路-盎孟港,10,,07/0270209,9,0,1790,cruise-avg,74.94,40,74.94,214,77.52,77.44,75.8,0,74.94,single-route,,,,,priority_history_trip010,,
20,盎孟港-三官堂,10,,07/0270209,9,0,2775,cruise-avg,67.04,48.75,67.04,1443,68.81,68.18,67.44,0,67.04,single-route,,,,,priority_history_trip010,,
21,三官堂-兴庄路,10,,07/0270209,9,0,2101,cruise-avg,52.13,37.04,52.13,989,52.74,52.66,52.48,0,52.13,single-route,,,,,priority_history_trip010,,
22,兴庄路-兴海南路,10,,07/0270209,9,0,1815,cruise-avg,60.97,38.04,60.97,589,63.84,63.54,61.32,0,60.97,single-route,,,,,priority_history_trip010,,
23,兴海南路-梅堰,10,,07/0270209,9,0,1637,cruise-avg,71.67,36.69,71.67,255,73.3,73.23,72.58,0,71.67,single-route,,,,,priority_history_trip010,,
24,梅堰-永茂路,10,,07/0270209,9,1,6583,cruise-avg,55.53,40.21,55.53,2072,57.69,55.97,55.83,0,55.53,single-route,,,,,priority_history_trip010,,
25,永茂路-镇海大道,10,,07/0270209,9,0,2836,cruise-avg,77.23,54.17,77.23,1330,77.69,77.58,77.55,0,77.23,single-route,,,,,priority_history_trip010,,
26,镇海大道-骆驼桥,10,,07/0270209,9,0,2331,cruise-avg,77.23,49.32,77.23,863,77.8,77.74,77.64,0,77.23,single-route,,,,,priority_history_trip010,,
