send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,1,,07/0170100,0,0,2351,max,65.25,43.73,64.01,1050,65.25,65,64.51,0,65.25,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip001,"<setPositionSpeed trainID=""priority_history_trip001"" speed=""65.25"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,1,,07/0170100,0,0,3018,max,65.64,48.17,63.51,1770,65.64,65.33,64.43,0,65.64,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip001,"<setPositionSpeed trainID=""priority_history_trip001"" speed=""65.64"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,1,,07/0170100,0,0,2220,max,68.56,43.13,66.75,884,68.56,68.33,67.36,0,68.56,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip001,"<setPositionSpeed trainID=""priority_history_trip001"" speed=""68.56"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,1,,07/0170100,0,0,1576,max,72.47,37.83,71.13,282,72.47,72.37,72.13,0,72.47,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip001,"<setPositionSpeed trainID=""priority_history_trip001"" speed=""72.47"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,1,,07/0170100,0,0,2679,max,72.83,49.96,71.36,1288,72.83,72.61,71.99,0,72.83,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip001,"<setPositionSpeed trainID=""priority_history_trip001"" speed=""72.83"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,1,,07/0170100,0,0,1930,max,68.3,40.54,66.13,609,68.3,68.08,66.52,0,68.3,single-route,,,,,priority_history_trip001,,
7,钟公庙-鄞州区政府,1,,07/0170100,0,0,1815,max,67.16,39.08,64.53,556,67.16,67.01,64.68,0,67.16,single-route,,,,,priority_history_trip001,,
8,鄞州区政府-钱湖南路,1,,07/0170100,0,0,2546,max,77.61,51.22,77.19,1056,77.61,77.58,77.53,0,77.61,single-route,,,,,priority_history_trip001,,
9,钱湖南路-南高教园区,1,,07/0170100,0,0,1947,max,77.65,43.2,76.71,459,77.65,77.52,77.42,0,77.65,single-route,,,,,priority_history_trip001,,
10,南高教园区-下应路,1,,07/0170100,0,0,2217,max,77.69,47.17,77.11,714,77.69,77.64,77.6,0,77.69,single-route,,,,,priority_history_trip001,,
11,下应路-大洋江,1,,07/0170100,0,0,2112,max,65.85,41.37,64.86,779,65.85,65.77,65.46,0,65.85,single-route,,,,,priority_history_trip001,,
