send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,13,,07/0270212,12,0,2268,cruise-avg,73.48,45.35,73.48,178,75.66,75.55,72.8,0,73.48,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip013,"<setPositionSpeed trainID=""priority_history_trip013"" speed=""73.48"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,13,,07/0270212,12,0,2949,cruise-avg,65.77,49.33,65.77,1676,67.14,66.84,66.71,0,65.77,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip013,"<setPositionSpeed trainID=""priority_history_trip013"" speed=""65.77"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,13,,07/0270212,12,0,2103,cruise-avg,76.19,45.57,76.19,600,77.54,77.48,76.76,0,76.19,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip013,"<setPositionSpeed trainID=""priority_history_trip013"" speed=""76.19"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,13,,07/0270212,12,0,1675,cruise-avg,68.23,35.6,68.23,159,70.26,70.17,68.38,0,68.23,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip013,"<setPositionSpeed trainID=""priority_history_trip013"" speed=""68.23"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,13,,07/0270212,12,0,2583,cruise-avg,77.27,51.89,77.27,1096,77.96,77.88,77.75,0,77.27,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip013,"<setPositionSpeed trainID=""priority_history_trip013"" speed=""77.27"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,13,,07/0270212,12,0,1893,cruise-avg,74.3,41.37,74.3,422,77.73,77.55,74.9,0,74.3,single-route,,,,,priority_history_trip013,,
7,钟公庙-鄞州区政府,13,,07/0270212,12,0,1772,cruise-avg,75.24,40.02,75.24,308,77.68,77.6,75.49,0,75.24,single-route,,,,,priority_history_trip013,,
8,鄞州区政府-钱湖南路,13,,07/0270212,12,0,2561,cruise-avg,75.99,50.95,75.99,1102,77.41,77.23,76.66,0,75.99,single-route,,,,,priority_history_trip013,,
9,钱湖南路-南高教园区,13,,07/0270212,12,0,1945,cruise-avg,76.91,43.29,76.91,474,77.7,77.65,77.56,0,76.91,single-route,,,,,priority_history_trip013,,
10,南高教园区-下应路,13,,07/0270212,12,0,2220,cruise-avg,77.12,47.11,77.12,710,77.73,77.68,77.63,0,77.12,single-route,,,,,priority_history_trip013,,
11,下应路-大洋江,13,,07/0270212,12,0,2030,cruise-avg,71.37,43.06,71.37,640,71.93,71.9,71.85,0,71.37,single-route,,,,,priority_history_trip013,,
12,大洋江-泗港,13,,07/0270212,12,0,1821,cruise-avg,60.96,37.89,60.96,618,63.06,62.91,61.66,0,60.96,single-route,,,,,priority_history_trip013,,
13,泗港-曹隘,13,,07/0270212,12,0,2678,cruise-avg,76.8,48.38,76.8,965,77.85,77.63,77.48,0,76.8,single-route,,,,,priority_history_trip013,,
14,曹隘-柳隘,13,,07/0270212,12,0,2134,cruise-avg,73.52,44.13,73.52,468,75.75,75.35,74.75,0,73.52,single-route,,,,,priority_history_trip013,,
15,柳隘-海晏北路,13,,07/0270212,12,0,1774,cruise-avg,76.53,39.81,76.53,284,77.7,77.66,77.53,0,76.53,single-route,,,,,priority_history_trip013,,
16,海晏北路-民安东路,13,,07/0270212,12,0,1677,cruise-avg,71.53,37.15,71.53,210,73.49,73.37,72.7,0,71.53,single-route,,,,,priority_history_trip013,,
17,民安东路-会展中心,13,,07/0270212,12,0,1533,cruise-avg,67.72,34.07,67.72,186,69.57,69.45,68.23,0,67.72,single-route,,,,,priority_history_trip013,,
18,会展中心-院士路,13,,07/0270212,12,0,2300,cruise-avg,77.01,48.61,77.01,825,77.66,77.61,77.55,0,77.01,single-route,,,,,priority_history_trip013,,
