send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
17,民安东路-会展中心,35,,07/0670634,34,0,1541,max,67.66,33.92,66.1,205,67.66,67.59,67.21,0,67.66,single-route,,,,,priority_history_trip035,,
18,会展中心-院士路,35,,07/0670634,34,0,2315,max,77.09,48.28,76.52,833,77.09,77.03,77,0,77.09,single-route,,,,,priority_history_trip035,,
19,院士路-盎孟港,35,,07/0670634,34,0,1805,max,77.04,39.68,75.12,244,77.04,76.98,76.62,0,77.04,single-route,,,,,priority_history_trip035,,
20,盎孟港-三官堂,35,,07/0670634,34,0,2723,max,71.27,49.66,70.06,1327,71.27,70.99,70.44,0,71.27,single-route,,,,,priority_history_trip035,,
21,三官堂-兴庄路,35,,07/0670634,34,0,2064,max,54.9,37.67,54.13,927,54.9,54.85,54.63,0,54.9,single-route,,,,,priority_history_trip035,,
22,兴庄路-兴海南路,35,,07/0670634,34,0,1830,max,63.05,37.72,60.79,609,63.05,62.7,60.99,0,63.05,single-route,,,,,priority_history_trip035,,
23,兴海南路-梅堰,35,,07/0670634,34,0,1634,max,76.88,36.72,74.9,154,76.88,76.85,75.28,0,76.88,single-route,,,,,priority_history_trip035,,
24,梅堰-永茂路,35,,07/0870834,34,0,6608,max,58.1,40.68,55.83,2102,58.1,56.26,56.12,0,58.1,single-route,,,,,priority_history_trip035,,
25,永茂路-镇海大道,35,,07/0670634,34,0,2867,max,77.19,53.56,76.75,1343,77.19,77.13,77.09,0,77.19,single-route,,,,,priority_history_trip035,,
26,镇海大道-骆驼桥,35,,07/0670634,34,0,2346,max,77.27,49.01,76.8,868,77.27,77.25,77.21,0,77.27,single-route,,,,,priority_history_trip035,,
