send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,56,,07/0970955,55,1,2263,cruise-avg,73.3,46.15,73.3,216,75.36,75.22,73.74,0,73.3,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip056,"<setPositionSpeed trainID=""priority_history_trip056"" speed=""73.3"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,56,,07/0970955,55,1,2925,cruise-avg,65.35,50.55,65.35,1657,68.5,67.9,66.3,0,65.35,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip056,"<setPositionSpeed trainID=""priority_history_trip056"" speed=""65.35"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,56,,07/0970955,55,1,2052,cruise-avg,75.76,47.49,75.76,713,76.74,76.65,76.49,0,75.76,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip056,"<setPositionSpeed trainID=""priority_history_trip056"" speed=""75.76"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,56,,07/0970955,55,1,1577,cruise-avg,74.47,38.35,74.47,227,76.49,76.39,75.81,0,74.47,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip056,"<setPositionSpeed trainID=""priority_history_trip056"" speed=""74.47"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,56,,07/0970955,55,1,2567,cruise-avg,75.27,53.01,75.27,1233,77.36,77.17,76.51,0,75.27,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip056,"<setPositionSpeed trainID=""priority_history_trip056"" speed=""75.27"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,56,,07/0970955,55,1,1828,cruise-avg,74.65,43.49,74.65,485,76,75.98,75.85,0,74.65,single-route,,,,,priority_history_trip056,,
7,钟公庙-鄞州区政府,56,,07/0970955,55,1,1717,cruise-avg,75.38,41.91,75.38,374,76.81,76.75,76.5,0,75.38,single-route,,,,,priority_history_trip056,,
8,鄞州区政府-钱湖南路,56,,07/0970955,55,1,2515,cruise-avg,75.65,52.66,75.65,1139,77.49,77.27,76.68,0,75.65,single-route,,,,,priority_history_trip056,,
9,钱湖南路-南高教园区,56,,07/0970955,55,1,1897,cruise-avg,75.09,45.07,75.09,556,76.93,76.83,76.32,0,75.09,single-route,,,,,priority_history_trip056,,
10,南高教园区-下应路,56,,07/0970955,55,1,2162,cruise-avg,75.59,49.09,75.59,827,76.89,76.81,76.39,0,75.59,single-route,,,,,priority_history_trip056,,
