send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,16,,07/0370315,15,0,2338,max,65.71,43.98,64,1038,65.71,65.35,64.43,0,65.71,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip016,"<setPositionSpeed trainID=""priority_history_trip016"" speed=""65.71"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,16,,07/0370315,15,0,3010,max,65.54,48.32,63.5,1732,65.54,65.28,64.35,0,65.54,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip016,"<setPositionSpeed trainID=""priority_history_trip016"" speed=""65.54"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,16,,07/0370315,15,0,2127,max,76.33,45.02,73.68,676,76.33,76.19,74.15,0,76.33,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip016,"<setPositionSpeed trainID=""priority_history_trip016"" speed=""76.33"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,16,,07/0370315,15,0,1642,max,72.04,36.25,69.35,235,72.04,71.96,70.5,0,72.04,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip016,"<setPositionSpeed trainID=""priority_history_trip016"" speed=""72.04"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,16,,07/0370315,15,0,2594,max,77.81,51.66,77.13,1098,77.81,77.74,77.57,0,77.81,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip016,"<setPositionSpeed trainID=""priority_history_trip016"" speed=""77.81"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,16,,07/0370315,15,0,1898,max,77.53,41.21,73.69,445,77.53,77.41,74.77,0,77.53,single-route,,,,,priority_history_trip016,,
7,钟公庙-鄞州区政府,16,,07/0370315,15,0,1772,max,77.66,40,74.43,310,77.66,77.56,75.46,0,77.66,single-route,,,,,priority_history_trip016,,
8,鄞州区政府-钱湖南路,16,,07/0370315,15,0,2558,max,77.18,51.03,75.7,1109,77.18,76.95,76.37,0,77.18,single-route,,,,,priority_history_trip016,,
9,钱湖南路-南高教园区,16,,07/0370315,15,0,1934,max,77.55,43.53,76.62,473,77.55,77.45,77.37,0,77.55,single-route,,,,,priority_history_trip016,,
10,南高教园区-下应路,16,,07/0370315,15,0,2214,max,77.73,47.24,77.11,716,77.73,77.63,77.58,0,77.73,single-route,,,,,priority_history_trip016,,
