send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,18,,07/0370317,17,0,2329,cruise-avg,63.88,44.14,63.88,1057,64.71,64.64,64.35,0,63.88,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip018,"<setPositionSpeed trainID=""priority_history_trip018"" speed=""63.88"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,18,,07/0370317,17,0,3029,cruise-avg,62.74,48.02,62.74,1784,64.09,63.81,63.69,0,62.74,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip018,"<setPositionSpeed trainID=""priority_history_trip018"" speed=""62.74"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,18,,07/0370317,17,0,2202,cruise-avg,66.72,43.5,66.72,882,68.07,67.85,67.07,0,66.72,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip018,"<setPositionSpeed trainID=""priority_history_trip018"" speed=""66.72"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,18,,07/0370317,17,0,1628,cruise-avg,70.14,36.57,70.14,246,72.07,71.89,70.51,0,70.14,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip018,"<setPositionSpeed trainID=""priority_history_trip018"" speed=""70.14"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,18,,07/0370317,17,0,2654,cruise-avg,72.44,50.47,72.44,1244,73.94,73.7,73,0,72.44,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip018,"<setPositionSpeed trainID=""priority_history_trip018"" speed=""72.44"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,18,,07/0370317,17,0,1932,cruise-avg,65.83,40.5,65.83,595,69.09,68.96,66.12,0,65.83,single-route,,,,,priority_history_trip018,,
7,钟公庙-鄞州区政府,18,,07/0370317,17,0,1818,cruise-avg,64.38,38.98,64.38,548,66.93,66.78,64.45,0,64.38,single-route,,,,,priority_history_trip018,,
8,鄞州区政府-钱湖南路,18,,07/0370317,17,0,2619,cruise-avg,70.83,49.8,70.83,1267,71.71,71.58,71.42,0,70.83,single-route,,,,,priority_history_trip018,,
9,钱湖南路-南高教园区,18,,07/0370317,17,0,2003,cruise-avg,66.74,42.01,66.74,666,69.91,69.6,67.02,0,66.74,single-route,,,,,priority_history_trip018,,
10,南高教园区-下应路,18,,07/0370317,17,0,2292,cruise-avg,68.9,45.62,68.9,923,69.97,69.76,69.53,0,68.9,single-route,,,,,priority_history_trip018,,
11,下应路-大洋江,18,,07/0370317,17,0,2139,cruise-avg,61.51,40.85,61.51,903,62.24,62.17,62.04,0,61.51,single-route,,,,,priority_history_trip018,,
12,大洋江-泗港,18,,07/0370317,17,0,1813,cruise-avg,60.88,38.06,60.88,618,62.99,62.79,61.44,0,60.88,single-route,,,,,priority_history_trip018,,
13,泗港-曹隘,18,,07/0370317,17,0,2702,cruise-avg,76.84,47.93,76.84,907,77.74,77.59,77.52,0,76.84,single-route,,,,,priority_history_trip018,,
14,曹隘-柳隘,18,,07/0370317,17,0,2122,cruise-avg,73.65,44.37,73.65,464,76.02,75.62,74.7,0,73.65,single-route,,,,,priority_history_trip018,,
15,柳隘-海晏北路,18,,07/0370317,17,0,1776,cruise-avg,72.97,39.75,72.97,330,76.1,76,73.85,0,72.97,single-route,,,,,priority_history_trip018,,
16,海晏北路-民安东路,18,,07/0370317,17,0,1667,cruise-avg,72.14,37.35,72.14,219,74,73.9,73.08,0,72.14,single-route,,,,,priority_history_trip018,,
17,民安东路-会展中心,18,,07/0370317,17,0,1539,cruise-avg,66.42,33.93,66.42,198,68.09,68.04,67.57,0,66.42,single-route,,,,,priority_history_trip018,,
18,会展中心-院士路,18,,07/0370317,17,0,2289,cruise-avg,76.72,48.84,76.72,835,77.47,77.4,77.37,0,76.72,single-route,,,,,priority_history_trip018,,
19,院士路-盎孟港,18,,07/0370317,17,0,1827,cruise-avg,73.88,39.21,73.88,190,76.01,75.96,74.45,0,73.88,single-route,,,,,priority_history_trip018,,
20,盎孟港-三官堂,18,,07/0370317,17,0,2771,cruise-avg,66.96,48.8,66.96,1444,68.57,68.37,67.45,0,66.96,single-route,,,,,priority_history_trip018,,
21,三官堂-兴庄路,18,,07/0370317,17,0,2079,cruise-avg,53.11,37.44,53.11,963,54.38,54.3,53.46,0,53.11,single-route,,,,,priority_history_trip018,,
22,兴庄路-兴海南路,18,,07/0370317,17,0,1824,cruise-avg,61.06,37.84,61.06,602,63.6,63.23,61.39,0,61.06,single-route,,,,,priority_history_trip018,,
23,兴海南路-梅堰,18,,07/0370317,17,0,1639,cruise-avg,69.74,36.62,69.74,268,72.56,72.47,70.2,0,69.74,single-route,,,,,priority_history_trip018,,
24,梅堰-永茂路,18,,07/0370317,17,1,7282,cruise-avg,72.23,36.35,72.23,1066,74.25,73.97,72.62,0,72.23,single-route,,,,,priority_history_trip018,,
25,永茂路-镇海大道,18,,07/0370317,17,0,2838,cruise-avg,77.16,54.11,77.16,1330,77.6,77.51,77.47,0,77.16,single-route,,,,,priority_history_trip018,,
26,镇海大道-骆驼桥,18,,07/0370317,17,0,2328,cruise-avg,77.16,49.38,77.16,858,77.71,77.64,77.6,0,77.16,single-route,,,,,priority_history_trip018,,
