send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,40,,07/0670639,39,0,2380,max,63.79,43.22,62.56,1123,63.79,63.52,62.83,0,63.79,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""63.79"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,40,,07/0670639,39,0,2987,max,65.03,48.71,64.13,1732,65.03,64.92,64.84,0,65.03,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""65.03"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,40,,07/0670639,39,0,2229,max,67.24,42.98,66.41,892,67.24,67.11,66.74,0,67.24,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""67.24"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,40,,07/0670639,39,0,1629,max,74.49,36.56,72.52,164,74.49,74.41,73.13,0,74.49,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""74.49"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,40,,07/0670639,39,0,2628,max,76.42,50.96,75.01,1170,76.42,76.14,75.47,0,76.42,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""76.42"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,40,,07/0670639,39,0,1924,max,69.78,40.69,67.8,581,69.78,69.61,68.13,0,69.78,single-route,,,,,priority_history_trip040,,
7,钟公庙-鄞州区政府,40,,07/0670639,39,0,1791,max,74.7,39.57,70.37,332,74.7,74.41,71.08,0,74.7,single-route,,,,,priority_history_trip040,,
8,鄞州区政府-钱湖南路,40,,07/0670639,39,0,2640,max,71.28,49.43,70.66,1255,71.28,71.22,71.15,0,71.28,single-route,,,,,priority_history_trip040,,
9,钱湖南路-南高教园区,40,,07/0670639,39,0,1975,max,71.54,42.61,70.84,601,71.54,71.43,71.33,0,71.54,single-route,,,,,priority_history_trip040,,
10,南高教园区-下应路,40,,07/0670639,39,0,2273,max,72.86,46,72.11,856,72.86,72.8,72.66,0,72.86,single-route,,,,,priority_history_trip040,,
