send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,52,,07/0970951,51,0,2289,max,68.4,45.63,67.59,983,68.4,68.35,68.26,0,68.4,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip052,"<setPositionSpeed trainID=""priority_history_trip052"" speed=""68.4"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,52,,07/0970951,51,0,3044,max,64.15,48.59,62.98,1841,64.15,64.07,63.95,0,64.15,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip052,"<setPositionSpeed trainID=""priority_history_trip052"" speed=""64.15"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,52,,07/0970951,51,0,2227,max,67.17,43.71,66.2,932,67.17,67.06,66.91,0,67.17,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip052,"<setPositionSpeed trainID=""priority_history_trip052"" speed=""67.17"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,52,,07/0970951,51,0,1580,max,73.08,38.25,70.93,297,73.08,72.95,71.32,0,73.08,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip052,"<setPositionSpeed trainID=""priority_history_trip052"" speed=""73.08"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,52,,07/0970951,51,0,2731,max,71.51,49.83,69.13,1402,71.51,71.25,69.91,0,71.51,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip052,"<setPositionSpeed trainID=""priority_history_trip052"" speed=""71.51"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,52,,07/0970951,51,0,1898,max,74.5,41.87,71.68,468,74.5,74.31,71.68,0,74.5,single-route,,,,,priority_history_trip052,,
7,钟公庙-鄞州区政府,52,,07/0970951,51,0,1831,max,67.73,39.29,64.93,575,67.73,67.61,65.1,0,67.73,single-route,,,,,priority_history_trip052,,
8,鄞州区政府-钱湖南路,52,,07/0970951,51,0,2645,max,71.85,50.09,70.85,1296,71.85,71.66,71.43,0,71.85,single-route,,,,,priority_history_trip052,,
9,钱湖南路-南高教园区,52,,07/0970951,51,0,2012,max,70.61,42.47,67.62,669,70.61,70.3,68.16,0,70.61,single-route,,,,,priority_history_trip052,,
10,南高教园区-下应路,52,,07/0970951,51,0,2273,max,72.62,46.69,71.43,897,72.62,72.51,72.23,0,72.62,single-route,,,,,priority_history_trip052,,
11,下应路-大洋江,52,,07/0970951,51,0,2128,max,63.12,41.71,62.4,853,63.12,63.02,62.87,0,63.12,single-route,,,,,priority_history_trip052,,
12,大洋江-泗港,52,,07/0970951,51,0,1816,max,65.14,38.56,61.65,610,65.14,64.86,62.35,0,65.14,single-route,,,,,priority_history_trip052,,
13,泗港-曹隘,52,,07/0970951,51,0,2679,max,79.1,49.08,78.23,826,79.1,78.86,78.78,0,79.1,single-route,,,,,priority_history_trip052,,
14,曹隘-柳隘,52,,07/0970951,51,0,2121,max,76.57,45.05,74.5,472,76.57,76.18,75.71,0,76.57,single-route,,,,,priority_history_trip052,,
15,柳隘-海晏北路,52,,07/0970951,51,0,1845,max,65.14,38.84,64.2,595,65.14,65.09,64.87,0,65.14,single-route,,,,,priority_history_trip052,,
16,海晏北路-民安东路,52,,07/0970951,51,0,1665,max,74.1,37.98,72.17,224,74.1,74.02,73.06,0,74.1,single-route,,,,,priority_history_trip052,,
17,民安东路-会展中心,52,,07/0970951,51,0,1537,max,68.78,34.5,67.2,208,68.78,68.68,68.34,0,68.78,single-route,,,,,priority_history_trip052,,
18,会展中心-院士路,52,,07/0970951,51,0,2298,max,78.71,49.4,77.78,835,78.71,78.65,78.44,0,78.71,single-route,,,,,priority_history_trip052,,
19,院士路-盎孟港,52,,07/0970951,51,0,1833,max,68.34,39.67,66.91,478,68.34,68.26,67.8,0,68.34,single-route,,,,,priority_history_trip052,,
20,盎孟港-三官堂,52,,07/0970951,51,0,2827,max,67.74,48.56,66.07,1522,67.74,67.44,66.42,0,67.74,single-route,,,,,priority_history_trip052,,
21,三官堂-兴庄路,52,,07/0970951,51,0,2078,max,55.57,38.05,53.93,964,55.57,55.19,54.3,0,55.57,single-route,,,,,priority_history_trip052,,
22,兴庄路-兴海南路,52,,07/0970951,51,0,1825,max,63.12,38.38,61.47,629,63.12,62.89,62.02,0,63.12,single-route,,,,,priority_history_trip052,,
23,兴海南路-梅堰,52,,07/0970951,51,0,1632,max,73.76,37.35,70.69,272,73.76,73.63,71.12,0,73.76,single-route,,,,,priority_history_trip052,,
24,梅堰-永茂路,52,,07/1671651,51,0,6611,max,56.81,40.04,55.72,2072,56.81,56.21,55.95,0,56.81,single-route,,,,,priority_history_trip052,,
25,永茂路-镇海大道,52,,07/0970951,51,0,2852,max,78.85,54.64,78.38,1329,78.85,78.77,78.73,0,78.85,single-route,,,,,priority_history_trip052,,
26,镇海大道-骆驼桥,52,,07/0970951,51,0,2348,max,78.91,49.72,77.78,871,78.91,78.81,78.58,0,78.91,single-route,,,,,priority_history_trip052,,
